driver_id,driver_modal,driver_type
60324,MOTOBOY,FREELANCE
60352,MOTOBOY,LOGISTIC OPERATOR
60414,MOTOBOY,FREELANCE
60442,MOTOBOY,FREELANCE
60453,MOTOBOY,LOGISTIC OPERATOR
60496,MOTOBOY,FREELANCE
60535,BIKER,FREELANCE
60537,MOTOBOY,FREELANCE
60629,MOTOBOY,FREELANCE
60672,MOTOBOY,LOGISTIC OPERATOR
60675,BIKER,FREELANCE
60819,MOTOBOY,FREELANCE
60837,MOTOBOY,FREELANCE
60846,BIKER,FREELANCE
60852,MOTOBOY,FREELANCE
60855,MOTOBOY,LOGISTIC OPERATOR
60910,BIKER,FREELANCE
60959,BIKER,FREELANCE
61037,BIKER,FREELANCE
61043,MOTOBOY,LOGISTIC OPERATOR
61051,BIKER,FREELANCE
61061,MOTOBOY,FREELANCE
61087,MOTOBOY,LOGISTIC OPERATOR
61113,BIKER,FREELANCE
61135,BIKER,FREELANCE
61204,MOTOBOY,FREELANCE
61310,BIKER,FREELANCE
61317,BIKER,FREELANCE
61320,MOTOBOY,FREELANCE
61421,MOTOBOY,FREELANCE
61447,MOTOBOY,LOGISTIC OPERATOR
61448,MOTOBOY,LOGISTIC OPERATOR
61449,MOTOBOY,LOGISTIC OPERATOR
61454,MOTOBOY,LOGISTIC OPERATOR
61472,MOTOBOY,LOGISTIC OPERATOR
61491,MOTOBOY,FREELANCE
61517,MOTOBOY,LOGISTIC OPERATOR
61524,MOTOBOY,LOGISTIC OPERATOR
61566,MOTOBOY,FREELANCE
61611,MOTOBOY,LOGISTIC OPERATOR
61659,BIKER,FREELANCE
61711,MOTOBOY,FREELANCE
61725,MOTOBOY,FREELANCE
61761,MOTOBOY,FREELANCE
61775,MOTOBOY,LOGISTIC OPERATOR
61781,MOTOBOY,LOGISTIC OPERATOR
61817,MOTOBOY,LOGISTIC OPERATOR
61820,MOTOBOY,LOGISTIC OPERATOR
61822,MOTOBOY,LOGISTIC OPERATOR
61824,MOTOBOY,LOGISTIC OPERATOR
61850,MOTOBOY,FREELANCE
61851,MOTOBOY,FREELANCE
61873,MOTOBOY,FREELANCE
61883,MOTOBOY,FREELANCE
61900,MOTOBOY,FREELANCE
61916,MOTOBOY,LOGISTIC OPERATOR
61934,MOTOBOY,FREELANCE
61956,MOTOBOY,FREELANCE
61958,MOTOBOY,FREELANCE
61996,BIKER,FREELANCE
62027,BIKER,FREELANCE
62066,MOTOBOY,LOGISTIC OPERATOR
62069,MOTOBOY,LOGISTIC OPERATOR
62070,MOTOBOY,LOGISTIC OPERATOR
62204,MOTOBOY,FREELANCE
62210,BIKER,FREELANCE
62215,MOTOBOY,FREELANCE
62232,MOTOBOY,FREELANCE
62260,BIKER,FREELANCE
62281,BIKER,FREELANCE
62314,MOTOBOY,FREELANCE
62335,MOTOBOY,FREELANCE
62344,BIKER,FREELANCE
62359,BIKER,FREELANCE
62388,MOTOBOY,FREELANCE
62464,MOTOBOY,FREELANCE
62465,MOTOBOY,LOGISTIC OPERATOR
62513,MOTOBOY,FREELANCE
62539,BIKER,FREELANCE
62551,MOTOBOY,LOGISTIC OPERATOR
62568,BIKER,FREELANCE
62648,BIKER,FREELANCE
62683,MOTOBOY,FREELANCE
62715,BIKER,FREELANCE
62719,BIKER,FREELANCE
62727,MOTOBOY,FREELANCE
62745,MOTOBOY,LOGISTIC OPERATOR
62791,BIKER,FREELANCE
62824,BIKER,FREELANCE
62903,BIKER,FREELANCE
62913,MOTOBOY,FREELANCE
62957,MOTOBOY,LOGISTIC OPERATOR
62958,MOTOBOY,LOGISTIC OPERATOR
62961,MOTOBOY,LOGISTIC OPERATOR
62983,MOTOBOY,FREELANCE
63046,MOTOBOY,FREELANCE
63080,BIKER,FREELANCE
63105,MOTOBOY,LOGISTIC OPERATOR
63115,MOTOBOY,LOGISTIC OPERATOR
63191,BIKER,FREELANCE
63194,MOTOBOY,FREELANCE
63228,MOTOBOY,FREELANCE
63262,MOTOBOY,LOGISTIC OPERATOR
63271,MOTOBOY,FREELANCE
63275,BIKER,FREELANCE
63283,MOTOBOY,FREELANCE
63310,BIKER,FREELANCE
63322,MOTOBOY,LOGISTIC OPERATOR
63331,MOTOBOY,LOGISTIC OPERATOR
63334,MOTOBOY,FREELANCE
63336,MOTOBOY,LOGISTIC OPERATOR
63354,BIKER,FREELANCE
63358,BIKER,FREELANCE
63387,MOTOBOY,FREELANCE
63406,MOTOBOY,FREELANCE
63417,BIKER,FREELANCE
63448,MOTOBOY,FREELANCE
63490,MOTOBOY,FREELANCE
63501,MOTOBOY,LOGISTIC OPERATOR
63526,MOTOBOY,LOGISTIC OPERATOR
63530,MOTOBOY,FREELANCE
63537,MOTOBOY,FREELANCE
63597,BIKER,FREELANCE
63620,MOTOBOY,FREELANCE
63627,MOTOBOY,LOGISTIC OPERATOR
63642,MOTOBOY,LOGISTIC OPERATOR
63648,MOTOBOY,LOGISTIC OPERATOR
63697,MOTOBOY,LOGISTIC OPERATOR
63706,MOTOBOY,FREELANCE
63710,BIKER,FREELANCE
63767,MOTOBOY,LOGISTIC OPERATOR
63781,MOTOBOY,LOGISTIC OPERATOR
63791,MOTOBOY,FREELANCE
63798,MOTOBOY,LOGISTIC OPERATOR
63878,BIKER,FREELANCE
63885,MOTOBOY,LOGISTIC OPERATOR
63899,MOTOBOY,LOGISTIC OPERATOR
63902,MOTOBOY,LOGISTIC OPERATOR
63909,BIKER,FREELANCE
63921,BIKER,FREELANCE
63932,BIKER,FREELANCE
63956,MOTOBOY,FREELANCE
63977,BIKER,FREELANCE
64003,MOTOBOY,LOGISTIC OPERATOR
64078,BIKER,FREELANCE
64082,MOTOBOY,FREELANCE
64114,MOTOBOY,FREELANCE
64122,MOTOBOY,FREELANCE
64130,MOTOBOY,FREELANCE
64152,MOTOBOY,LOGISTIC OPERATOR
64196,MOTOBOY,LOGISTIC OPERATOR
64200,MOTOBOY,LOGISTIC OPERATOR
64227,BIKER,FREELANCE
64254,BIKER,FREELANCE
64283,MOTOBOY,LOGISTIC OPERATOR
64299,MOTOBOY,LOGISTIC OPERATOR
64315,MOTOBOY,LOGISTIC OPERATOR
64337,MOTOBOY,LOGISTIC OPERATOR
64344,MOTOBOY,LOGISTIC OPERATOR
64356,MOTOBOY,FREELANCE
64373,BIKER,FREELANCE
64374,BIKER,FREELANCE
64388,MOTOBOY,FREELANCE
64472,MOTOBOY,LOGISTIC OPERATOR
64503,BIKER,FREELANCE
64508,BIKER,FREELANCE
64514,MOTOBOY,LOGISTIC OPERATOR
64535,MOTOBOY,LOGISTIC OPERATOR
64556,MOTOBOY,FREELANCE
64605,BIKER,FREELANCE
64635,MOTOBOY,LOGISTIC OPERATOR
64764,BIKER,FREELANCE
64963,BIKER,FREELANCE
64984,MOTOBOY,LOGISTIC OPERATOR
64992,MOTOBOY,LOGISTIC OPERATOR
65092,MOTOBOY,FREELANCE
65097,MOTOBOY,LOGISTIC OPERATOR
65156,MOTOBOY,LOGISTIC OPERATOR
65157,MOTOBOY,LOGISTIC OPERATOR
65200,BIKER,FREELANCE
65257,MOTOBOY,FREELANCE
65308,BIKER,FREELANCE
65356,MOTOBOY,LOGISTIC OPERATOR
65413,BIKER,FREELANCE
65444,MOTOBOY,FREELANCE
65480,MOTOBOY,LOGISTIC OPERATOR
65499,MOTOBOY,FREELANCE
65569,MOTOBOY,LOGISTIC OPERATOR
65579,MOTOBOY,LOGISTIC OPERATOR
65623,BIKER,FREELANCE
65635,MOTOBOY,FREELANCE
65651,BIKER,FREELANCE
65753,MOTOBOY,LOGISTIC OPERATOR
65781,BIKER,FREELANCE
65817,MOTOBOY,FREELANCE
65850,MOTOBOY,LOGISTIC OPERATOR
65894,MOTOBOY,FREELANCE
65909,MOTOBOY,LOGISTIC OPERATOR
65918,MOTOBOY,LOGISTIC OPERATOR
65974,BIKER,FREELANCE
66092,MOTOBOY,LOGISTIC OPERATOR
66096,BIKER,FREELANCE
66097,MOTOBOY,LOGISTIC OPERATOR
66099,MOTOBOY,LOGISTIC OPERATOR
66101,MOTOBOY,LOGISTIC OPERATOR
66145,MOTOBOY,LOGISTIC OPERATOR
66223,MOTOBOY,FREELANCE
66243,BIKER,FREELANCE
66260,MOTOBOY,FREELANCE
66271,BIKER,FREELANCE
66457,MOTOBOY,LOGISTIC OPERATOR
66459,MOTOBOY,LOGISTIC OPERATOR
66494,MOTOBOY,FREELANCE
