company_id,industry
86412842,Business Consulting and Services
135522,Plastics Manufacturing
2440656,Software Development
65380,Biotechnology Research
2848937,Pharmaceutical Manufacturing
39469,Non-profit Organizations
1876865,IT Services and IT Consulting
2092,Truck Transportation
1404302,Retail
99959,Facilities Services
3157926,IT Services and IT Consulting
97041180,Hospitals and Health Care
13015,Truck Transportation
15504,Airlines and Aviation
14555,Non-profit Organizations
8895347,Law Enforcement
2653644,Insurance
15412881,Retail
853642,Real Estate
80241339,Software Development
1555109,Financial Services
35636382,Hospitals and Health Care
1068029,Construction
3307418,Advertising Services
25016456,Entertainment Providers
284713,Business Consulting and Services
37452329,IT Services and IT Consulting
4795366,Retail Apparel and Fashion
77163989,Individual and Family Services
102788281,Advertising Services
3610698,IT Services and IT Consulting
51230,Utilities
32359,Banking
9926376,Oil and Gas
102797436,Higher Education
154245,Hospitality
70980644,Medical Practices
69094013,Mental Health Care
739652,Industrial Machinery Manufacturing
15212511,IT Services and IT Consulting
82681759,Events Services
72415084,Non-profit Organizations
76537168,Design Services
18747914,Hospitality
2693747,Law Practice
101742705,Real Estate
4022256,Wellness and Fitness Services
7013823,Construction
740521,Government Administration
2188830,Insurance
19821,Non-profit Organizations
164543,Retail
81341,"Appliances, Electrical, and Electronics Manufacturing"
19024086,Advertising Services
613385,Staffing and Recruiting
101978665,Advertising Services
10308,Staffing and Recruiting
1013110,IT Services and IT Consulting
1996422,Software Development
266635,Hospitals and Health Care
75434952,Individual and Family Services
18590813,Government Administration
32087,Hospitality
166039,Software Development
552278,Financial Services
80911809,Renewable Energy Semiconductor Manufacturing
360220,Entertainment Providers
6487082,Wholesale Building Materials
1045296,Hospitals and Health Care
3144158,Photography
66812,Staffing and Recruiting
6415123,Hospitals and Health Care
56824,Restaurants
7217382,IT Services and IT Consulting
79710,Plastics Manufacturing
22752,Higher Education
69243492,Hospitals and Health Care
97465333,Human Resources Services
475262,IT Services and IT Consulting
52324,Business Consulting and Services
1218665,Software Development
16016026,Primary and Secondary Education
137338,Software Development
38616,Medical Equipment Manufacturing
584773,"Appliances, Electrical, and Electronics Manufacturing"
122771,"Appliances, Electrical, and Electronics Manufacturing"
1832311,Biotechnology Research
858214,Hospitals and Health Care
3832633,Wellness and Fitness Services
165707,Oil and Gas
6142,Software Development
2925873,Education Administration Programs
133103,Manufacturing
2584489,Hospitals and Health Care
18384921,Broadcast Media Production and Distribution
19043897,Staffing and Recruiting
34226479,Law Practice
37193907,Human Resources Services
18462106,Financial Services
367886,Legal Services
2686249,IT Services and IT Consulting
42933,Retail
21727,Beverage Manufacturing
2509192,Law Practice
99219058,Staffing and Recruiting
58677611,Semiconductor Manufacturing
2263960,Broadcast Media Production and Distribution
69279428,Staffing and Recruiting
294095,Software Development
54206469,Government Administration
6793658,Staffing and Recruiting
71339867,Utilities
5240,Business Consulting and Services
8394661,Religious Institutions
16205368,Software Development
9759865,Manufacturing
1183856,Software Development
18563,Real Estate
96055958,Software Development
69237009,Defense and Space Manufacturing
27499,Higher Education
115679,Food and Beverage Manufacturing
1042230,Individual and Family Services
113960,Retail Luxury Goods and Jewelry
1191375,Real Estate
753083,Business Consulting and Services
79383729,Financial Services
26205,Insurance
6638223,IT Services and IT Consulting
10167790,Staffing and Recruiting
36110,Software Development
1396879,Financial Services
2134810,Real Estate
27527,Public Relations and Communications Services
19944,Higher Education
163641,Events Services
116552,Civil Engineering
64524,Non-profit Organizations
85840868,Financial Services
27207386,Staffing and Recruiting
10516193,Public Relations and Communications Services
34739011,Staffing and Recruiting
515240,Automation Machinery Manufacturing
82407,Law Practice
35661937,Wellness and Fitness Services
11454994,Insurance
3277848,Education Administration Programs
73829234,Government Administration
8742066,IT Services and IT Consulting
121387,IT Services and IT Consulting
897906,Hospitals and Health Care
31139044,IT Services and IT Consulting
77056563,IT Services and IT Consulting
8700,Insurance
1160830,Real Estate
66230460,Retail Luxury Goods and Jewelry
41715,Banking
141953,IT Services and IT Consulting
37050314,Entertainment Providers
8105,Manufacturing
2908247,Software Development
5013510,Software Development
10599040,Renewable Energy Semiconductor Manufacturing
77906,Staffing and Recruiting
64545543,Non-profit Organizations
2871865,Venture Capital and Private Equity Principals
856887,Truck Transportation
23182,Hospitals and Health Care
11760932,Business Consulting and Services
19152901,Staffing and Recruiting
14378285,IT Services and IT Consulting
1101759,Staffing and Recruiting
115812,Construction
2310709,Software Development
1524912,Pharmaceutical Manufacturing
76360107,IT Services and IT Consulting
89919202,IT Services and IT Consulting
14594965,Advertising Services
5393304,Machinery Manufacturing
63589,Spectator Sports
90626162,Insurance
83546,Retail Apparel and Fashion
16255691,Financial Services
4127235,IT Services and IT Consulting
3627955,Research Services
14831887,Broadcast Media Production and Distribution
7131712,Financial Services
16162066,Staffing and Recruiting
6596884,Outsourcing and Offshoring Consulting
322769,Defense and Space Manufacturing
1977915,Pharmaceutical Manufacturing
36128638,Civil Engineering
403661,Staffing and Recruiting
40787,Higher Education
14803700,Staffing and Recruiting
68705462,Financial Services
100088626,IT Services and IT Consulting
16233976,Insurance
16106433,Banking
96623907,Mental Health Care
120068,Truck Transportation
73983791,Staffing and Recruiting
162875,Financial Services
18896302,E-Learning Providers
49161,Financial Services
3804706,Industrial Machinery Manufacturing
2936412,Wellness and Fitness Services
95761,Software Development
3318359,"Technology, Information and Internet"
10653666,IT Services and IT Consulting
10208762,Advertising Services
126632,Software Development
3051099,Construction
1599309,Advertising Services
82825136,IT Services and IT Consulting
38913,Civil Engineering
115495,Staffing and Recruiting
1095246,IT Services and IT Consulting
2677750,Staffing and Recruiting
2729100,Advertising Services
608693,IT Services and IT Consulting
3245277,Wholesale Building Materials
3331109,IT Services and IT Consulting
80476146,Design Services
22285419,Advertising Services
101050228,Advertising Services
69192874,Industrial Machinery Manufacturing
45338,Architecture and Planning
71851558,Software Development
14489622,IT Services and IT Consulting
58852,IT Services and IT Consulting
1195818,Events Services
20305438,Staffing and Recruiting
1753184,Software Development
90422671,Hospitality
5040750,Software Development
100916474,Advertising Services
77815,Insurance
399457,Wellness and Fitness Services
10854663,Environmental Services
210662,Broadcast Media Production and Distribution
71957,Staffing and Recruiting
2784840,Government Administration
16183163,Staffing and Recruiting
13248636,IT Services and IT Consulting
80318022,Wellness and Fitness Services
37197612,Staffing and Recruiting
18501832,Broadcast Media Production and Distribution
7578907,IT Services and IT Consulting
89782279,Environmental Services
92641441,Wellness and Fitness Services
307706,IT Services and IT Consulting
2233024,Individual and Family Services
84489499,Mental Health Care
84276,Business Consulting and Services
3853649,Medical Practices
5678058,Hospitals and Health Care
2345349,Software Development
304390,Security and Investigations
1582659,Construction
44312,Book and Periodical Publishing
7592245,Individual and Family Services
5312447,Staffing and Recruiting
3086329,Civil Engineering
4740314,Industrial Machinery Manufacturing
3522089,Staffing and Recruiting
428834,IT Services and IT Consulting
503931,IT Services and IT Consulting
35904,Financial Services
66290778,Staffing and Recruiting
42255,Oil and Gas
79430299,Consumer Services
728320,Oil and Gas
10937898,Food and Beverage Services
50771,IT Services and IT Consulting
50400,Civil Engineering
58302,Staffing and Recruiting
1416300,Motor Vehicle Manufacturing
5113924,Staffing and Recruiting
483997,IT Services and IT Consulting
12639550,Machinery Manufacturing
16202595,Telecommunications
683606,Real Estate
9220470,Chemical Manufacturing
1666794,Business Consulting and Services
440288,Staffing and Recruiting
1199425,Environmental Services
10332758,IT Services and IT Consulting
5193395,Defense and Space Manufacturing
72635370,Food and Beverage Manufacturing
116164,Financial Services
16254384,Human Resources Services
1946119,Food and Beverage Services
1386080,Hospitality
89989702,Mental Health Care
11170704,Civil Engineering
731245,Construction
674210,Consumer Services
209468,Accounting
