EventID,EventType,StartDateTime,EndDateTime,EnteredOn,EventAgency,ParkingHeld,Borough,CommunityBoard(s),PolicePrecinct(s),Category,SubCategoryName,Country,ZipCode(s)
226565,Shooting Permit,06/05/2015 11:00:00 AM,06/06/2015 01:00:00 AM,06/02/2015 12:48:51 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST  144 STREET between CONVENT AVENUE and HAMILTON TERRACE,  CONVENT AVENUE between WEST  141 STREET and WEST  147 STREET,  WEST  144 STREET between CONVENT AVENUE and AMSTERDAM AVENUE,  WEST  146 STREET between CONVENT AVENUE and ST NICHOLAS AVENUE,  CONVENT AVENUE between WEST  145 STREET and WEST  147 STREET",Manhattan,9,30,Television,Episodic series,United States of America,10031
93100,Theater Load in and Load Outs,04/04/2013 06:00:00 AM,04/05/2013 06:00:00 AM,04/01/2013 08:01:25 PM,"Mayor's Office of Film, Theatre & Broadcasting","AMSTERDAM AVENUE between WEST   73 STREET and WEST   75 STREET,  BROADWAY between WEST   74 STREET and WEST   75 STREET,  WEST   75 STREET between AMSTERDAM AVENUE and BROADWAY",Manhattan,7,20,Theater,Theater,United States of America,10023
315759,Shooting Permit,11/01/2016 07:00:00 AM,11/01/2016 10:00:00 PM,10/26/2016 12:37:06 PM,"Mayor's Office of Film, Theatre & Broadcasting","QUEENS PLAZA SOUTH between 21 STREET and 22 STREET,  22 STREET between 43 AVENUE and QUEENS PLAZA SOUTH",Queens,2,108,Television,Episodic series,United States of America,11101
185896,Shooting Permit,10/29/2014 10:00:00 AM,10/30/2014 02:00:00 AM,10/21/2014 04:41:58 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   30 STREET between 7 AVENUE and 8 AVENUE,  WEST   31 STREET between 8 AVENUE and 9 AVENUE,  WEST   33 STREET between 9 AVENUE and LINCOLN TUNNEL APPROACH,  WEST   33 STREET between 8 AVENUE and 9 AVENUE,  9 AVENUE between WEST   33 STREET and WEST   34 STREET",Manhattan,"4, 5","10, 14",Television,Made for TV/mini-series,United States of America,10001
184595,Shooting Permit,10/15/2014 06:00:00 AM,10/15/2014 08:00:00 PM,10/09/2014 12:09:17 PM,"Mayor's Office of Film, Theatre & Broadcasting",GRAND STREET between KENT AVENUE and WYTHE AVENUE,Brooklyn,1,90,Commercial,Commercial,United States of America,11249
240296,Shooting Permit,08/17/2015 09:00:00 AM,08/17/2015 11:00:00 PM,08/11/2015 07:54:04 PM,"Mayor's Office of Film, Theatre & Broadcasting","8 AVENUE between WEST   49 STREET and WEST   48 STREET,  8 AVENUE between WEST   49 STREET and WEST   48 STREET,  8 AVENUE between WEST   50 STREET and WEST   49 STREET,  WEST   49 STREET between 8 AVENUE and 9 AVENUE,  WEST   51 STREET between 8 AVENUE and BROADWAY,  8 AVENUE between WEST   50 STREET and WEST   49 STREET,  WEST   49 STREET between 8 AVENUE and 9 AVENUE,  WEST   50 STREET between 9 AVENUE and 10 AVENUE,  WEST   50 STREET between 8 AVENUE and 9 AVENUE,  WEST   50 STREET between BROADWAY and 8 AVENUE,  WEST   50 STREET between 9 AVENUE and 8 AVENUE,  8 AVENUE between WEST   49 STREET and WEST   50 STREET,  8 AVENUE between WEST   48 STREET and WEST   49 STREET,  8 AVENUE between WEST   52 STREET and WEST   51 STREET,  8 AVENUE between WEST   50 STREET and WEST   51 STREET,  WEST   49 STREET between 8 AVENUE and 9 AVENUE,  8 AVENUE between WEST   48 STREET and WEST   50 STREET,  WEST   50 STREET between BROADWAY and 8 AVENUE,  WEST   50 STREET between 8 AVENUE and 9 AVENUE,  WEST   50 STREET between 9 AVENUE and 10 AVENUE",Manhattan,"4, 5, 7, 9","18, 20, 24, 26",Television,Episodic series,United States of America,"10019, 10023, 10024, 10025, 10027"
56701,Shooting Permit,05/09/2012 06:00:00 AM,05/09/2012 09:00:00 PM,05/04/2012 12:54:34 PM,"Mayor's Office of Film, Theatre & Broadcasting","EAST   56 STREET between 5 AVENUE and MADISON AVENUE,  EAST   56 STREET between 5 AVENUE and MADISON AVENUE",Manhattan,5,18,Commercial,Commercial,United States of America,10022
514295,Shooting Permit,11/07/2019 10:00:00 AM,11/08/2019 01:00:00 AM,11/01/2019 06:23:33 PM,"Mayor's Office of Film, Theatre & Broadcasting","34 AVENUE between 36 STREET and 35 STREET,  35 STREET between 34 AVENUE and 35 AVENUE",Queens,1,114,Television,Cable-episodic,United States of America,11106
70175,Shooting Permit,08/27/2012 10:00:00 AM,08/28/2012 03:00:00 AM,08/22/2012 11:07:02 AM,"Mayor's Office of Film, Theatre & Broadcasting","MANHATTAN AVENUE between COMMERCIAL STREET and DEAD END,  MANHATTAN AVENUE between COMMERCIAL STREET and CLAY STREET,  BOX STREET between MANHATTAN AVENUE and COMMERCIAL STREET,  COMMERCIAL STREET between MANHATTAN AVENUE and BOX STREET",Brooklyn,1,94,Television,Episodic series,United States of America,11222
185334,Shooting Permit,10/21/2014 01:00:00 AM,10/21/2014 01:00:00 PM,10/16/2014 02:40:19 PM,"Mayor's Office of Film, Theatre & Broadcasting","EAST HOUSTON STREET between AVENUE B and AVENUE A,  EAST HOUSTON STREET between ATTORNEY STREET and NORFOLK STREET,  CLINTON STREET between EAST HOUSTON STREET and RIVINGTON STREET,  SUFFOLK STREET between EAST HOUSTON STREET and STANTON STREET,  SUFFOLK STREET between EAST HOUSTON STREET and STANTON STREET,  STANTON STREET between CLINTON STREET and SUFFOLK STREET",Manhattan,3,"7, 9",Television,Episodic series,United States of America,10002
143198,Theater Load in and Load Outs,03/31/2014 07:00:00 AM,03/31/2014 12:00:00 PM,02/24/2014 04:08:03 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   43 STREET between 7 AVENUE and 8 AVENUE,Manhattan,5,14,Theater,Theater,United States of America,10036
87605,Shooting Permit,02/22/2013 07:00:00 AM,02/22/2013 09:00:00 PM,02/21/2013 01:11:07 AM,"Mayor's Office of Film, Theatre & Broadcasting","6 AVENUE between WEST   50 STREET and WEST   51 STREET,  WEST   51 STREET between 7 AVENUE and 6 AVENUE,  WEST   52 STREET between 7 AVENUE and 6 AVENUE,  WEST   51 STREET between 6 AVENUE and 5 AVENUE",Manhattan,5,18,Television,Episodic series,United States of America,"10019, 10020"
128882,DCAS Prep/Shoot/Wrap Permit,11/13/2013 09:00:00 AM,11/14/2013 10:00:00 PM,11/08/2013 09:57:08 AM,"Mayor's Office of Film, Theatre & Broadcasting",GRAND CONCOURSE between EAST  161 STREET and EAST  156 STREET,Bronx,4,44,Film,Feature,United States of America,10451
99600,Shooting Permit,05/09/2013 07:00:00 AM,05/09/2013 11:00:00 PM,05/03/2013 11:22:12 AM,"Mayor's Office of Film, Theatre & Broadcasting","PARK AVENUE between EAST  106 STREET and EAST  107 STREET,  EAST  106 STREET between LEXINGTON AVENUE and PARK AVENUE",Manhattan,11,23,Television,Pilot,United States of America,10029
449134,Shooting Permit,11/09/2018 06:00:00 AM,11/09/2018 11:00:00 PM,11/06/2018 02:10:17 PM,"Mayor's Office of Film, Theatre & Broadcasting",49 STREET between 21 AVENUE and DITMARS BOULEVARD,Queens,1,114,Television,Episodic series,United States of America,11105
150113,Shooting Permit,04/04/2014 01:00:00 AM,04/04/2014 01:00:00 PM,04/02/2014 09:53:15 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   47 STREET between 6 AVENUE and 7 AVENUE,Manhattan,5,18,Television,Cable-daily,United States of America,10036
171831,Shooting Permit,07/17/2014 07:00:00 AM,07/17/2014 10:00:00 PM,07/16/2014 10:33:48 AM,"Mayor's Office of Film, Theatre & Broadcasting","BARRETTO STREET between LAFAYETTE AVENUE and GARRISON AVENUE,  GARRISON AVENUE between TIFFANY STREET and MANIDA STREET,  LAFAYETTE AVENUE between MANIDA STREET and BARRETTO STREET,  LAFAYETTE AVENUE between BARRETTO STREET and TIFFANY STREET,  TIFFANY STREET between LAFAYETTE AVENUE and SPOFFORD AVENUE",Bronx,2,41,Film,Feature,United States of America,10474
123821,Shooting Permit,10/02/2013 08:00:00 AM,10/02/2013 10:00:00 PM,09/27/2013 09:15:01 AM,"Mayor's Office of Film, Theatre & Broadcasting","9 STREET between QUEENS PLAZA SOUTH and 43 AVENUE,  QUEENS PLAZA SOUTH between 10 STREET and VERNON BOULEVARD,  43 AVENUE between VERNON BOULEVARD and 9 STREET,  43 AVENUE between 9 STREET and 10 STREET,  VERNON BOULEVARD between QUEENS PLAZA SOUTH and 43 AVENUE,  13 STREET between QUEENS PLAZA SOUTH and 43 AVENUE,  43 AVENUE between 13 STREET and 21 STREET",Queens,2,108,Television,Episodic series,United States of America,11101
135249,Shooting Permit,01/06/2014 07:00:00 AM,01/06/2014 09:00:00 PM,12/20/2013 03:01:34 PM,"Mayor's Office of Film, Theatre & Broadcasting","JAVA STREET between WEST STREET and DEAD END,  WEST STREET between INDIA STREET and JAVA STREET,  KENT STREET between WEST STREET and DEAD END",Brooklyn,1,94,Television,Cable-episodic,United States of America,11222
251075,Theater Load in and Load Outs,11/24/2015 06:00:00 AM,11/29/2015 06:00:00 AM,10/29/2015 10:45:22 AM,"Mayor's Office of Film, Theatre & Broadcasting","AMSTERDAM AVENUE between WEST   73 STREET and WEST   75 STREET,  BROADWAY between WEST   74 STREET and WEST   75 STREET,  WEST   75 STREET between AMSTERDAM AVENUE and BROADWAY",Manhattan,7,20,Theater,Theater,United States of America,10023
183987,Shooting Permit,10/09/2014 09:00:00 AM,10/09/2014 11:00:00 PM,10/03/2014 06:39:26 PM,"Mayor's Office of Film, Theatre & Broadcasting",KINGSLAND AVENUE between NORMAN AVENUE and GREENPOINT AVENUE,Brooklyn,1,94,Television,Cable-episodic,United States of America,11222
209485,Shooting Permit,03/25/2015 08:00:00 PM,03/26/2015 05:00:00 AM,03/20/2015 02:08:10 PM,"Mayor's Office of Film, Theatre & Broadcasting","5 AVENUE between EAST   30 STREET and WEST   25 STREET,  5 AVENUE between EAST   30 STREET and WEST   25 STREET",Manhattan,5,"13, 14",Commercial,Commercial,United States of America,"10001, 10010, 10016"
102825,Shooting Permit,05/22/2013 08:00:00 AM,05/22/2013 03:30:00 PM,05/17/2013 03:12:12 PM,"Mayor's Office of Film, Theatre & Broadcasting",WAVERLY PLACE between WASHINGTON SQUARE WEST and 6 AVENUE,Manhattan,2,6,Still Photography,Not Applicable,United States of America,10011
254548,Shooting Permit,11/21/2015 08:00:00 AM,11/21/2015 11:59:00 PM,11/17/2015 10:34:53 AM,"Mayor's Office of Film, Theatre & Broadcasting","6 AVENUE between CARMINE STREET and DOWNING STREET,  6 AVENUE between DOWNING STREET and WEST HOUSTON STREET",Manhattan,2,6,Commercial,Commercial,United States of America,10014
210451,Shooting Permit,03/27/2015 12:00:00 PM,03/28/2015 02:00:00 AM,03/25/2015 02:44:15 PM,"Mayor's Office of Film, Theatre & Broadcasting","MARLBOROUGH ROAD between ALBERMARLE ROAD and BEVERLEY ROAD,  BEVERLEY ROAD between RUGBY ROAD and EAST   16 STREET",Brooklyn,14,70,Television,Pilot,United States of America,11226
202534,Shooting Permit,02/13/2015 10:00:00 AM,02/13/2015 10:00:00 PM,02/10/2015 03:09:11 PM,"Mayor's Office of Film, Theatre & Broadcasting",WOODHAVEN BOULEVARD between FOREST PARK DRIVE and MYRTLE AVENUE,Queens,"5, 6, 82, 9","102, 104, 75",Television,Made for TV/mini-series,United States of America,"11375, 11385, 11415, 11421"
70500,Shooting Permit,08/28/2012 06:00:00 AM,08/28/2012 09:00:00 PM,08/24/2012 03:54:33 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST    4 STREET between AVENUE OF THE AMERICAS and WASHINGTON SQUARE WEST,Manhattan,2,6,Film,Feature,United States of America,"10011, 10012"
177689,Shooting Permit,08/22/2014 08:00:00 AM,08/23/2014 12:00:00 AM,08/20/2014 06:19:22 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST 39TH ST between 10 AVENUE and 11 AVENUE,Manhattan,4,10,Television,Cable-other,United States of America,10018
250043,Shooting Permit,10/26/2015 07:00:00 AM,10/26/2015 09:00:00 PM,10/21/2015 11:49:10 AM,"Mayor's Office of Film, Theatre & Broadcasting","BROADWAY between WEST  120 STREET and WEST  122 STREET,  CLAREMONT AVENUE between WEST  122 STREET and WEST  120 STREET,  CLAREMONT AVENUE between WEST  120 STREET and WEST  119 STREET,  WEST  120 STREET between BROADWAY and RIVERSIDE DRIVE",Manhattan,9,26,Television,Episodic series,United States of America,10027
205239,Shooting Permit,03/03/2015 06:00:00 AM,03/03/2015 10:00:00 PM,02/27/2015 12:13:17 PM,"Mayor's Office of Film, Theatre & Broadcasting","PLYMOUTH STREET between JAY STREET and PEARL STREET,  JAY STREET between PLYMOUTH STREET and JOHN STREET,  WATER STREET between JAY STREET and PEARL STREET,  JAY STREET between WATER STREET and FRONT STREET,  YORK STREET between ADAMS STREET and PEARL STREET,  YORK STREET between ADAMS STREET and FLEET ALLEY,  ADAMS STREET between YORK STREET and PROSPECT STREET,  STARR AVENUE between VAN DAM STREET and BORDEN AVENUE,  34 STREET between STARR AVENUE and VAN DAM STREET,  REVIEW AVENUE between 29 STREET and 35 STREET",Brooklyn,2,"108, 84",Television,Episodic series,United States of America,"11101, 11201"
193662,DCAS Prep/Shoot/Wrap Permit,12/15/2014 10:00:00 AM,12/15/2014 04:00:00 PM,12/09/2014 02:57:42 PM,"Mayor's Office of Film, Theatre & Broadcasting",WORTH STREET between CENTRE STREET and BAXTER STREET,Manhattan,1,5,Television,Episodic series,United States of America,"10007, 10013, 10038"
204298,Shooting Permit,02/25/2015 07:00:00 AM,02/25/2015 11:00:00 PM,02/23/2015 11:50:19 AM,"Mayor's Office of Film, Theatre & Broadcasting","ROEBLING STREET between GRAND STREET and SOUTH    3 STREET,  HAVEMEYER STREET between SOUTH    1 STREET and SOUTH    4 STREET,  SOUTH    3 STREET between ROEBLING STREET and HAVEMEYER STREET,  SOUTH    2 STREET between ROEBLING STREET and HAVEMEYER STREET,  SOUTH    2 STREET between HAVEMEYER STREET and MARCY AVENUE",Brooklyn,1,90,Television,Episodic series,United States of America,11211
172506,Shooting Permit,07/23/2014 07:00:00 AM,07/25/2014 10:00:00 PM,07/18/2014 06:20:07 PM,"Mayor's Office of Film, Theatre & Broadcasting",EAST   29 STREET between MADISON AVENUE and PARK AVENUE SOUTH,Manhattan,5,"13, 14",Television,Reality,United States of America,10016
69895,Rigging Permit,08/24/2012 07:00:00 AM,08/26/2012 11:59:00 PM,08/20/2012 12:17:16 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   33 STREET between 5 AVENUE and BROADWAY,Manhattan,5,14,Television,Episodic series,United States of America,10001
203717,Shooting Permit,02/22/2015 05:30:00 AM,02/22/2015 07:00:00 PM,02/18/2015 01:06:29 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   44 STREET between 5 AVENUE and 6 AVENUE,  WEST   43 STREET between 5 AVENUE and 6 AVENUE",Manhattan,5,14,Film,Feature,United States of America,"10018, 10036"
248476,Shooting Permit,10/12/2015 07:00:00 AM,10/12/2015 11:00:00 PM,10/07/2015 01:46:52 PM,"Mayor's Office of Film, Theatre & Broadcasting","EAST   18 STREET between FOSTER AVENUE and GLENWOOD ROAD,  FOSTER AVENUE between EAST   19 STREET and EAST   17 STREET",Brooklyn,14,70,Film,Feature,United States of America,11230
234718,Shooting Permit,07/15/2015 08:00:00 AM,07/15/2015 06:00:00 PM,07/13/2015 01:59:37 AM,"Mayor's Office of Film, Theatre & Broadcasting",WASHINGTON SQUARE SOUTH between LAGUARDIA PLACE and THOMPSON STREET,Manhattan,2,6,WEB,Not Applicable,United States of America,"10011, 10012"
246697,Shooting Permit,09/28/2015 06:00:00 AM,09/28/2015 08:00:00 PM,09/23/2015 02:01:58 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST STREET between LAIGHT STREET and CHAMBERS STREET,  HUBERT STREET between WEST STREET and GREENWICH STREET,  NORTH MOORE STREET between VARICK STREET and WEST BROADWAY,  GREENWICH STREET between HUBERT STREET and NORTH MOORE STREET",Manhattan,1,1,Television,Cable-episodic,United States of America,"10013, 10282"
245265,Shooting Permit,09/17/2015 02:00:00 PM,09/17/2015 04:00:00 PM,09/14/2015 05:42:23 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   48 STREET between 6 AVENUE and 7 AVENUE,Manhattan,5,18,Television,Cable-daily,United States of America,10036
174899,Shooting Permit,08/06/2014 07:00:00 AM,08/06/2014 11:59:00 PM,08/01/2014 03:45:23 PM,"Mayor's Office of Film, Theatre & Broadcasting","44 ROAD between 23 STREET and 24 STREET,  24 STREET between 43 AVENUE and 44 ROAD,  43 AVENUE between CRESCENT STREET and 24 STREET,  CRESCENT STREET between 43 AVENUE and 44 ROAD,  22 STREET between QUEENS PLAZA SOUTH and 43 AVENUE,  QUEENS PLAZA SOUTH between 21 STREET and 23 STREET,  43 AVENUE between 13 STREET and 21 STREET",Queens,2,108,Television,Cable-episodic,United States of America,11101
449303,Shooting Permit,11/09/2018 07:00:00 AM,11/10/2018 03:00:00 AM,11/07/2018 11:29:59 AM,"Mayor's Office of Film, Theatre & Broadcasting","QUEENS PLAZA SOUTH between 21 STREET and 22 STREET,  43 AVENUE between 21 STREET and 22 STREET,  21 STREET between 43 AVENUE and QUEENS PLAZA SOUTH",Queens,2,108,Television,Episodic series,United States of America,11101
143742,Shooting Permit,03/01/2014 06:00:00 AM,03/01/2014 07:00:00 PM,02/27/2014 03:38:14 PM,"Mayor's Office of Film, Theatre & Broadcasting","RECTOR STREET between BROADWAY and TRINITY PLACE,  EAST BROADWAY between CATHERINE STREET and MARKET STREET",Manhattan,"1, 3","1, 5",Television,Pilot,United States of America,"10002, 10004, 10006"
448647,Shooting Permit,11/09/2018 06:00:00 AM,11/09/2018 10:00:00 PM,11/05/2018 10:51:58 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   20 STREET between 10 AVENUE and 11 AVENUE,Manhattan,4,10,Television,Episodic series,United States of America,10011
237760,Shooting Permit,07/29/2015 02:00:00 PM,07/29/2015 11:00:00 PM,07/28/2015 09:57:46 AM,"Mayor's Office of Film, Theatre & Broadcasting",5 AVENUE between EAST   65 STREET and EAST   66 STREET,Manhattan,"5, 64, 8","18, 19, 22",Commercial,Commercial,United States of America,"00083, 10022, 10065"
113529,Shooting Permit,07/22/2013 09:00:00 AM,07/22/2013 09:00:00 PM,07/17/2013 01:38:15 PM,"Mayor's Office of Film, Theatre & Broadcasting","GRANDVIEW PLACE between EAST  168 STREET and EAST  167 STREET,  WALTON AVENUE between EAST  168 STREET and EAST  167 STREET,  GRAND CONCOURSE between EAST  168 STREET and EAST  167 STREET,  EAST  167 STREET between WALTON AVENUE and GRAND CONCOURSE,  EAST  167 STREET between WALTON AVENUE and GRAND CONCOURSE,  EAST  168 STREET between WALTON AVENUE and GRAND CONCOURSE",Bronx,4,44,Film,Feature,United States of America,"10452, 10456"
44530,Theater Load in and Load Outs,01/27/2012 08:00:00 AM,01/27/2012 06:00:00 PM,01/18/2012 11:44:07 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   56 STREET between 7 AVENUE and 6 AVENUE,Manhattan,5,18,Theater,Theater,United States of America,10019
62668,Shooting Permit,06/22/2012 07:00:00 AM,06/22/2012 07:00:00 PM,06/18/2012 09:13:28 AM,"Mayor's Office of Film, Theatre & Broadcasting",EAST   72 STREET between 5 AVENUE and MADISON AVENUE,Manhattan,"64, 8","19, 22",Still Photography,Not Applicable,United States of America,"10021, 10065"
181962,Shooting Permit,09/22/2014 06:00:00 AM,09/22/2014 11:00:00 PM,09/18/2014 11:19:19 AM,"Mayor's Office of Film, Theatre & Broadcasting","WEST STREET between FREEMAN STREET and EAGLE STREET,  EAGLE STREET between WEST STREET and FRANKLIN STREET",Brooklyn,1,94,Television,Episodic series,United States of America,11222
137048,Shooting Permit,01/18/2014 06:00:00 AM,01/18/2014 08:00:00 PM,01/09/2014 03:32:08 PM,"Mayor's Office of Film, Theatre & Broadcasting","LAUREL HILL BLVD between REVIEW AVENUE and 54 ROAD,  REVIEW AVENUE between LAUREL HILL BOULEVARD and 37 STREET",Queens,2,108,Film,Feature,United States of America,"11101, 11378"
118150,Theater Load in and Load Outs,09/03/2013 08:00:00 AM,09/03/2013 07:00:00 PM,08/16/2013 11:47:45 AM,"Mayor's Office of Film, Theatre & Broadcasting",ASHLAND PLACE between HANSON PLACE and LAFAYETTE AVENUE,Brooklyn,2,88,Theater,Theater,United States of America,11217
449163,Shooting Permit,11/09/2018 09:00:00 AM,11/10/2018 01:00:00 AM,11/06/2018 04:28:36 PM,"Mayor's Office of Film, Theatre & Broadcasting","NORTH HENRY STREET between GREENPOINT AVENUE and MESEROLE AVENUE,  RUSSELL STREET between GREENPOINT AVENUE and CALYER STREET,  REVIEW AVENUE between 29 STREET and 35 STREET,  35 STREET between VAN DAM STREET and REVIEW AVENUE,  REVIEW AVENUE between 35 STREET and GREENPOINT AVENUE",Brooklyn,"1, 2","108, 94",Television,Episodic series,United States of America,"11101, 11222"
