ID,CATEGORY
168562,e
259222,b
352243,e
304635,e
210010,e
397541,t
396563,e
100883,m
233852,m
201009,t
380996,e
259513,e
413951,t
291448,t
92921,t
77956,t
316108,t
355296,e
99333,e
194465,e
25102,b
105358,b
22801,e
60565,b
278829,t
265536,e
387222,b
382658,m
3178,e
86703,e
176892,t
98160,t
143580,t
382191,e
345732,t
92771,b
319865,e
211897,b
304692,m
345379,t
364390,b
413832,t
156842,t
5144,t
266505,e
413826,t
397015,e
369163,e
277030,b
196906,b
271923,e
317881,b
264876,t
177557,t
352204,e
49201,e
36489,e
226086,b
47959,e
189839,e
318602,t
11739,e
155840,b
340813,b
118509,e
267929,b
307647,b
315063,b
321329,e
332308,b
74856,b
127189,e
220102,b
135216,e
71906,t
29982,b
218987,e
231625,t
230968,b
413552,t
322335,b
33772,e
34017,m
349133,b
25890,t
226986,b
39216,t
403175,e
168736,e
420273,e
275159,e
331731,t
172908,e
73646,t
111427,e
414958,e
39234,t
65240,e
71907,t
9450,t
284591,e
80381,b
35768,t
309498,t
43429,m
244377,m
282931,b
175622,e
300256,e
327583,t
165413,e
37430,b
280086,e
278813,t
203791,b
121037,b
383264,b
260301,t
157145,e
130274,e
312645,t
7146,e
346084,b
227807,e
152995,t
97063,t
4867,b
97770,t
364426,b
233508,e
403535,e
328909,e
160873,t
326283,m
385100,t
115303,e
129705,e
198186,t
349165,m
355138,e
38248,b
257242,t
336846,e
260702,t
418795,b
197163,b
268847,b
150893,e
298897,t
43060,e
19902,e
386465,e
387258,b
376134,e
127080,e
159125,b
102099,b
290793,b
351665,e
384304,t
208438,t
379497,m
80188,b
326754,b
365516,e
314245,m
75020,e
397373,e
232679,e
401895,t
50167,b
416783,e
316348,t
376527,m
150928,e
72346,e
71854,t
71792,t
84497,t
265877,e
277109,b
32839,e
157244,e
54042,e
170493,b
193077,t
255882,b
289544,e
193407,t
44568,b
131194,e
264830,e
64553,b
347512,e
209625,t
369496,e
294679,b
222813,e
216609,m
318635,t
377943,b
382711,m
148111,e
231272,t
167693,t
280542,e
215228,e
153008,t
239649,t
211924,b
52815,t
23791,m
44067,b
159196,b
91557,b
280195,e
210322,e
347025,e
320994,e
177814,e
345273,t
224750,t
418789,b
222831,e
377886,b
279031,e
758,b
189720,t
27244,e
131944,b
217950,t
285850,m
195698,m
42878,e
229666,m
85686,e
414637,t
420973,e
349336,b
385845,e
6012,t
247232,e
7008,e
1152,t
240401,e
103482,e
246835,e
195533,e
246808,e
356713,b
172571,t
66364,b
171424,b
355405,e
407575,t
172009,t
131735,m
85282,t
396140,e
258194,e
97378,t
396516,e
277489,b
95413,b
211126,e
187844,m
285403,e
194098,e
129190,t
120814,b
58097,t
395648,e
73976,t
30764,t
355493,e
381680,e
19000,e
383434,b
85678,e
173094,e
139123,m
365119,t
166280,b
381232,e
73381,e
334603,b
156368,b
21884,t
146583,b
322202,b
85373,t
413427,t
251488,e
346223,e
402439,t
291630,t
265655,e
199341,e
404334,e
390212,e
392650,t
180708,b
399933,t
291949,e
56200,b
356266,m
229982,m
379903,t
363851,e
299978,e
117346,t
270659,e
275262,e
323587,t
305741,b
330715,t
347963,m
112504,b
269398,t
209188,t
299627,e
132714,b
74585,e
88159,t
8593,t
12140,m
160258,b
151873,e
409659,m
305341,t
22399,e
138820,e
251026,t
92,b
209457,t
393822,b
390685,m
337319,e
375552,e
239673,t
89553,e
238669,b
218356,e
107496,m
85652,e
295859,e
255953,b
83025,e
301792,b
48337,t
363349,e
164890,e
333135,e
378675,t
327537,e
340693,b
335637,t
220019,b
318173,t
195701,m
87141,m
295927,e
70506,b
288468,t
120793,b
63484,m
139393,t
295067,t
33151,e
1832,t
132420,b
212896,b
331091,e
216385,m
116663,b
235080,b
407377,t
217801,t
166277,b
48634,b
409012,e
206430,e
171108,b
262892,m
186284,t
208976,t
243838,e
260410,t
69193,e
171716,t
349279,b
419109,t
63234,e
289971,b
165276,e
208642,b
233930,m
404497,e
240789,b
282440,b
392929,e
93221,b
285918,b
45195,t
390341,b
196105,b
263897,b
68120,m
221591,e
366185,e
269839,e
16236,b
136826,t
291761,e
85654,e
210810,e
94264,e
368106,t
94357,e
163263,b
407035,t
280815,e
155085,e
391688,t
184375,b
339649,b
91365,b
322323,b
408360,e
55705,m
65269,e
172689,t
272970,t
83677,b
126781,e
402048,t
98864,e
98704,e
6965,e
24869,b
377035,b
152268,b
182531,e
71977,t
305870,t
372945,e
262621,b
396179,e
331333,t
78938,e
192246,b
330994,b
346922,e
327969,t
152692,b
410557,t
320108,e
376381,e
304245,e
317897,b
387786,b
89063,e
14672,e
370945,m
266565,m
28597,b
393272,b
416305,e
79659,e
106309,t
272353,m
415577,e
374562,b
184006,m
257772,e
13243,b
30232,b
23680,t
150108,b
241487,b
297867,b
232354,e
392359,b
258232,e
309511,t
231363,t
222526,e
369137,e
338482,m
138891,e
40535,e
114035,t
130954,e
7160,e
100529,m
163910,t
256023,b
144661,b
356810,t
44209,t
332132,t
127333,e
129236,t
62891,e
218174,e
302338,b
194104,e
164206,t
322227,b
262674,m
417559,b
185967,b
33036,e
334366,b
256102,t
148148,e
406885,t
215461,e
391358,b
373932,e
261659,e
228750,e
7749,m
268575,t
70414,b
130721,e
127499,e
52195,t
105322,b
151120,e
75170,e
223181,e
71737,t
190734,e
387322,b
218462,e
247013,e
375463,e
22018,t
419415,t
274937,e
192907,t
319655,e
52652,b
184349,b
42210,t
174691,t
225658,b
119674,e
32315,e
146414,e
329970,m
324990,e
343023,e
109918,t
184038,m
319854,e
272829,b
74968,e
705,b
338412,m
259379,b
366596,e
91321,b
36394,e
138457,e
169320,e
382040,e
286175,m
71147,b
67514,e
285330,e
135642,e
306086,b
357154,b
200307,b
252506,b
50324,m
115083,e
245387,b
11791,e
134423,e
214481,t
115028,e
59509,m
397751,m
46878,t
3681,e
168458,e
129909,e
306265,b
128875,b
311865,t
69384,e
261848,e
378211,t
386600,m
27143,e
267342,b
28050,e
146433,e
172084,t
247366,e
378152,t
48870,e
39146,b
145209,t
289989,b
198517,e
415644,e
23163,e
232642,e
378624,t
243570,e
209037,t
41938,t
255048,b
392119,t
337758,e
398455,b
37987,b
291446,t
391098,b
214448,t
397055,e
292860,b
234216,m
328450,e
346610,e
144729,b
148186,e
384760,t
302615,b
222582,e
32054,e
75603,e
265794,b
20316,m
409060,e
241844,t
69270,e
319257,e
108305,t
65121,t
325714,e
290051,b
56507,b
224878,t
422304,m
351660,e
337542,e
192818,b
315444,b
144302,e
418056,b
191874,b
395527,e
13260,b
336773,e
263655,b
409108,e
416460,e
298024,b
264552,t
103536,e
368122,e
106285,t
402817,e
88178,t
308153,b
185248,t
396850,e
194721,e
385837,e
227766,e
395633,e
171803,t
113041,t
302805,b
158253,e
832,b
129409,t
208789,t
395002,t
44062,b
167176,t
269240,t
238151,b
329617,e
389750,e
39450,t
349342,b
80467,b
10818,e
168749,e
185245,t
402034,t
371381,b
136734,t
414597,t
367069,b
237337,m
54819,e
177155,t
127079,e
390660,m
291786,e
52097,t
131880,m
195406,e
61078,b
140202,e
328370,t
47661,b
368291,b
123304,e
410689,b
343328,e
328981,e
212477,b
395313,b
130968,e
400814,b
267176,b
233396,t
274116,t
421842,e
57035,b
175690,e
252571,b
353868,b
130622,e
73620,t
140617,e
65454,e
385934,e
160458,t
139427,b
383026,m
93304,e
277644,b
162449,e
165147,e
191005,m
289804,m
37457,b
138545,e
73109,e
417611,b
8937,b
114576,e
181141,b
286290,t
67263,e
235692,t
91970,t
371275,m
93226,b
235272,b
190033,e
98644,e
223777,b
194979,e
364632,b
380647,t
404226,e
118762,e
411012,b
60809,b
421681,e
253193,t
63421,m
142044,e
22388,e
89997,e
105916,t
52129,t
110449,t
147193,t
421749,e
118468,e
174901,e
282278,b
13513,t
96306,b
338550,m
211515,m
399217,b
260976,e
377227,b
262728,m
300950,b
62946,e
26333,t
187433,e
269229,t
236675,e
294409,b
155646,b
310051,b
386777,m
85874,e
122862,t
10425,t
26134,t
6362,e
202692,e
257428,e
178285,e
81133,b
311972,t
181190,t
155089,e
228877,e
56320,e
370150,e
386862,e
240864,b
367741,b
71493,t
214310,t
276657,b
126875,e
394507,t
214660,t
402430,t
328016,t
116006,m
346102,e
91130,m
208112,b
44803,t
76358,m
256971,t
27407,e
386375,e
383491,b
385591,e
11476,e
135522,e
355682,e
326300,m
107577,m
287469,e
262525,m
370087,e
422861,m
161773,e
67356,e
337595,e
175110,e
401359,b
4183,e
403364,e
211794,m
110630,e
231466,t
357315,b
228618,e
362682,e
155979,b
374940,t
10318,t
109246,e
111219,e
87441,b
344982,t
415411,e
267413,b
318821,t
165703,b
282022,b
256145,b
332758,e
143077,b
112846,t
386794,m
274512,e
126012,b
287832,e
109842,b
25279,b
83426,e
346179,e
284632,e
96372,b
372172,t
302476,b
158091,e
318890,t
110936,e
233103,e
203576,b
254777,e
312650,t
170582,m
219452,b
208347,b
282842,b
399562,t
237777,t
318549,t
262593,m
252426,m
265269,e
251138,e
58719,e
41577,b
398311,b
65014,t
407284,t
334645,b
322033,b
53778,e
289456,e
277312,b
241473,b
218177,e
55130,e
73243,e
135430,e
160484,t
222481,e
320791,e
326188,m
273547,t
244370,m
377269,b
184088,b
139513,b
81637,t
332292,e
233323,e
352599,e
374798,b
328417,b
391842,t
386977,t
263885,b
23208,e
293235,e
266747,b
379141,e
332283,e
119888,e
386171,e
148146,e
384601,t
36963,t
93438,e
320394,e
35983,t
371664,b
92877,t
162055,e
361775,b
325716,e
213121,b
67492,e
421493,e
206605,e
336868,e
80038,t
323824,t
373309,e
161632,e
188514,b
304750,m
298562,t
120116,m
294743,b
81433,t
338882,b
398702,b
232750,e
389322,e
59122,e
46005,e
241864,t
397157,e
267356,b
37698,b
344238,b
340950,b
72123,t
278659,t
235376,t
5759,b
364714,b
179292,e
361314,e
140343,e
1573,t
386973,m
383809,b
370401,e
75816,e
120007,e
191546,b
357792,t
193213,t
229219,e
251446,e
335779,t
241968,t
276848,b
324710,t
222455,e
120901,b
402082,t
49955,m
21155,b
402861,e
26608,e
78324,t
48248,t
236300,e
410538,b
117931,t
381321,e
198327,t
236736,e
124192,e
353993,t
297193,b
386604,m
218194,e
217041,b
291784,e
394218,b
153449,t
363078,e
209678,t
69040,e
27040,e
67823,e
156559,t
197475,b
7412,e
161998,e
59197,e
313247,e
94379,e
21966,t
193172,t
187740,e
383544,b
202266,e
12904,b
366464,e
64935,t
88343,b
102880,t
404729,m
254454,e
137637,e
91618,b
178286,e
143346,t
387808,t
44166,b
83373,e
80983,b
45126,t
306745,t
4209,m
268549,t
286569,t
81563,t
282358,b
374201,e
18532,t
152013,m
337562,e
120292,e
292998,e
59540,m
399023,b
19612,e
213863,t
278690,t
298464,t
327656,t
41021,m
133687,t
189687,e
197969,t
388689,t
371929,b
250343,b
324240,t
162976,m
420228,e
332857,e
209377,t
207395,m
233494,e
4563,b
14645,e
407876,e
156334,b
118190,t
250073,b
1977,t
166478,e
257505,e
323031,b
383032,m
335269,t
183331,e
33962,b
218859,e
163260,t
414990,e
138623,e
364080,m
400245,m
232350,e
369527,e
289493,e
341709,t
5605,t
196929,b
158047,e
237747,b
20486,m
97415,t
43001,e
95218,m
87655,b
3276,e
120422,m
89603,e
220647,t
120536,b
328354,t
349921,t
379751,t
247566,e
284984,e
351217,e
211719,m
95540,t
33569,e
385068,t
272418,m
98568,e
405442,b
215395,e
125919,e
92431,t
419392,t
403334,e
146195,e
381008,e
23105,e
9259,b
368995,e
390231,e
399251,b
127734,m
45655,e
331081,b
181739,t
394881,t
88380,t
388853,e
72874,e
410213,b
252826,b
116847,b
250285,t
55713,m
20893,b
340238,t
96528,b
263672,t
53268,e
102393,t
60909,b
107231,e
259163,m
343949,m
375038,e
51622,t
225843,t
413442,b
257976,e
235506,t
163673,b
389810,e
334201,b
222656,e
245688,b
156364,b
127056,e
141574,t
101529,b
382019,e
154915,e
367921,t
70832,b
169769,e
43546,m
303618,e
197288,b
56928,b
30625,b
69461,e
282298,b
301486,b
48291,t
235817,t
113985,b
54430,e
205703,e
182597,e
74794,e
249919,b
181305,b
324429,e
254975,b
113312,t
397981,m
244028,e
323627,t
236201,b
121145,b
344365,b
209089,t
324025,t
110990,e
183376,e
93509,e
359352,m
126045,t
215252,e
78698,e
272180,m
63512,m
51398,b
139610,b
319636,e
343873,m
117389,t
234327,b
328463,e
139900,t
268649,t
340426,t
15025,e
164519,t
101405,b
422689,b
191497,b
143535,t
13753,t
144627,b
314,b
224820,t
405622,b
59690,m
25669,t
391681,t
337279,e
375293,e
116197,t
193081,t
42603,e
358955,e
201407,t
187208,e
134685,b
17175,e
107819,b
399162,b
20713,b
87724,b
105196,b
139060,e
231184,b
21912,t
335081,b
218637,e
257362,e
289848,m
287623,e
274485,e
269396,t
206882,e
189724,t
233064,e
135480,e
266843,m
306939,t
224279,t
370256,e
282524,b
264592,t
344759,b
19993,e
160298,t
78126,t
352498,e
398013,m
176606,b
26451,e
68127,b
194226,e
25618,t
254540,e
42314,e
214886,e
413527,t
420686,e
243980,e
393122,b
752,b
151468,e
66260,b
269865,e
100339,m
319402,e
36726,e
60968,b
44797,b
161824,t
156185,b
397735,m
89290,e
105321,b
311689,t
53241,e
354286,t
24928,t
209642,t
177429,t
272396,m
50097,m
9201,b
338045,e
230794,b
78259,t
241353,b
47581,b
257517,e
378530,t
347198,e
421835,e
226956,b
365462,e
236798,e
106211,t
357025,b
107708,m
374935,b
143,b
385579,e
67395,e
121949,t
20353,m
31501,t
45020,t
128877,b
140983,e
95665,b
96610,b
413842,t
369058,e
342776,e
246601,t
358549,e
30737,t
305091,b
78435,e
315258,b
46859,b
351013,e
223249,m
399659,t
366013,e
172738,t
137037,t
249344,e
7777,m
257562,e
6941,e
170287,m
212433,b
42595,e
47485,b
45295,t
370436,t
336770,e
177170,t
63376,e
295900,e
155211,m
258764,m
367907,t
69925,e
250428,b
85308,t
367151,t
411425,e
329389,e
123934,e
191265,e
77872,t
318953,e
84160,b
162810,m
372864,e
107290,e
47446,b
4884,b
223411,m
180903,b
214368,t
159795,b
251203,e
105121,b
225290,m
229973,m
150430,e
345965,t
385638,e
272574,b
259325,b
347964,m
327200,b
46394,m
43524,m
336124,t
333500,e
220704,t
200636,b
389084,e
353333,t
360451,t
370110,e
55996,m
9198,b
29968,b
258719,e
159957,b
230639,b
315771,b
45585,e
314553,m
181447,t
214180,t
372413,t
251461,e
226164,b
248809,t
388826,e
27262,e
325911,m
98807,e
418570,b
363679,e
8051,m
9263,b
268787,t
171468,b
10791,e
409817,m
8525,b
267210,b
327768,t
138828,e
380790,e
286351,t
211775,m
67524,e
407843,e
367631,b
315212,t
182987,e
296833,m
326177,m
207686,e
394861,t
159457,b
99631,e
217875,t
274957,e
123931,e
83505,m
60058,b
129667,e
319521,e
114099,e
241626,t
263490,b
53385,e
13456,t
72637,e
177770,e
18207,t
271508,e
47610,b
318049,t
47877,t
143495,e
172581,t
352094,e
250011,b
228181,e
170907,b
191239,m
296146,e
171788,t
100556,m
422532,m
161368,e
152204,b
416412,e
312118,b
90224,m
9099,b
56505,b
402290,t
371774,b
195528,e
417191,m
319279,e
347732,t
252001,e
161075,t
219951,b
82022,e
333646,e
216809,b
27197,e
217745,t
302855,b
135899,m
9089,t
240333,e
9509,t
155871,b
292215,e
216049,e
151772,e
241187,b
155199,m
388184,t
293065,e
13512,t
4186,t
378483,t
54727,e
394725,t
353363,t
397037,e
160605,t
82079,e
306319,b
21532,t
271821,e
371070,b
131185,e
409850,e
260654,t
228052,e
395067,t
290828,b
265793,m
130357,t
178903,e
94738,e
150622,t
217521,t
208111,b
405454,b
294055,t
248746,t
397850,m
305558,b
130668,e
358849,e
221368,e
396706,e
288998,t
103648,e
290408,b
65989,m
403984,e
333892,m
472,b
333055,e
123066,e
338162,m
169927,e
380585,t
38104,b
413874,t
52164,t
125767,b
302733,t
63005,e
143930,e
266088,e
234700,b
29084,b
175745,e
318622,t
298594,t
239431,b
345186,t
294147,b
89237,e
126024,t
301195,b
215190,e
27572,e
206364,e
65484,t
24731,t
163669,b
31399,t
393455,b
15513,m
368811,t
241943,t
107069,e
390540,m
167516,t
314656,t
227088,b
118760,e
212542,b
163417,b
73783,t
61684,t
264473,t
83925,b
148275,e
205080,t
303930,e
235785,t
209207,t
21700,t
239937,e
307952,b
336158,t
266284,m
89007,b
354770,e
357399,t
251347,e
153792,e
411851,e
383374,b
248319,m
2154,t
90632,b
32250,e
227603,e
220262,t
74901,e
399236,b
324,b
406586,b
277553,b
110655,e
51482,b
164141,t
410916,b
126288,e
33902,e
126528,e
286809,t
69316,e
381159,e
421665,e
202184,e
35389,b
79977,b
118754,e
62955,e
264042,t
299782,e
19110,e
363743,e
420333,e
351196,e
81631,t
22342,e
287358,e
208728,b
196135,b
301770,b
319099,t
70448,b
21161,b
389914,e
261967,e
248969,e
303458,t
257076,t
50479,b
48979,e
385716,e
279890,e
16387,t
52173,t
404939,m
84974,t
100580,m
210514,e
278562,t
309081,t
375576,e
400406,m
258065,e
359515,m
255449,b
187411,e
389483,e
390116,e
266201,e
330086,b
190532,e
230618,b
39152,t
21357,b
59796,m
255526,b
60285,b
344927,t
238645,b
160690,t
198617,e
322558,b
194860,b
308452,b
378089,b
307686,b
236208,e
392697,b
265156,e
352081,e
88088,b
43570,m
197314,b
79176,e
28920,b
106901,t
418983,t
416478,b
304096,e
127026,e
312538,t
387813,t
204256,b
193327,t
401667,b
300282,e
253419,t
146019,e
104320,e
138232,e
50177,m
241614,t
82204,e
182266,b
225091,m
399746,b
281749,m
57432,t
231258,t
61118,t
164701,t
103280,e
305160,b
175948,e
119744,e
363175,t
213463,t
349256,b
333056,e
22588,e
358774,e
414679,t
17526,t
153313,t
47194,b
86917,e
193393,t
235681,t
260442,t
213888,t
170404,m
196557,b
196477,b
114888,e
58927,e
18670,e
335572,t
156111,t
371159,b
121476,b
317530,b
88583,t
211358,b
405422,b
257817,e
40083,e
37329,b
251776,e
183113,e
387832,t
297055,b
319917,e
196292,e
299183,t
269754,t
305023,e
422916,m
417398,m
358743,e
49767,m
255963,b
182268,e
389943,e
241747,t
223691,b
380241,t
40681,e
68899,t
289142,e
258603,e
326516,b
241421,b
157080,e
159185,b
251103,e
96121,b
220164,t
378237,t
292674,e
246399,t
89725,e
53044,t
346504,e
317747,b
163470,b
302456,b
230459,b
230484,b
220483,b
422247,m
186701,t
40265,e
113740,t
334736,b
348854,e
77242,b
319786,e
191076,m
339063,b
232202,t
60891,t
378848,t
355428,e
104584,m
221351,e
153441,t
293987,t
342722,e
115106,e
193253,t
233232,e
99833,e
128483,b
53016,t
298055,b
10521,e
379946,t
343440,e
329560,e
236029,e
363765,e
226312,b
163809,b
212791,b
6772,e
337230,e
185356,b
125618,t
364455,b
142200,t
14855,e
373755,e
102386,t
80766,b
343624,m
272660,b
16237,b
155563,b
252697,t
149977,b
96218,b
249320,e
144071,e
47793,t
399913,t
143270,t
95807,b
134675,e
187530,e
142817,b
349699,t
265666,e
383649,b
134409,e
235036,b
159616,b
418706,b
190638,e
200536,b
373673,e
22586,e
180592,b
234548,b
373253,e
354236,t
279291,t
61891,t
115319,e
407180,t
349215,b
152137,m
264866,t
379723,m
398713,b
57423,t
310890,b
8224,m
387060,t
327828,t
216670,e
183250,e
56542,b
196756,t
186821,e
348897,b
400263,m
190088,e
248549,t
376825,t
148823,m
273924,t
19085,e
219058,e
421819,e
216236,m
302834,t
233821,m
399920,t
215822,e
287392,e
304116,e
25481,t
354502,e
290280,b
272740,b
167605,t
366208,e
391492,b
248328,t
155062,e
87248,b
276857,b
35124,b
278603,t
331411,t
385747,e
147548,t
219545,b
17283,t
150618,t
281418,b
249661,b
351057,e
295299,t
275018,e
349137,b
10932,e
413257,b
13307,b
36853,e
299445,e
284609,e
172096,t
225957,b
335363,t
224992,b
321942,e
359121,e
101352,b
318898,t
376486,m
168854,e
162691,m
326664,b
172465,t
55425,m
364057,e
204665,b
150177,t
92117,t
353604,b
11078,e
139324,t
374596,b
40412,e
302198,b
193058,t
30316,t
209813,t
324277,t
275308,e
407049,t
240316,e
374968,b
270047,e
349642,e
220126,t
371075,b
131617,m
353796,b
177016,t
146178,e
78596,e
371229,b
343353,e
193833,t
402335,t
374477,b
146494,b
144492,m
202663,e
90690,b
127117,e
297580,b
9455,t
306675,t
34536,m
106365,t
165301,e
34984,b
59776,b
284235,t
298007,b
366824,m
122067,t
335937,t
118671,e
22121,t
123712,e
38633,t
304628,e
1963,t
176330,b
363343,e
378099,b
404536,e
244141,m
352593,e
52574,t
81474,t
141366,b
316683,e
45072,t
143238,t
106246,t
307910,b
371233,b
299618,e
257698,e
103058,t
139372,b
15347,m
221028,t
253454,b
143917,e
87947,b
346966,e
222770,e
47918,t
260320,t
212051,e
49426,e
71024,b
226375,b
327958,t
151144,e
377647,b
287620,e
312497,t
372145,t
201318,t
105442,t
132506,b
90283,m
301702,b
133949,t
130220,e
35510,t
239452,t
388715,t
277421,b
164990,t
349111,b
255532,b
373271,e
389936,e
218117,e
421991,e
280319,e
81304,b
391173,e
31116,t
347162,e
17569,t
405242,m
77373,t
50720,b
178754,e
252593,t
199357,e
385555,e
49467,e
250793,t
125160,b
179655,m
375013,b
283043,b
169217,e
254908,m
409311,m
113645,t
323388,t
126220,e
250061,b
216030,e
26719,e
282870,b
53430,e
216890,b
407873,e
118121,t
183223,e
79797,b
352556,e
273737,t
214911,e
295614,e
167348,t
190133,e
134466,e
19152,e
303688,e
346000,t
396791,e
419453,t
420337,e
148324,e
844,b
322062,b
319918,e
291244,t
100732,m
34879,b
178962,e
376053,e
98933,e
329780,m
93059,e
167381,b
103042,t
52020,t
20723,t
293942,t
245076,b
422540,m
66286,b
210870,e
14911,e
92278,t
159519,e
357961,e
405745,b
172192,b
17469,t
414707,t
289844,m
59477,m
135909,m
255287,b
341635,t
94584,e
393854,b
145027,t
319576,e
233518,e
400253,t
16590,b
121359,b
390368,b
320185,e
421219,e
66122,b
67203,e
29057,b
166121,b
318071,t
255932,b
220360,t
10781,e
409689,m
309698,t
416628,e
365967,e
162322,e
315381,b
83215,m
154281,e
397154,e
323092,b
346088,t
272675,b
354464,e
64364,b
50400,m
335662,t
24860,b
264949,t
164934,e
385494,e
110293,t
49966,m
108946,e
53996,e
265823,e
211401,m
234130,m
228168,e
350655,t
22252,e
186219,t
148831,b
112148,b
219543,b
359484,m
173702,b
361296,e
76677,b
287511,e
329379,e
393810,b
155792,b
218547,e
28495,b
169043,e
320971,e
216513,m
241501,b
268882,b
351499,e
39004,t
185207,b
324784,e
120903,b
193922,t
186289,t
285249,e
106005,t
400830,b
4844,b
255827,b
196011,b
399516,b
28834,b
206990,m
104318,e
302125,b
92658,t
84841,t
413570,t
384002,b
83878,b
128566,b
143196,t
29432,b
380084,b
138159,e
310767,b
10570,e
194643,e
79654,m
103383,e
399248,b
137978,e
372221,t
413327,t
227365,t
390569,m
327808,t
151384,e
274255,e
316685,e
379676,m
234400,b
411744,e
95583,b
160539,b
111474,e
182991,e
153490,b
348463,b
213967,t
232773,e
364520,b
383118,b
347950,m
196965,b
363902,e
196518,b
2206,e
132162,b
398908,b
396742,e
312868,e
185544,b
266253,m
982,t
225556,b
68047,m
371766,b
164137,b
111236,e
371748,b
258780,m
