district,stop_time,is_arrested,fine_grained_location,stop_date,county_name,out_of_state,search_type,id,driver_race_raw,driver_race,police_department,stop_outcome,driver_age,stop_duration,search_conducted,state,county_fips,search_type_raw,driver_age_raw,contraband_found,driver_gender,violation_raw,violation,drugs_related_stop,location_raw
Zone X4,04:15,False,,2006-01-22,,True,,RI-2006-03895,W,White,500,Citation,47.0,0-15 Min,False,RI,,,1959.0,False,M,Speeding,Speeding,False,Zone X4
Zone K3,22:55,False,,2005-12-01,,False,,RI-2005-09983,W,White,300,Citation,35.0,0-15 Min,False,RI,,,1970.0,False,M,Speeding,Speeding,False,Zone K3
Zone K2,12:18,False,,2006-04-10,,True,,RI-2006-16591,W,White,900,Citation,27.0,0-15 Min,False,RI,,,1979.0,False,F,Speeding,Speeding,False,Zone K2
Zone X3,18:35,False,,2005-10-10,,True,,RI-2005-01652,W,White,200,Citation,32.0,0-15 Min,False,RI,,,1973.0,False,M,Speeding,Speeding,False,Zone X3
Zone K2,02:45,False,,2005-10-24,,True,,RI-2005-03471,I,Asian,900,Citation,20.0,0-15 Min,False,RI,,,1985.0,False,M,Speeding,Speeding,False,Zone K2
Zone K2,02:45,False,,2005-11-01,,True,Probable Cause,RI-2005-04769,W,White,900,Citation,19.0,16-30 Min,True,RI,,Odor of Drugs/Alcohol,1986.0,False,F,Speeding,Speeding,False,Zone K2
Zone X1,23:45,False,,2006-06-08,,True,,RI-2006-26188,W,White,000,Citation,50.0,0-15 Min,False,RI,,,1956.0,False,M,Speeding,Speeding,False,Zone X1
Zone X4,22:15,False,,2006-01-01,,False,,RI-2006-00103,H,Hispanic,500,Citation,36.0,0-15 Min,False,RI,,,1970.0,False,M,Equipment/Inspection Violation,Equipment,False,Zone X4
Zone K3,14:00,False,,2005-11-29,,False,,RI-2005-09704,W,White,300,Citation,18.0,16-30 Min,False,RI,,,1987.0,False,F,Speeding,Speeding,False,Zone K3
Zone X4,02:10,False,,2006-03-05,,False,,RI-2006-10315,W,White,500,Citation,27.0,0-15 Min,False,RI,,,1979.0,False,F,Speeding,Speeding,False,Zone X4
Zone X4,12:25,False,,2006-01-24,,False,,RI-2006-04251,H,Hispanic,500,Citation,30.0,0-15 Min,False,RI,,,1976.0,False,M,Speeding,Speeding,False,Zone X4
Zone K3,08:02,False,,2005-11-05,,False,Protective Frisk,RI-2005-05544,B,Black,300,Citation,24.0,16-30 Min,True,RI,,Terry Frisk,1981.0,False,F,Speeding,Speeding,False,Zone K3
Zone X4,23:15,False,,2005-12-01,,False,,RI-2005-09989,B,Black,500,Citation,31.0,0-15 Min,False,RI,,,1974.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone X4,10:30,False,,2006-04-01,,False,,RI-2006-14913,W,White,500,Citation,24.0,16-30 Min,False,RI,,,1982.0,False,F,Speeding,Speeding,False,Zone X4
Zone X3,08:45,False,,2005-10-02,,False,,RI-2005-00353,B,Black,200,Citation,53.0,0-15 Min,False,RI,,,1952.0,False,M,Speeding,Speeding,False,Zone X3
Zone K1,16:06,False,,2006-02-27,,True,,RI-2006-09636,W,White,600,Citation,61.0,0-15 Min,False,RI,,,1945.0,False,M,Speeding,Speeding,False,Zone K1
Zone X1,12:05,False,,2006-06-05,,True,,RI-2006-25627,W,White,000,Citation,21.0,0-15 Min,False,RI,,,1985.0,False,M,Speeding,Speeding,False,Zone X1
Zone K1,09:28,False,,2005-10-16,,True,,RI-2005-02132,W,White,600,Citation,18.0,0-15 Min,False,RI,,,1987.0,False,M,Speeding,Speeding,False,Zone K1
Zone K3,22:50,False,,2006-05-21,,True,,RI-2006-22939,B,Black,300,Citation,31.0,0-15 Min,False,RI,,,1975.0,False,M,Speeding,Speeding,False,Zone K3
Zone K1,15:15,False,,2006-05-31,,False,,RI-2006-24907,W,White,600,Citation,42.0,0-15 Min,False,RI,,,1964.0,False,F,Speeding,Speeding,False,Zone K1
Zone K1,18:17,False,,2005-11-06,,True,,RI-2005-05936,W,White,600,Citation,37.0,0-15 Min,False,RI,,,1968.0,False,M,Speeding,Speeding,False,Zone K1
Zone K3,19:25,False,,2006-01-13,,False,,RI-2006-02344,W,White,300,Citation,53.0,0-15 Min,False,RI,,,1953.0,False,M,Speeding,Speeding,False,Zone K3
Zone X4,01:10,False,,2005-11-05,,False,,RI-2005-05491,W,White,500,Citation,16.0,0-15 Min,False,RI,,,1989.0,False,M,Speeding,Speeding,False,Zone X4
Zone K2,09:15,False,,2006-03-11,,False,,RI-2006-11405,W,White,900,Citation,43.0,0-15 Min,False,RI,,,1963.0,False,F,Speeding,Speeding,False,Zone K2
Zone K3,04:30,False,,2005-10-05,,False,,RI-2005-00765,B,Black,300,Citation,44.0,30+ Min,False,RI,,,1961.0,False,M,Motorist Assist/Courtesy,Other,False,Zone K3
Zone K3,02:30,False,,2006-02-22,,True,,RI-2006-08818,B,Black,300,Citation,22.0,0-15 Min,False,RI,,,1984.0,False,M,Speeding,Speeding,False,Zone K3
Zone K2,09:29,True,,2006-06-03,,True,Incident to Arrest,RI-2006-25282,W,White,900,Arrest Driver,28.0,30+ Min,True,RI,,Incident to Arrest,1978.0,False,M,Speeding,Speeding,False,Zone K2
Zone K1,03:21,False,,2006-03-21,,False,,RI-2006-13000,W,White,600,Citation,47.0,0-15 Min,False,RI,,,1959.0,False,F,Equipment/Inspection Violation,Equipment,False,Zone K1
Zone K3,07:20,False,,2006-04-14,,False,,RI-2006-17111,W,White,300,Citation,19.0,0-15 Min,False,RI,,,1987.0,False,M,Speeding,Speeding,False,Zone K3
Zone K2,10:40,False,,2006-05-08,,False,,RI-2006-21028,W,White,900,Citation,34.0,0-15 Min,False,RI,,,1972.0,False,M,Speeding,Speeding,False,Zone K2
Zone K3,07:56,False,,2006-03-25,,True,,RI-2006-13895,W,White,300,Citation,30.0,0-15 Min,False,RI,,,1976.0,False,F,Speeding,Speeding,False,Zone K3
Zone K1,12:48,False,,2006-04-09,,True,,RI-2006-16333,W,White,600,Citation,51.0,0-15 Min,False,RI,,,1955.0,False,M,Speeding,Speeding,False,Zone K1
Zone K3,07:36,False,,2006-01-18,,False,,RI-2006-03149,W,White,300,Citation,55.0,0-15 Min,False,RI,,,1951.0,False,M,Speeding,Speeding,False,Zone K3
Zone X3,23:27,False,,2006-03-26,,True,,RI-2006-14097,W,White,0,Citation,19.0,0-15 Min,False,RI,,,1987.0,False,M,Speeding,Speeding,False,Zone X3
Zone X3,02:10,False,,2005-12-22,,False,,RI-2005-12876,W,White,200,Citation,35.0,0-15 Min,False,RI,,,1970.0,False,F,Other Traffic Violation,Moving violation,False,Zone X3
Zone K2,11:30,False,,2005-10-30,,False,,RI-2005-04489,H,Hispanic,900,Citation,28.0,0-15 Min,False,RI,,,1977.0,False,M,Speeding,Speeding,False,Zone K2
Zone X3,22:00,False,,2005-11-03,,False,,RI-2005-05208,W,White,200,Citation,23.0,0-15 Min,False,RI,,,1982.0,False,M,Registration Violation,Registration/plates,False,Zone X3
Zone K1,12:46,False,,2005-11-09,,True,,RI-2005-06431,W,White,600,Citation,52.0,0-15 Min,False,RI,,,1953.0,False,F,Speeding,Speeding,False,Zone K1
Zone K3,20:00,False,,2006-06-10,,True,,RI-2006-26516,W,White,300,Citation,23.0,0-15 Min,False,RI,,,1983.0,False,F,Speeding,Speeding,False,Zone K3
Zone X1,05:28,False,,2006-04-14,,False,,RI-2006-17097,W,White,0,Citation,41.0,0-15 Min,False,RI,,,1965.0,False,M,Speeding,Speeding,False,Zone X1
Zone K2,08:20,False,,2006-01-21,,True,,RI-2006-03695,W,White,900,Citation,43.0,0-15 Min,False,RI,,,1963.0,False,M,Speeding,Speeding,False,Zone K2
Zone K2,18:22,True,,2006-04-28,,False,,RI-2006-19573,W,White,900,Arrest Driver,37.0,16-30 Min,False,RI,,,1969.0,False,F,Equipment/Inspection Violation,Equipment,False,Zone K2
Zone K3,01:54,False,,2005-10-27,,False,,RI-2005-03838,W,White,300,Citation,25.0,0-15 Min,False,RI,,,1980.0,False,F,Speeding,Speeding,False,Zone K3
Zone K3,20:42,True,,2005-11-23,,False,,RI-2005-08651,W,White,300,Arrest Driver,50.0,30+ Min,False,RI,,,1955.0,False,M,Other Traffic Violation,Moving violation,False,Zone K3
Zone K1,15:49,False,,2006-01-04,,True,,RI-2006-00523,W,White,600,Citation,31.0,0-15 Min,False,RI,,,1975.0,False,M,Speeding,Speeding,False,Zone K1
Zone X4,09:40,True,,2006-04-10,,False,,RI-2006-16522,W,White,500,Arrest Driver,47.0,16-30 Min,False,RI,,,1959.0,False,F,Other Traffic Violation,Moving violation,False,Zone X4
Zone K1,20:10,False,,2005-11-25,,False,,RI-2005-08905,W,White,600,Citation,28.0,0-15 Min,False,RI,,,1977.0,False,M,Speeding,Speeding,False,Zone K1
Zone K1,23:15,False,,2005-12-17,,True,,RI-2005-12256,W,White,600,Citation,35.0,0-15 Min,False,RI,,,1970.0,False,M,Speeding,Speeding,False,Zone K1
Zone K3,10:29,False,,2006-04-22,,False,,RI-2006-18411,W,White,300,Citation,36.0,0-15 Min,False,RI,,,1970.0,False,M,Other Traffic Violation,Moving violation,False,Zone K3
Zone X4,06:30,False,,2005-10-17,,True,,RI-2005-02285,B,Black,500,Citation,36.0,16-30 Min,False,RI,,,1969.0,False,M,Call for Service,Other,False,Zone X4
Zone X3,02:20,False,,2006-04-29,,True,,RI-2006-19639,W,White,200,Citation,23.0,0-15 Min,False,RI,,,1983.0,False,F,Speeding,Speeding,False,Zone X3
Zone K2,11:40,False,,2006-01-22,,True,,RI-2006-04012,W,White,900,Citation,45.0,0-15 Min,False,RI,,,1961.0,False,M,Speeding,Speeding,False,Zone K2
Zone X4,03:45,False,,2006-01-19,,False,,RI-2006-03291,H,Hispanic,500,Citation,35.0,0-15 Min,False,RI,,,1971.0,False,M,Speeding,Speeding,False,Zone X4
Zone K2,01:02,False,,2005-12-22,,False,,RI-2005-12870,W,White,900,Citation,72.0,0-15 Min,False,RI,,,1933.0,False,M,Speeding,Speeding,False,Zone K2
Zone K2,16:25,False,,2006-04-28,,False,,RI-2006-19563,W,White,900,Citation,44.0,0-15 Min,False,RI,,,1962.0,False,M,Speeding,Speeding,False,Zone K2
Zone K2,07:30,False,,2005-10-20,,True,,RI-2005-02748,B,Black,900,Citation,59.0,16-30 Min,False,RI,,,1946.0,False,M,Speeding,Speeding,False,Zone K2
Zone K3,13:15,False,,2006-02-05,,True,,RI-2006-06341,W,White,300,Citation,64.0,0-15 Min,False,RI,,,1942.0,False,M,Speeding,Speeding,False,Zone K3
Zone K2,12:58,False,,2006-05-21,,False,,RI-2006-22861,W,White,900,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,F,Speeding,Speeding,False,Zone K2
Zone X3,12:35,False,,2005-11-04,,True,,RI-2005-05361,I,Asian,200,Citation,57.0,0-15 Min,False,RI,,,1948.0,False,M,Speeding,Speeding,False,Zone X3
Zone K3,18:00,False,,2005-10-16,,True,,RI-2005-02217,W,White,300,Citation,52.0,0-15 Min,False,RI,,,1953.0,False,M,Speeding,Speeding,False,Zone K3
Zone X4,22:55,False,,2006-02-23,,False,,RI-2006-09057,W,White,500,Citation,22.0,0-15 Min,False,RI,,,1984.0,False,M,Speeding,Speeding,False,Zone X4
Zone X4,13:25,False,,2005-11-19,,True,,RI-2005-08066,W,White,500,Citation,37.0,0-15 Min,False,RI,,,1968.0,False,M,Speeding,Speeding,False,Zone X4
Zone K3,08:57,,,2005-11-17,,,,RI-2005-07700,,,300,,,,False,RI,,,,False,,,,False,Zone K3
Zone K3,02:30,False,,2005-11-12,,False,,RI-2005-06874,B,Black,300,Citation,27.0,0-15 Min,False,RI,,,1978.0,False,M,Speeding,Speeding,False,Zone K3
Zone K1,23:45,False,,2006-03-09,,False,,RI-2006-11125,W,White,600,Citation,50.0,0-15 Min,False,RI,,,1956.0,False,M,Speeding,Speeding,False,Zone K1
Zone X1,10:20,False,,2006-05-06,,False,,RI-2006-20767,W,White,000,Citation,27.0,0-15 Min,False,RI,,,1979.0,False,F,Speeding,Speeding,False,Zone X1
Zone K2,14:00,False,,2005-10-19,,False,,RI-2005-02635,B,Black,900,Citation,35.0,0-15 Min,False,RI,,,1970.0,False,M,Registration Violation,Registration/plates,False,Zone K2
Zone X3,08:15,False,,2006-06-02,,True,,RI-2006-25133,W,White,200,Citation,56.0,0-15 Min,False,RI,,,1950.0,False,M,Speeding,Speeding,False,Zone X3
Zone X3,14:00,False,,2006-04-07,,False,,RI-2006-16031,W,White,200,Citation,18.0,0-15 Min,False,RI,,,1988.0,False,M,Speeding,Speeding,False,Zone X3
Zone K3,20:45,False,,2006-05-03,,False,,RI-2006-20298,W,White,300,Citation,21.0,0-15 Min,False,RI,,,1985.0,False,F,Speeding,Speeding,False,Zone K3
Zone X3,16:56,False,,2006-06-01,,False,,RI-2006-25060,W,White,200,Citation,34.0,16-30 Min,False,RI,,,1972.0,False,M,Speeding,Speeding,False,Zone X3
Zone K3,00:20,False,,2005-12-12,,True,,RI-2005-11409,W,White,300,Citation,22.0,0-15 Min,False,RI,,,1983.0,False,M,Speeding,Speeding,False,Zone K3
Zone K3,20:45,False,,2006-03-05,,False,,RI-2006-10390,W,White,300,Citation,24.0,0-15 Min,False,RI,,,1982.0,False,F,Other Traffic Violation,Moving violation,False,Zone K3
Zone K1,00:02,False,,2006-01-15,,False,,RI-2006-02488,W,White,600,Citation,17.0,0-15 Min,False,RI,,,1989.0,False,M,Speeding,Speeding,False,Zone K1
Zone K3,14:15,False,,2005-10-21,,True,,RI-2005-02970,W,White,300,Citation,57.0,0-15 Min,False,RI,,,1948.0,False,F,Speeding,Speeding,False,Zone K3
Zone K1,10:58,False,,2006-01-04,,True,,RI-2006-00469,W,White,600,Citation,19.0,0-15 Min,False,RI,,,1987.0,False,M,Speeding,Speeding,False,Zone K1
Zone K3,08:00,False,,2006-01-22,,False,,RI-2006-03904,W,White,300,Citation,37.0,0-15 Min,False,RI,,,1969.0,False,M,Speeding,Speeding,False,Zone K3
Zone X3,17:50,False,,2005-10-25,,False,,RI-2005-03667,W,White,200,Citation,29.0,0-15 Min,False,RI,,,1976.0,False,M,Speeding,Speeding,False,Zone X3
Zone X1,06:35,False,,2005-11-18,,False,,RI-2005-07846,W,White,0,Citation,22.0,0-15 Min,False,RI,,,1983.0,False,M,Speeding,Speeding,False,Zone X1
Zone K3,23:30,False,,2006-05-02,,True,,RI-2006-20207,W,White,300,Citation,33.0,0-15 Min,False,RI,,,1973.0,False,M,Speeding,Speeding,False,Zone K3
Zone X3,07:00,False,,2006-05-07,,False,,RI-2006-20897,W,White,200,Citation,28.0,0-15 Min,False,RI,,,1978.0,False,F,Speeding,Speeding,False,Zone X3
Zone K3,08:42,False,,2005-10-27,,True,,RI-2005-03871,W,White,500,Citation,28.0,0-15 Min,False,RI,,,1977.0,False,M,Speeding,Speeding,False,Zone K3
Zone X4,09:30,False,,2006-05-04,,True,,RI-2006-20392,W,White,500,Citation,46.0,0-15 Min,False,RI,,,1960.0,False,M,Speeding,Speeding,False,Zone X4
Zone K2,13:00,False,,2006-02-10,,False,,RI-2006-07154,W,White,409,Citation,44.0,30+ Min,False,RI,,,1962.0,False,M,Other Traffic Violation,Moving violation,False,Zone K2
Zone K3,08:30,False,,2005-10-31,,True,,RI-2005-04640,W,White,300,Citation,24.0,0-15 Min,False,RI,,,1981.0,False,F,Speeding,Speeding,False,Zone K3
Zone K2,14:10,False,,2006-06-11,,False,,RI-2006-26693,W,White,900,Citation,31.0,0-15 Min,False,RI,,,1975.0,False,M,Speeding,Speeding,False,Zone K2
Zone K3,22:42,False,,2006-05-29,,False,Probable Cause,RI-2006-24532,W,White,300,Citation,24.0,16-30 Min,True,RI,,Odor of Drugs/Alcohol,1982.0,False,M,Other Traffic Violation,Moving violation,False,Zone K3
Zone K3,07:00,False,,2005-11-22,,False,,RI-2005-08377,W,White,300,Citation,60.0,0-15 Min,False,RI,,,1945.0,False,M,Other Traffic Violation,Moving violation,False,Zone K3
Zone K2,08:30,False,,2006-01-26,,False,,RI-2006-04514,W,White,900,Citation,,0-15 Min,False,RI,,,0.0,False,F,Speeding,Speeding,False,Zone K2
Zone K2,16:30,False,,2006-02-09,,True,,RI-2006-07016,B,Black,900,Citation,25.0,0-15 Min,False,RI,,,1981.0,False,M,Speeding,Speeding,False,Zone K2
Zone X4,08:45,False,,2005-10-12,,False,,RI-2005-01832,W,White,500,Citation,43.0,16-30 Min,False,RI,,,1962.0,False,M,Speeding,Speeding,False,Zone X4
Zone X3,15:00,False,,2006-04-15,,True,,RI-2006-17404,W,White,200,Citation,30.0,0-15 Min,False,RI,,,1976.0,False,F,Speeding,Speeding,False,Zone X3
Zone K3,08:35,False,,2006-01-08,,False,,RI-2006-01102,W,White,300,Citation,26.0,16-30 Min,False,RI,,,1980.0,False,M,Other Traffic Violation,Moving violation,False,Zone K3
Zone X3,00:01,False,,2006-05-20,,False,,RI-2006-22472,W,White,300,Citation,23.0,16-30 Min,False,RI,,,1983.0,False,M,Speeding,Speeding,False,Zone X3
Zone K2,17:20,False,,2005-12-06,,False,,RI-2005-10709,W,White,900,Citation,22.0,16-30 Min,False,RI,,,1983.0,False,M,Other Traffic Violation,Moving violation,False,Zone K2
Zone K1,23:15,False,,2006-05-28,,True,,RI-2006-24299,W,White,600,Citation,36.0,0-15 Min,False,RI,,,1970.0,False,M,Speeding,Speeding,False,Zone K1
Zone K2,10:27,False,,2006-01-20,,True,,RI-2006-03489,W,White,900,Citation,43.0,0-15 Min,False,RI,,,1963.0,False,M,Speeding,Speeding,False,Zone K2
Zone K2,14:13,False,,2006-04-21,,False,,RI-2006-18246,W,White,900,Citation,60.0,0-15 Min,False,RI,,,1946.0,False,M,Other Traffic Violation,Moving violation,False,Zone K2
Zone K1,23:50,False,,2006-05-29,,False,,RI-2006-24545,W,White,600,Citation,29.0,0-15 Min,False,RI,,,1977.0,False,M,Speeding,Speeding,False,Zone K1
Zone X4,23:30,,,2006-01-15,,,,RI-2006-02707,,,500,,,,False,RI,,,,False,,,,False,Zone X4
Zone K2,13:55,False,,2006-04-29,,False,,RI-2006-19703,W,White,900,Citation,18.0,0-15 Min,False,RI,,,1988.0,False,M,Speeding,Speeding,False,Zone K2
Zone K2,16:35,False,,2006-01-15,,True,,RI-2006-02643,W,White,900,Citation,24.0,0-15 Min,False,RI,,,1982.0,False,M,Speeding,Speeding,False,Zone K2
Zone K2,01:22,False,,2006-03-15,,True,,RI-2006-12040,W,White,900,Citation,31.0,16-30 Min,False,RI,,,1975.0,False,F,Speeding,Speeding,False,Zone K2
Zone K2,14:08,False,,2006-05-23,,True,,RI-2006-23178,W,White,203,Citation,42.0,16-30 Min,False,RI,,,1964.0,False,M,Other Traffic Violation,Moving violation,False,Zone K2
Zone K3,23:55,False,,2006-04-23,,True,,RI-2006-18668,W,White,300,Citation,41.0,0-15 Min,False,RI,,,1965.0,False,M,Speeding,Speeding,False,Zone K3
Zone K2,23:25,False,,2006-05-17,,False,,RI-2006-22150,W,White,900,Citation,47.0,0-15 Min,False,RI,,,1959.0,False,M,Speeding,Speeding,False,Zone K2
Zone K2,00:45,False,,2005-12-19,,True,,RI-2005-12422,W,White,900,Citation,54.0,0-15 Min,False,RI,,,1951.0,False,M,Speeding,Speeding,False,Zone K2
Zone X3,16:55,False,,2006-01-28,,False,,RI-2006-05062,W,White,200,Citation,29.0,0-15 Min,False,RI,,,1977.0,False,F,Speeding,Speeding,False,Zone X3
Zone K2,06:00,False,,2006-05-30,,True,,RI-2006-24564,W,White,900,Citation,20.0,0-15 Min,False,RI,,,1986.0,False,M,Speeding,Speeding,False,Zone K2
Zone K2,00:18,False,,2005-11-03,,False,,RI-2005-05028,W,White,900,Citation,57.0,0-15 Min,False,RI,,,1948.0,False,M,Speeding,Speeding,False,Zone K2
Zone X1,01:00,False,,2006-03-10,,False,,RI-2006-11147,B,Black,0,Citation,23.0,0-15 Min,False,RI,,,1983.0,False,M,Other Traffic Violation,Moving violation,False,Zone X1
Zone X3,09:25,False,,2006-01-04,,True,,RI-2006-00431,W,White,200,Citation,25.0,0-15 Min,False,RI,,,1981.0,False,M,Speeding,Speeding,False,Zone X3
Zone K2,23:48,False,,2006-06-05,,True,,RI-2006-25743,W,White,900,Citation,25.0,0-15 Min,False,RI,,,1981.0,False,M,Speeding,Speeding,False,Zone K2
Zone K1,14:30,False,,2005-12-14,,False,,RI-2005-11793,W,White,600,Citation,51.0,0-15 Min,False,RI,,,1954.0,False,M,Speeding,Speeding,False,Zone K1
Zone X1,11:00,False,,2005-12-11,,True,,RI-2005-11320,W,White,0,Citation,35.0,0-15 Min,False,RI,,,1970.0,False,M,Speeding,Speeding,False,Zone X1
Zone K1,11:30,False,,2006-04-03,,False,,RI-2006-15294,W,White,600,Citation,37.0,0-15 Min,False,RI,,,1969.0,False,F,Speeding,Speeding,False,Zone K1
Zone X3,13:25,False,,2005-11-03,,False,,RI-2005-05131,I,Asian,200,Citation,53.0,0-15 Min,False,RI,,,1952.0,False,M,Speeding,Speeding,False,Zone X3
Zone K1,12:55,False,,2005-12-05,,False,,RI-2005-10532,W,White,600,Citation,58.0,0-15 Min,False,RI,,,1947.0,False,M,Speeding,Speeding,False,Zone K1
Zone X4,22:50,False,,2005-10-13,,False,,RI-2005-01945,W,White,500,Citation,31.0,0-15 Min,False,RI,,,1974.0,False,M,Speeding,Speeding,False,Zone X4
Zone K3,08:00,False,,2006-04-28,,False,,RI-2006-19436,W,White,300,Citation,32.0,0-15 Min,False,RI,,,1974.0,False,M,Speeding,Speeding,False,Zone K3
Zone K2,06:45,False,,2006-01-27,,False,,RI-2006-04667,W,White,900,Citation,18.0,0-15 Min,False,RI,,,1988.0,False,F,Other Traffic Violation,Moving violation,False,Zone K2
Zone K3,06:25,False,,2006-04-05,,True,,RI-2006-15663,W,White,300,Citation,45.0,0-15 Min,False,RI,,,1961.0,False,M,Other Traffic Violation,Moving violation,False,Zone K3
Zone K3,14:25,False,,2006-05-27,,False,,RI-2006-23994,B,Black,900,Citation,26.0,30+ Min,False,RI,,,1980.0,False,M,Speeding,Speeding,False,Zone K3
Zone X4,13:45,False,,2005-10-06,,False,,RI-2005-00983,B,Black,500,Citation,20.0,0-15 Min,False,RI,,,1985.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone K3,16:13,False,,2006-03-28,,False,,RI-2006-14350,W,White,300,Citation,54.0,0-15 Min,False,RI,,,1952.0,False,F,Other Traffic Violation,Moving violation,False,Zone K3
Zone K1,15:15,False,,2006-02-08,,False,,RI-2006-06764,W,White,600,Citation,44.0,0-15 Min,False,RI,,,1962.0,False,F,Speeding,Speeding,False,Zone K1
Zone K1,10:30,True,,2006-01-22,,False,,RI-2006-03982,W,White,600,Arrest Driver,41.0,0-15 Min,False,RI,,,1965.0,False,F,Speeding,Speeding,False,Zone K1
Zone K1,09:20,False,,2006-06-05,,False,,RI-2006-25586,W,White,600,Citation,19.0,0-15 Min,False,RI,,,1987.0,False,F,Speeding,Speeding,False,Zone K1
Zone X1,10:29,,,2006-01-25,,,,RI-2006-04399,,,0,,,,False,RI,,,,False,,,,False,Zone X1
Zone K3,22:10,False,,2006-05-16,,False,,RI-2006-22017,W,White,300,Citation,33.0,0-15 Min,False,RI,,,1973.0,False,F,Speeding,Speeding,False,Zone K3
Zone X4,12:05,True,,2005-10-30,,False,,RI-2005-04505,B,Black,500,Arrest Driver,28.0,30+ Min,False,RI,,,1977.0,False,F,Other Traffic Violation,Moving violation,False,Zone X4
Zone X3,03:15,False,,2006-01-07,,True,,RI-2006-00897,W,White,200,Citation,44.0,0-15 Min,False,RI,,,1962.0,False,F,Speeding,Speeding,False,Zone X3
Zone K3,13:42,False,,2006-01-21,,True,,RI-2006-03776,W,White,300,Citation,38.0,0-15 Min,False,RI,,,1968.0,False,M,Speeding,Speeding,False,Zone K3
Zone K2,00:20,False,,2005-12-20,,False,,RI-2005-12550,W,White,900,Citation,32.0,0-15 Min,False,RI,,,1973.0,False,F,Speeding,Speeding,False,Zone K2
Zone X4,01:15,False,,2006-05-20,,False,,RI-2006-22488,W,White,500,Citation,43.0,0-15 Min,False,RI,,,1963.0,False,M,Other Traffic Violation,Moving violation,False,Zone X4
Zone K1,09:36,False,,2006-05-18,,True,,RI-2006-22210,W,White,600,Citation,36.0,0-15 Min,False,RI,,,1970.0,False,M,Other Traffic Violation,Moving violation,False,Zone K1
Zone K2,09:35,False,,2006-01-18,,,,RI-2006-03171,W,White,900,Warning,38.0,0-15 Min,False,RI,,,1968.0,False,F,Speeding,Speeding,False,Zone K2
Zone K1,21:40,False,,2006-04-02,,False,,RI-2006-15148,W,White,600,Citation,24.0,0-15 Min,False,RI,,,1982.0,False,M,Speeding,Speeding,False,Zone K1
Zone K2,09:30,False,,2005-11-08,,False,,RI-2005-06212,W,White,900,Citation,22.0,0-15 Min,False,RI,,,1983.0,False,M,Speeding,Speeding,False,Zone K2
Zone X4,10:20,False,,2006-04-27,,False,,RI-2006-19244,W,White,500,Citation,52.0,0-15 Min,False,RI,,,1954.0,False,F,Speeding,Speeding,False,Zone X4
Zone K1,14:45,False,,2006-04-12,,True,,RI-2006-16919,B,Black,600,Citation,33.0,0-15 Min,False,RI,,,1973.0,False,M,Speeding,Speeding,False,Zone K1
Zone K3,10:19,False,,2006-04-22,,True,,RI-2006-18409,W,White,300,Citation,47.0,0-15 Min,False,RI,,,1959.0,False,M,Speeding,Speeding,False,Zone K3
Zone X4,12:25,,,2006-01-24,,,,RI-2006-04250,,,500,,,,False,RI,,,,False,,,,False,Zone X4
Zone K2,17:35,False,,2006-03-22,,True,,RI-2006-13434,W,White,900,Citation,57.0,0-15 Min,False,RI,,,1949.0,False,M,Speeding,Speeding,False,Zone K2
Zone K1,19:43,False,,2006-03-08,,False,,RI-2006-10923,W,White,600,Citation,31.0,0-15 Min,False,RI,,,1975.0,False,M,Speeding,Speeding,False,Zone K1
