police_department,contraband_found,driver_gender,fine_grained_location,is_arrested,county_fips,driver_age,stop_duration,drugs_related_stop,stop_time,id,stop_outcome,driver_age_raw,violation_raw,state,driver_race_raw,search_conducted,driver_race,violation,location_raw,search_type,county_name,stop_date,search_type_raw,district,out_of_state
900,False,F,,False,,42.0,0-15 Min,False,08:45,RI-2006-02397,Citation,1964.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-01-14,,Zone K2,True
200,False,M,,False,,59.0,0-15 Min,False,13:50,RI-2006-26679,Citation,1947.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-06-11,,Zone X3,True
000,False,F,,False,,21.0,0-15 Min,False,21:00,RI-2006-19151,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone X1,,,2006-04-26,,Zone X1,False
300,False,M,,False,,41.0,0-15 Min,False,23:02,RI-2006-12982,Citation,1965.0,Speeding,RI,I,False,Asian,Speeding,Zone K3,,,2006-03-20,,Zone K3,False
300,False,M,,False,,48.0,0-15 Min,False,10:00,RI-2006-14762,Citation,1958.0,Registration Violation,RI,W,False,White,Registration/plates,Zone K3,,,2006-03-31,,Zone K3,False
300,False,F,,False,,24.0,0-15 Min,False,15:15,RI-2006-23071,Citation,1982.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-05-22,,Zone K3,True
300,False,M,,False,,51.0,0-15 Min,False,20:45,RI-2005-07470,Citation,1954.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-11-15,,Zone K3,False
300,False,M,,False,,19.0,16-30 Min,False,07:47,RI-2006-25795,Citation,1987.0,Equipment/Inspection Violation,RI,W,True,White,Equipment,Zone K3,"Protective Frisk,Reasonable Suspicion",,2006-06-06,"Reasonable Suspicion,Terry Frisk",Zone K3,False
500,False,F,,False,,36.0,0-15 Min,False,18:30,RI-2005-10134,Citation,1969.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2005-12-02,,Zone X4,True
300,False,M,,False,,25.0,16-30 Min,False,13:20,RI-2006-08065,Citation,1981.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-02-17,,Zone K3,False
900,False,F,,False,,24.0,0-15 Min,False,01:10,RI-2006-23828,Citation,1982.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-05-27,,Zone K2,True
900,False,M,,False,,42.0,0-15 Min,False,00:31,RI-2005-03696,Citation,1963.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-10-26,,Zone K2,False
500,False,M,,False,,46.0,0-15 Min,False,15:20,RI-2006-05051,Citation,1960.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-01-28,,Zone X4,False
500,False,M,,False,,64.0,0-15 Min,False,10:00,RI-2006-16006,Citation,1942.0,Speeding,RI,B,False,Black,Speeding,Zone X4,,,2006-04-07,,Zone X4,False
500,False,M,,False,,26.0,0-15 Min,False,00:30,RI-2006-11558,N/D,1980.0,Other Traffic Violation,RI,B,False,Black,Moving violation,Zone X4,,,2006-03-12,,Zone X4,False
900,False,M,,False,,23.0,0-15 Min,False,07:04,RI-2006-05345,Citation,1983.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-01-30,,Zone K2,False
300,False,M,,False,,46.0,0-15 Min,False,11:30,RI-2006-02583,N/D,1960.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone K3,,,2006-01-15,,Zone K3,False
200,False,M,,False,,25.0,0-15 Min,False,18:30,RI-2006-00357,Citation,1981.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-01-03,,Zone X3,False
300,False,M,,False,,27.0,30+ Min,False,11:07,RI-2006-00779,Citation,1979.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-01-06,,Zone K3,True
300,False,M,,False,,39.0,0-15 Min,False,11:00,RI-2006-03001,Citation,1967.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-01-17,,Zone K3,False
600,False,M,,False,,29.0,0-15 Min,False,09:40,RI-2006-01358,Citation,1977.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-01-09,,Zone K1,False
000,False,M,,False,,22.0,0-15 Min,False,00:37,RI-2006-20702,Citation,1984.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-05-06,,Zone X3,False
900,False,M,,False,,52.0,0-15 Min,False,07:05,RI-2005-03722,Citation,1953.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-10-26,,Zone K2,False
300,False,M,,False,,22.0,0-15 Min,False,03:00,RI-2006-10951,Citation,1984.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-03-09,,Zone K3,True
500,False,M,,False,,26.0,0-15 Min,False,01:00,RI-2006-05546,Citation,1980.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X4,,,2006-01-31,,Zone X4,False
500,False,M,,False,,39.0,0-15 Min,False,08:30,RI-2005-08521,Citation,1966.0,Other Traffic Violation,RI,B,False,Black,Moving violation,Zone X4,,,2005-11-23,,Zone X4,False
300,False,M,,False,,50.0,0-15 Min,False,07:10,RI-2006-18877,Citation,1956.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-04-25,,Zone K3,True
600,False,F,,False,,32.0,0-15 Min,False,06:55,RI-2006-26409,Citation,1974.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-06-10,,Zone K1,False
500,False,M,,False,,45.0,0-15 Min,False,16:40,RI-2005-06296,Citation,1960.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2005-11-08,,Zone X4,False
600,False,M,,False,,21.0,0-15 Min,False,23:15,RI-2005-01883,N/D,1984.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone K1,,,2005-10-12,,Zone K1,False
500,False,F,,False,,21.0,0-15 Min,False,00:30,RI-2006-09930,Citation,1985.0,Equipment/Inspection Violation,RI,B,False,Black,Equipment,Zone X4,,,2006-03-02,,Zone X4,False
000,False,M,,False,,21.0,0-15 Min,False,21:15,RI-2006-26172,Citation,1985.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X1,,,2006-06-08,,Zone X1,False
000,False,M,,False,,19.0,0-15 Min,False,02:30,RI-2006-19407,Citation,1987.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X1,,,2006-04-28,,Zone X1,False
500,False,M,,False,,27.0,0-15 Min,False,06:20,RI-2005-13344,Citation,1978.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2005-12-27,,Zone X4,False
300,True,M,,False,,36.0,16-30 Min,True,14:10,RI-2005-05909,Citation,1969.0,Speeding,RI,B,True,Black,Speeding,Zone K3,"Protective Frisk,Reasonable Suspicion",,2005-11-06,"Reasonable Suspicion,Terry Frisk",Zone K3,True
0,False,,,,,,,False,09:30,RI-2006-17884,,,,RI,,False,,,Zone X1,,,2006-04-19,,Zone X1,
600,False,F,,False,,34.0,0-15 Min,False,13:00,RI-2006-20460,Citation,1972.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-05-04,,Zone K1,False
900,False,F,,False,,24.0,0-15 Min,False,22:58,RI-2005-02568,Citation,1981.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-10-18,,Zone K2,False
500,False,M,,False,,32.0,0-15 Min,False,15:00,RI-2006-19713,Citation,1974.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-04-29,,Zone X4,True
900,False,F,,False,,26.0,0-15 Min,False,08:45,RI-2006-04206,Citation,1980.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-01-24,,Zone X4,False
600,False,M,,False,,27.0,0-15 Min,False,23:30,RI-2006-21212,Citation,1979.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-05-09,,Zone K1,False
300,True,M,,True,,47.0,16-30 Min,False,23:46,RI-2005-02581,Arrest Driver,1958.0,Equipment/Inspection Violation,RI,W,True,White,Equipment,Zone K3,Incident to Arrest,,2005-10-18,Incident to Arrest,Zone K3,False
900,False,M,,False,,21.0,0-15 Min,False,14:00,RI-2005-03913,Citation,1984.0,Registration Violation,RI,B,False,Black,Registration/plates,Zone K2,,,2005-10-27,,Zone K2,False
200,False,M,,False,,41.0,0-15 Min,False,20:25,RI-2006-09446,Citation,1965.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-02-26,,Zone X3,False
200,False,F,,False,,25.0,0-15 Min,False,00:15,RI-2006-13712,Citation,1981.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-03-24,,Zone X3,False
500,False,M,,True,,25.0,0-15 Min,False,23:50,RI-2006-12171,Arrest Passenger,1981.0,Speeding,RI,B,False,Black,Speeding,Zone X4,,,2006-03-15,,Zone X4,False
500,False,F,,False,,35.0,0-15 Min,False,09:00,RI-2006-23445,Citation,1971.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-05-25,,Zone X4,False
900,False,M,,False,,28.0,0-15 Min,False,16:30,RI-2006-03817,Citation,1978.0,Speeding,RI,B,False,Black,Speeding,Zone K2,,,2006-01-21,,Zone K2,True
600,False,F,,False,,39.0,0-15 Min,False,08:10,RI-2005-10486,Citation,1966.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-12-05,,Zone K1,False
300,False,M,,False,,45.0,0-15 Min,False,10:55,RI-2006-13320,Citation,1961.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-03-22,,Zone K3,True
300,False,M,,False,,24.0,16-30 Min,False,17:20,RI-2006-16937,Citation,1982.0,Registration Violation,RI,W,False,White,Registration/plates,Zone K3,,,2006-04-12,,Zone K3,False
500,False,M,,False,,36.0,0-15 Min,False,14:15,RI-2006-20274,Citation,1970.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X4,,,2006-05-03,,Zone X4,False
900,False,M,,False,,41.0,0-15 Min,False,16:45,RI-2006-15107,Citation,1965.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-04-02,,Zone K2,False
600,False,M,,False,,25.0,0-15 Min,False,08:50,RI-2005-03503,Citation,1980.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-10-24,,Zone K1,True
300,False,M,,False,,19.0,16-30 Min,False,14:00,RI-2005-04863,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-11-01,,Zone K3,False
900,False,F,,False,,21.0,0-15 Min,False,13:25,RI-2005-02786,Citation,1984.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-10-20,,Zone K2,False
300,False,M,,False,,25.0,16-30 Min,False,11:00,RI-2005-04479,Citation,1980.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-10-30,,Zone K3,False
300,False,M,,False,,20.0,0-15 Min,False,23:47,RI-2005-13461,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-12-27,,Zone K3,True
900,False,M,,False,,22.0,0-15 Min,False,09:35,RI-2006-19226,Citation,1984.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-04-27,,Zone K2,True
600,False,M,,False,,59.0,0-15 Min,False,09:05,RI-2006-01342,Citation,1947.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-01-09,,Zone K1,False
900,False,F,,False,,31.0,0-15 Min,False,12:45,RI-2006-03527,Citation,1975.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-01-20,,Zone K2,False
0,False,M,,False,,29.0,0-15 Min,False,02:10,RI-2006-18521,Citation,1977.0,Equipment/Inspection Violation,RI,H,False,Hispanic,Equipment,Zone X1,,,2006-04-23,,Zone X1,False
300,False,M,,False,,25.0,0-15 Min,False,11:50,RI-2006-18913,Citation,1981.0,Other Traffic Violation,RI,I,False,Asian,Moving violation,Zone K3,,,2006-04-25,,Zone K3,True
900,False,M,,False,,38.0,0-15 Min,False,08:50,RI-2006-03925,Citation,1968.0,Speeding,RI,I,False,Asian,Speeding,Zone K2,,,2006-01-22,,Zone K2,True
500,False,F,,False,,24.0,0-15 Min,False,09:45,RI-2006-20397,Citation,1982.0,Registration Violation,RI,B,False,Black,Registration/plates,Zone X4,,,2006-05-04,,Zone X4,False
900,False,F,,False,,25.0,0-15 Min,False,07:15,RI-2006-15196,Citation,1981.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-04-03,,Zone K2,False
500,False,M,,False,,29.0,0-15 Min,False,00:52,RI-2005-01223,Citation,1976.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2005-10-08,,Zone X4,False
900,False,M,,False,,24.0,0-15 Min,False,02:25,RI-2005-07024,Citation,1981.0,Speeding,RI,B,False,Black,Speeding,Zone X4,,,2005-11-13,,Zone X4,False
000,False,,,,,,,False,13:02,RI-2006-26136,,,,RI,,False,,,Zone X1,,,2006-06-08,,Zone X1,
500,True,F,,True,,28.0,30+ Min,False,13:35,RI-2006-08992,Arrest Driver,1978.0,Call for Service,RI,W,True,White,Other,Zone X4,"Incident to Arrest,Inventory",,2006-02-23,"Incident to Arrest,Inventory/Tow",Zone X4,False
600,False,F,,False,,36.0,0-15 Min,False,14:30,RI-2005-10544,Citation,1969.0,Other Traffic Violation,RI,B,False,Black,Moving violation,Zone K1,,,2005-12-05,,Zone K1,False
200,False,M,,False,,19.0,0-15 Min,False,06:55,RI-2006-16989,Citation,1987.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-04-13,,Zone X3,False
0,False,,,,,,,False,08:39,RI-2006-01329,,,,RI,,False,,,Zone X1,,,2006-01-09,,Zone X1,
500,False,M,,False,,32.0,0-15 Min,False,08:45,RI-2005-09013,Citation,1973.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2005-11-26,,Zone X4,False
300,False,M,,False,,64.0,0-15 Min,False,11:30,RI-2005-00968,Citation,1941.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-10-06,,Zone K3,True
300,False,F,,False,,31.0,0-15 Min,False,10:50,RI-2006-03747,Citation,1975.0,Speeding,RI,B,False,Black,Speeding,Zone K3,,,2006-01-21,,Zone K3,True
300,False,,,,,,,False,14:15,RI-2006-13395,,,,RI,,False,,,Zone K3,,,2006-03-22,,Zone K3,
600,False,F,,False,,29.0,0-15 Min,False,14:55,RI-2005-09099,Citation,1976.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-11-26,,Zone K1,False
300,False,M,,False,,22.0,0-15 Min,False,23:35,RI-2005-00445,Citation,1983.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-10-02,,Zone K3,True
900,False,M,,False,,62.0,0-15 Min,False,08:35,RI-2006-22350,Citation,1944.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X4,,,2006-05-19,,Zone X4,False
900,False,F,,False,,20.0,0-15 Min,False,15:40,RI-2006-00643,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-01-05,,Zone K2,False
0,False,F,,False,,19.0,0-15 Min,False,07:45,RI-2005-13494,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone X1,,,2005-12-28,,Zone X1,False
200,False,M,,False,,37.0,0-15 Min,False,03:51,RI-2006-12838,Citation,1969.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone X3,,,2006-03-20,,Zone X3,False
600,False,M,,False,,45.0,0-15 Min,False,08:15,RI-2005-02610,Citation,1960.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K1,,,2005-10-19,,Zone K1,False
300,False,M,,False,,35.0,0-15 Min,False,23:35,RI-2005-11570,Citation,1970.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-12-12,,Zone K3,True
200,False,F,,False,,20.0,0-15 Min,False,12:15,RI-2006-15306,Citation,1986.0,Registration Violation,RI,B,False,Black,Registration/plates,Zone X3,,,2006-04-03,,Zone X3,False
600,False,M,,False,,32.0,0-15 Min,False,08:59,RI-2006-23891,Citation,1974.0,Speeding,RI,I,False,Asian,Speeding,Zone K1,,,2006-05-27,,Zone K1,False
200,False,M,,False,,21.0,0-15 Min,False,09:30,RI-2006-15232,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-04-03,,Zone X3,True
300,False,F,,False,,20.0,0-15 Min,False,01:20,RI-2005-01953,Citation,1985.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K3,,,2005-10-14,,Zone K3,True
200,False,F,,False,,20.0,0-15 Min,False,16:45,RI-2005-00261,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2005-10-01,,Zone X3,True
900,False,M,,False,,37.0,0-15 Min,False,07:30,RI-2006-14018,Citation,1969.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2006-03-26,,Zone K2,False
300,True,F,,True,,42.0,0-15 Min,False,09:10,RI-2006-20076,Arrest Driver,1964.0,Speeding,RI,W,True,White,Speeding,Zone K3,Incident to Arrest,,2006-05-02,Incident to Arrest,Zone K3,False
600,False,M,,False,,20.0,0-15 Min,False,20:36,RI-2006-05527,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-01-30,,Zone K1,True
300,False,F,,False,,50.0,0-15 Min,False,13:24,RI-2006-14791,Citation,1956.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-03-31,,Zone K3,False
900,False,M,,False,,20.0,0-15 Min,False,19:00,RI-2005-08112,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-11-19,,Zone K2,True
500,False,M,,False,,21.0,16-30 Min,False,12:14,RI-2006-00332,Citation,1985.0,Registration Violation,RI,B,False,Black,Registration/plates,Zone X4,,,2006-01-03,,Zone X4,False
900,False,F,,False,,29.0,0-15 Min,False,10:30,RI-2005-13515,Citation,1976.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-12-28,,Zone K2,False
500,False,M,,True,,29.0,16-30 Min,False,15:30,RI-2006-02112,Arrest Driver,1977.0,Equipment/Inspection Violation,RI,B,False,Black,Equipment,Zone X4,,,2006-01-12,,Zone X4,False
500,False,M,,False,,45.0,0-15 Min,False,15:45,RI-2006-10760,Citation,1961.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X4,,,2006-03-07,,Zone X4,True
200,False,M,,False,,30.0,0-15 Min,False,14:20,RI-2006-24220,Citation,1976.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2006-05-28,,Zone X3,True
300,False,M,,False,,38.0,0-15 Min,False,14:30,RI-2006-04572,Citation,1968.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-01-26,,Zone K3,False
300,False,M,,False,,21.0,0-15 Min,False,12:30,RI-2005-05360,Citation,1984.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-11-04,,Zone K3,False
500,False,,,,,,,False,00:00,RI-2006-21363,,,,RI,,False,,,Zone X4,,,2006-05-11,,Zone X4,
600,False,F,,False,,59.0,0-15 Min,False,11:25,RI-2006-13338,Citation,1947.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-03-22,,Zone K1,False
900,False,M,,False,,50.0,0-15 Min,False,07:50,RI-2005-11762,Citation,1955.0,Other Traffic Violation,RI,I,False,Asian,Moving violation,Zone X4,,,2005-12-14,,Zone X4,False
500,False,M,,False,,21.0,0-15 Min,False,16:40,RI-2005-00257,Citation,1984.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2005-10-01,,Zone X4,True
300,False,M,,False,,24.0,0-15 Min,False,14:05,RI-2006-19292,Citation,1982.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-04-27,,Zone K3,False
900,False,M,,False,,47.0,0-15 Min,False,10:15,RI-2005-02142,Citation,1958.0,Speeding,RI,W,False,White,Speeding,Zone K2,,,2005-10-16,,Zone K2,False
200,False,F,,False,,27.0,0-15 Min,False,01:20,RI-2005-08696,Citation,1978.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2005-11-24,,Zone X3,False
500,True,M,,True,,26.0,16-30 Min,True,20:20,RI-2005-11941,Arrest Driver,1979.0,Registration Violation,RI,B,True,Black,Registration/plates,Zone X4,Incident to Arrest,,2005-12-15,Incident to Arrest,Zone X4,False
900,False,M,,True,,21.0,16-30 Min,False,15:40,RI-2006-05477,Arrest Driver,1985.0,Other Traffic Violation,RI,B,True,Black,Moving violation,Zone X4,Incident to Arrest,,2006-01-30,Incident to Arrest,Zone X4,False
300,True,M,,True,,39.0,16-30 Min,False,10:30,RI-2006-02805,Arrest Driver,1967.0,Other Traffic Violation,RI,B,True,Black,Moving violation,Zone K3,Incident to Arrest,,2006-01-16,Incident to Arrest,Zone K3,False
900,False,F,,False,,20.0,0-15 Min,False,16:30,RI-2005-03941,Citation,1985.0,Registration Violation,RI,B,False,Black,Registration/plates,Zone K2,,,2005-10-27,,Zone K2,False
500,False,M,,False,,47.0,0-15 Min,False,13:17,RI-2006-22869,Citation,1959.0,Speeding,RI,I,False,Asian,Speeding,Zone X4,,,2006-05-21,,Zone X4,True
0,False,M,,False,,44.0,0-15 Min,False,10:55,RI-2006-12422,Citation,1962.0,Speeding,RI,W,False,White,Speeding,Zone X1,,,2006-03-17,,Zone X1,False
300,False,M,,False,,30.0,0-15 Min,False,14:55,RI-2006-26316,Citation,1976.0,Speeding,RI,B,False,Black,Speeding,Zone K3,,,2006-06-09,,Zone K3,True
300,False,M,,False,,21.0,16-30 Min,False,21:27,RI-2005-11948,Citation,1984.0,Registration Violation,RI,W,False,White,Registration/plates,Zone K3,,,2005-12-15,,Zone K3,False
500,False,M,,False,,31.0,0-15 Min,False,00:35,RI-2005-10192,Citation,1974.0,Speeding,RI,I,False,Asian,Speeding,Zone X4,,,2005-12-03,,Zone X4,True
500,False,M,,False,,43.0,16-30 Min,False,06:35,RI-2005-12569,Citation,1962.0,Registration Violation,RI,B,False,Black,Registration/plates,Zone X4,,,2005-12-20,,Zone X4,False
500,False,M,,False,,22.0,0-15 Min,False,08:10,RI-2005-03258,Citation,1983.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2005-10-23,,Zone X4,False
600,False,M,,False,,41.0,0-15 Min,False,13:35,RI-2006-19280,Citation,1965.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-04-27,,Zone K1,True
900,False,M,,False,,23.0,0-15 Min,False,11:03,RI-2005-02626,Citation,1982.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2005-10-19,,Zone X4,True
0,False,M,,False,,26.0,16-30 Min,False,10:30,RI-2006-13070,Warning,1980.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X1,,,2006-03-21,,Zone X1,
200,False,M,,False,,38.0,0-15 Min,False,16:15,RI-2006-24242,Citation,1968.0,Equipment/Inspection Violation,RI,B,False,Black,Equipment,Zone X3,,,2006-05-28,,Zone X3,False
500,False,M,,False,,26.0,0-15 Min,False,22:55,RI-2006-16824,Citation,1980.0,Speeding,RI,L,False,Hispanic,Speeding,Zone X4,,,2006-04-11,,Zone X4,False
500,False,F,,True,,20.0,16-30 Min,False,00:40,RI-2005-05788,Arrest Driver,1985.0,Registration Violation,RI,W,False,White,Registration/plates,Zone X4,,,2005-11-06,,Zone X4,False
900,False,,,,,,,False,10:40,RI-2005-06227,,,,RI,,False,,,Zone K2,,,2005-11-08,,Zone K2,
300,False,F,,False,,30.0,0-15 Min,False,23:15,RI-2005-13307,Citation,1975.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K3,,,2005-12-26,,Zone K3,False
000,False,F,,False,,50.0,0-15 Min,False,01:55,RI-2006-18999,Citation,1956.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone X3,,,2006-04-26,,Zone X3,False
300,False,M,,False,,44.0,0-15 Min,False,13:30,RI-2005-11655,Citation,1961.0,Speeding,RI,I,False,Asian,Speeding,Zone K3,,,2005-12-13,,Zone K3,False
600,False,M,,False,,47.0,0-15 Min,False,11:20,RI-2005-04249,Citation,1958.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2005-10-29,,Zone K1,False
900,False,F,,False,,47.0,0-15 Min,False,10:15,RI-2006-02989,Citation,1959.0,Equipment/Inspection Violation,RI,W,False,White,Equipment,Zone K2,,,2006-01-17,,Zone K2,False
200,False,M,,False,,36.0,0-15 Min,False,10:50,RI-2006-21964,Citation,1970.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone X3,,,2006-05-16,,Zone X3,True
300,False,M,,False,,21.0,0-15 Min,False,22:45,RI-2006-01251,Citation,1985.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-01-08,,Zone K3,True
200,False,M,,False,,38.0,0-15 Min,False,10:13,RI-2006-02411,Citation,1968.0,Speeding,RI,I,False,Asian,Speeding,Zone X3,,,2006-01-14,,Zone X3,False
600,False,F,,False,,48.0,0-15 Min,False,09:10,RI-2006-24151,Citation,1958.0,Speeding,RI,W,False,White,Speeding,Zone K1,,,2006-05-28,,Zone K1,False
300,False,M,,False,,19.0,0-15 Min,False,22:30,RI-2005-13450,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2005-12-27,,Zone K3,False
200,False,F,,False,,38.0,16-30 Min,False,12:50,RI-2005-05123,Citation,1967.0,Speeding,RI,W,False,White,Speeding,Zone X3,,,2005-11-03,,Zone X3,False
500,False,M,,False,,36.0,0-15 Min,False,12:25,RI-2006-05229,Citation,1970.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2006-01-29,,Zone X4,False
500,False,M,,False,,19.0,0-15 Min,False,20:30,RI-2005-09588,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone X4,,,2005-11-28,,Zone X4,False
300,False,F,,False,,20.0,0-15 Min,False,22:40,RI-2006-00551,Citation,1986.0,Speeding,RI,W,False,White,Speeding,Zone K3,,,2006-01-04,,Zone K3,False
300,False,M,,False,,23.0,0-15 Min,False,21:16,RI-2006-09050,Citation,1983.0,Other Traffic Violation,RI,W,False,White,Moving violation,Zone K3,,,2006-02-23,,Zone K3,False
