is_arrested,search_type,stop_date,driver_race_raw,stop_time,fine_grained_location,driver_age_raw,state,stop_duration,stop_outcome,county_name,search_type_raw,county_fips,out_of_state,drugs_related_stop,contraband_found,driver_gender,location_raw,violation_raw,search_conducted,driver_race,district,violation,driver_age,id,police_department
False,,2005-11-19,H,14:30,,1970.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,Hispanic,Zone X4,Speeding,35.0,RI-2005-08077,500
False,,2006-02-18,W,00:09,,1986.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,20.0,RI-2006-08144,500
False,,2006-04-14,W,01:15,,1985.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,21.0,RI-2006-17073,500
False,,2005-11-27,B,01:08,,1973.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,Black,Zone K2,Speeding,32.0,RI-2005-09172,900
False,,2005-12-05,W,07:00,,1978.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,27.0,RI-2005-10478,300
False,,2005-11-11,W,12:50,,1988.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Equipment/Inspection Violation,False,White,Zone K3,Equipment,17.0,RI-2005-06762,300
False,,2006-02-16,B,15:30,,1985.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Other Traffic Violation,False,Black,Zone X4,Moving violation,21.0,RI-2006-07907,500
False,,2006-02-22,W,19:48,,1968.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,38.0,RI-2006-08905,600
False,,2006-01-17,W,08:23,,1986.0,RI,0-15 Min,Warning,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,20.0,RI-2006-02965,0
False,,2006-04-25,W,07:20,,1980.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Equipment/Inspection Violation,False,White,Zone K3,Equipment,26.0,RI-2006-18878,300
,,2006-04-27,,08:00,,,RI,,,,,,,False,False,,Zone X4,,False,,Zone X4,,,RI-2006-19210,500
False,,2005-10-04,W,06:10,,1983.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,22.0,RI-2005-00612,300
False,,2005-10-31,I,19:30,,1964.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,Asian,Zone K3,Speeding,41.0,RI-2005-04725,300
False,,2005-12-15,W,20:50,,1941.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,64.0,RI-2005-11945,900
False,,2006-03-07,B,06:30,,1982.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,Black,Zone K3,Speeding,24.0,RI-2006-10601,300
False,,2006-06-02,W,23:40,,1983.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,23.0,RI-2006-25235,600
False,,2006-01-03,W,07:45,,1959.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,47.0,RI-2006-00307,600
False,,2005-12-07,W,15:50,,1966.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,39.0,RI-2005-10854,600
False,,2005-10-21,W,01:10,,1986.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K2,Other Traffic Violation,False,White,Zone K2,Moving violation,19.0,RI-2005-02864,900
False,,2005-11-16,W,20:25,,1980.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,25.0,RI-2005-07653,600
False,,2006-04-22,W,22:20,,1980.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Equipment/Inspection Violation,False,White,Zone K3,Equipment,26.0,RI-2006-18473,300
False,,2005-12-31,W,13:42,,1969.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,36.0,RI-2005-14024,300
False,,2006-06-07,W,01:20,,1979.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Registration Violation,False,White,Zone X4,Registration/plates,27.0,RI-2006-25947,500
False,,2006-01-09,W,08:00,,1968.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,38.0,RI-2006-01314,900
,,2006-03-23,,09:15,,,RI,,,,,,,False,False,,Zone K3,,False,,Zone K3,,,RI-2006-13556,300
True,,2005-12-05,W,20:45,,1979.0,RI,16-30 Min,Arrest Driver,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,26.0,RI-2005-10576,500
False,,2006-04-16,W,01:11,,1967.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,39.0,RI-2006-17491,900
False,,2005-12-01,W,11:00,,1972.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,33.0,RI-2005-09877,600
False,,2006-03-13,W,10:45,,1979.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,27.0,RI-2006-11753,200
False,,2005-10-10,W,07:25,,1951.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone X4,Equipment/Inspection Violation,False,White,Zone X4,Equipment,54.0,RI-2005-01554,500
False,,2005-12-23,W,09:45,,1950.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,55.0,RI-2005-13055,300
False,,2005-11-03,B,01:50,,1947.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Other Traffic Violation,False,Black,Zone K1,Moving violation,58.0,RI-2005-05039,600
False,,2006-04-30,W,12:45,,1981.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,25.0,RI-2006-19855,200
True,Incident to Arrest,2006-02-17,W,08:40,,1977.0,RI,0-15 Min,Arrest Passenger,,Incident to Arrest,,False,False,False,M,Zone X4,Speeding,True,White,Zone X4,Speeding,29.0,RI-2006-08009,500
False,,2006-04-11,W,14:01,,1970.0,RI,30+ Min,Citation,,,,False,False,False,M,Zone X1,Equipment/Inspection Violation,False,White,Zone X1,Equipment,36.0,RI-2006-16766,0
False,,2006-02-11,W,19:46,,1979.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,27.0,RI-2006-07312,600
False,,2005-12-22,W,01:47,,1982.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,23.0,RI-2005-12873,900
False,,2006-05-31,W,10:15,,1971.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,35.0,RI-2006-24830,300
False,,2006-02-05,W,16:08,,1957.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,49.0,RI-2006-06368,900
False,,2006-06-03,W,09:58,,1979.0,RI,0-15 Min,Warning,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,27.0,RI-2006-25287,200
False,,2006-01-22,W,11:25,,1987.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Other Traffic Violation,False,White,Zone K2,Moving violation,19.0,RI-2006-04003,900
False,,2005-11-01,W,15:25,,1985.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,20.0,RI-2005-04874,600
False,,2006-03-07,W,07:15,,1983.0,RI,16-30 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,23.0,RI-2006-10610,300
False,,2006-01-19,W,23:30,,1963.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,43.0,RI-2006-03418,500
False,,2006-02-11,W,16:00,,1967.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,39.0,RI-2006-07301,300
False,,2006-04-19,W,02:15,,1985.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,21.0,RI-2006-17836,500
False,,2006-01-02,W,08:00,,1948.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,58.0,RI-2006-00148,300
False,,2006-01-30,B,02:30,,1979.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,Black,Zone K3,Speeding,27.0,RI-2006-05333,300
False,,2006-02-27,B,01:40,,1982.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,Black,Zone K3,Speeding,24.0,RI-2006-09487,300
True,Incident to Arrest,2006-03-13,W,02:20,,1981.0,RI,16-30 Min,Arrest Driver,,Incident to Arrest,,False,False,False,M,Zone X4,Registration Violation,True,White,Zone X4,Registration/plates,25.0,RI-2006-11694,500
False,,2005-09-29,W,15:31,,1966.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Other Traffic Violation,False,White,Zone X3,Moving violation,39.0,RI-2005-00138,200
False,,2006-03-16,B,07:15,,1966.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,Black,Zone K3,Speeding,40.0,RI-2006-12204,300
False,,2005-12-18,W,08:05,,1957.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone X1,Other Traffic Violation,False,White,Zone X1,Moving violation,48.0,RI-2005-12320,0
False,,2006-03-03,W,23:15,,1966.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,40.0,RI-2006-10135,900
False,,2006-01-04,W,22:25,,1967.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Equipment/Inspection Violation,False,White,Zone K3,Equipment,39.0,RI-2006-00546,300
False,,2006-05-28,W,15:40,,1975.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,31.0,RI-2006-24234,500
False,,2006-04-24,W,15:27,,1946.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,60.0,RI-2006-18780,300
True,,2005-12-27,B,02:10,,1970.0,RI,16-30 Min,Arrest Driver,,,,False,False,False,M,Zone X4,Registration Violation,False,Black,Zone X4,Registration/plates,35.0,RI-2005-13339,500
False,,2006-05-28,W,23:12,,1975.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,31.0,RI-2006-24298,300
False,,2006-01-30,W,17:00,,1943.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,63.0,RI-2006-05496,600
False,,2006-01-21,W,01:20,,1971.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,35.0,RI-2006-03656,500
False,,2006-01-25,W,23:10,,1958.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,48.0,RI-2006-04473,300
False,,2005-10-24,W,17:20,,1959.0,RI,30+ Min,Citation,,,,True,False,False,F,Zone K3,Equipment/Inspection Violation,False,White,Zone K3,Equipment,46.0,RI-2005-03612,300
False,,2006-01-10,W,10:34,,1973.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,33.0,RI-2006-01624,900
False,,2006-05-03,W,06:15,,1977.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,29.0,RI-2006-20225,300
False,,2005-11-26,W,16:00,,1978.0,RI,0-15 Min,N/D,,,,False,False,False,M,Zone K3,Registration Violation,False,White,Zone K3,Registration/plates,27.0,RI-2005-09112,300
False,,2006-02-09,W,15:40,,1954.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,52.0,RI-2006-06999,900
False,Inventory,2005-10-28,B,12:45,,1983.0,RI,30+ Min,Citation,,Inventory/Tow,,True,False,False,M,Zone K3,Registration Violation,True,Black,Zone K3,Registration/plates,22.0,RI-2005-04060,300
False,,2006-03-14,B,11:45,,1971.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K3,Speeding,False,Black,Zone K3,Speeding,35.0,RI-2006-11936,300
False,,2006-03-03,W,09:20,,1983.0,RI,0-15 Min,N/D,,,,False,False,False,M,Zone K3,Equipment/Inspection Violation,False,White,Zone K3,Equipment,23.0,RI-2006-10047,300
False,,2006-05-02,W,07:00,,1979.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,27.0,RI-2006-20051,600
False,,2005-12-31,W,08:15,,1977.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,28.0,RI-2005-13931,300
False,,2006-05-30,W,09:15,,1983.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,23.0,RI-2006-24587,500
False,,2005-10-04,W,09:05,,1980.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,25.0,RI-2005-00628,900
False,,2006-05-27,W,22:49,,1985.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,21.0,RI-2006-24046,500
False,,2006-01-13,B,20:30,,1975.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,Black,Zone X4,Speeding,31.0,RI-2006-02348,500
False,,2006-02-10,W,01:40,,1933.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,73.0,RI-2006-07094,900
,,2006-06-06,,07:40,,,RI,,,,,,,False,False,,Zone X1,,False,,Zone X1,,,RI-2006-25793,000
True,Incident to Arrest,2006-05-16,B,02:13,,1984.0,RI,30+ Min,Arrest Driver,,Incident to Arrest,,False,False,False,M,Zone K3,Speeding,True,Black,Zone K3,Speeding,22.0,RI-2006-21924,300
False,,2006-05-15,W,09:45,,1973.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,33.0,RI-2006-21813,600
False,,2006-05-08,W,13:55,,1958.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,48.0,RI-2006-21043,600
False,,2005-10-15,W,09:15,,1958.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X1,Speeding,False,White,Zone X1,Speeding,47.0,RI-2005-02022,0
False,,2005-11-06,W,09:45,,1971.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X3,Speeding,False,White,Zone X3,Speeding,34.0,RI-2005-05828,200
False,,2006-06-06,B,12:30,,1988.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,Black,Zone K2,Speeding,18.0,RI-2006-25854,900
False,,2006-05-30,W,11:52,,1975.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,31.0,RI-2006-24631,300
False,,2006-01-10,W,23:35,,1981.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,25.0,RI-2006-01770,600
False,,2006-03-19,W,13:10,,1956.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,50.0,RI-2006-12740,500
False,,2005-07-19,W,00:30,,1982.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,23.0,RI-2005-00061,300
False,,2006-03-13,W,09:37,,1949.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,57.0,RI-2006-11742,200
False,,2005-10-29,W,02:05,,1957.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,48.0,RI-2005-04163,500
False,,2005-12-21,W,09:46,,1976.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Other Traffic Violation,False,White,Zone K3,Moving violation,29.0,RI-2005-12761,300
False,,2005-12-07,W,12:53,,1946.0,RI,0-15 Min,Warning,,,,False,False,False,M,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,59.0,RI-2005-10824,900
False,,2006-04-26,W,17:10,,1957.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,49.0,RI-2006-19128,900
,,2006-01-25,,12:49,,,RI,,,,,,,False,False,,Zone X1,,False,,Zone X1,,,RI-2006-04418,0
False,,2006-03-11,W,08:55,,1971.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,35.0,RI-2006-11400,900
False,,2006-03-14,W,10:17,,1971.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,35.0,RI-2006-11923,600
False,,2006-02-20,B,02:30,,1987.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,Black,Zone K2,Speeding,19.0,RI-2006-08451,900
False,,2006-05-20,W,14:15,,1978.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Equipment/Inspection Violation,False,White,Zone K2,Equipment,28.0,RI-2006-22571,900
False,,2006-03-27,W,06:30,,1974.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,32.0,RI-2006-14128,500
False,,2005-12-03,B,07:10,,1974.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,Black,Zone X4,Speeding,31.0,RI-2005-10218,500
False,,2005-11-01,W,01:35,,1985.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,20.0,RI-2005-04765,900
False,,2006-03-30,W,16:15,,1985.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Other Traffic Violation,False,White,Zone X4,Moving violation,21.0,RI-2006-14660,500
False,,2006-05-18,W,20:30,,1986.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,20.0,RI-2006-22282,500
False,,2005-10-24,W,10:10,,1981.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,24.0,RI-2005-03532,500
False,,2006-01-07,W,15:40,,1974.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,32.0,RI-2006-01030,300
False,,2006-05-28,W,07:55,,1980.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,26.0,RI-2006-24124,300
True,,2006-02-17,B,01:15,,1979.0,RI,16-30 Min,Arrest Driver,,,,False,False,False,M,Zone K3,Speeding,False,Black,Zone K3,Speeding,27.0,RI-2006-07977,300
False,,2005-11-27,W,11:15,,1968.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,37.0,RI-2005-09272,900
False,,2006-04-18,W,15:14,,1984.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X3,Speeding,False,White,Zone X3,Speeding,22.0,RI-2006-17781,200
False,,2006-05-23,H,20:35,,1981.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X3,Other Traffic Violation,False,Hispanic,Zone X3,Moving violation,25.0,RI-2006-23221,200
False,,2006-03-06,B,03:09,,1968.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Other Traffic Violation,False,Black,Zone X4,Moving violation,38.0,RI-2006-10434,500
False,,2005-12-01,W,11:30,,1966.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,39.0,RI-2005-09882,600
False,,2006-03-09,W,23:35,,1983.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,23.0,RI-2006-11119,500
False,,2005-11-27,W,07:52,,1964.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,41.0,RI-2005-09210,600
False,,2005-11-13,I,07:18,,1968.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,Asian,Zone K3,Speeding,37.0,RI-2005-07035,300
False,,2006-05-16,W,10:15,,1969.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone K3,Speeding,False,White,Zone K3,Speeding,37.0,RI-2006-21956,300
False,,2006-01-27,B,08:55,,1978.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K2,Speeding,False,Black,Zone K2,Speeding,28.0,RI-2006-04689,900
False,,2005-11-05,W,11:24,,1962.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,43.0,RI-2005-05648,300
False,,2005-11-09,W,08:40,,1980.0,RI,0-15 Min,Citation,,,,False,False,False,F,Zone X4,Speeding,False,White,Zone X4,Speeding,25.0,RI-2005-06375,500
False,,2005-12-02,W,15:20,,1980.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,25.0,RI-2005-10105,300
False,,2005-12-03,H,08:22,,1984.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,Hispanic,Zone K2,Speeding,21.0,RI-2005-10225,900
False,,2005-11-06,B,09:00,,1946.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K1,Speeding,False,Black,Zone K1,Speeding,59.0,RI-2005-05820,600
False,,2005-10-17,W,14:30,,1957.0,RI,16-30 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,48.0,RI-2005-02326,500
False,,2006-01-04,W,11:58,,1965.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K1,Speeding,False,White,Zone K1,Speeding,41.0,RI-2006-00484,600
False,,2005-12-22,B,02:30,,1974.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,Black,Zone K3,Speeding,31.0,RI-2005-12878,300
False,,2005-11-25,W,22:45,,1965.0,RI,0-15 Min,Warning,,,,False,False,False,M,Zone K2,Other Traffic Violation,False,White,Zone K2,Moving violation,40.0,RI-2005-08925,900
,,2005-11-28,,21:00,,,RI,,,,,,,False,False,,Zone X3,,False,,Zone X3,,,RI-2005-09594,200
False,,2006-05-12,B,13:30,,1972.0,RI,16-30 Min,Citation,,,,True,False,False,M,Zone K2,Other Traffic Violation,False,Black,Zone K2,Moving violation,34.0,RI-2006-21547,203
,,2006-05-03,,07:15,,,RI,,,,,,,False,False,,Zone K2,,False,,Zone K2,,,RI-2006-20231,900
False,,2006-06-08,B,09:40,,1979.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Other Traffic Violation,False,Black,Zone K2,Moving violation,27.0,RI-2006-26104,900
False,,2006-01-08,W,09:45,,1984.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,22.0,RI-2006-01127,900
False,,2006-04-26,W,17:00,,1988.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,18.0,RI-2006-19125,900
False,,2005-11-23,W,06:45,,1967.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K2,Speeding,False,White,Zone K2,Speeding,38.0,RI-2005-08497,900
False,,2005-12-01,W,07:40,,1965.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K2,Speeding,False,White,Zone K2,Speeding,40.0,RI-2005-09860,900
False,,2006-06-10,W,07:35,,1980.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,26.0,RI-2006-26412,500
False,"Probable Cause,Reasonable Suspicion",2006-02-16,B,03:20,,1965.0,RI,16-30 Min,Citation,,"Probable Cause,Reasonable Suspicion",,True,False,True,M,Zone K2,Speeding,True,Black,Zone K2,Speeding,41.0,RI-2006-07868,900
False,,2005-11-25,I,18:18,,1979.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,Asian,Zone K3,Speeding,26.0,RI-2005-08890,300
False,,2006-01-20,I,10:09,,1954.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K3,Speeding,False,Asian,Zone K3,Speeding,52.0,RI-2006-03479,300
False,,2006-04-18,W,07:35,,1985.0,RI,0-15 Min,Citation,,,,True,False,False,F,Zone K1,Other Traffic Violation,False,White,Zone K1,Moving violation,21.0,RI-2006-17721,600
False,,2006-03-25,W,19:25,,1987.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,19.0,RI-2006-13959,500
,,2006-04-09,,07:29,,,RI,,,,,,,False,False,,Zone K1,,False,,Zone K1,,,RI-2006-16235,600
False,,2006-03-16,W,21:10,,1973.0,RI,0-15 Min,Citation,,,,False,False,False,M,Zone K3,Speeding,False,White,Zone K3,Speeding,33.0,RI-2006-12333,300
False,,2006-05-15,W,14:30,,1961.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Equipment/Inspection Violation,False,White,Zone K1,Equipment,45.0,RI-2006-21860,600
False,,2006-04-18,W,15:30,,1986.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone K1,Speeding,False,White,Zone K1,Speeding,20.0,RI-2006-17783,600
False,,2005-10-01,W,18:30,,1984.0,RI,0-15 Min,Citation,,,,True,False,False,M,Zone X4,Speeding,False,White,Zone X4,Speeding,21.0,RI-2005-00270,500
