"assignment_id","assignment_name","start_date","end_date","budget","region","impact_score"
2253,"Assignment_2253","2020-07-24T00:00:00.000","2021-03-05T00:00:00.000",45428.43,"North",9.99
2254,"Assignment_2254","2020-05-27T00:00:00.000","2020-08-19T00:00:00.000",-38288.77,"South",6.65
2255,"Assignment_2255","2020-10-28T00:00:00.000","2021-03-18T00:00:00.000",-1517.72,"North",8.94
2256,"Assignment_2256","2020-02-19T00:00:00.000","2020-09-28T00:00:00.000",87008.82,"South",8.31
2257,"Assignment_2257","2020-04-10T00:00:00.000","2021-02-20T00:00:00.000",-19849.18,"North",5.85
2258,"Assignment_2258","2020-03-15T00:00:00.000","2020-12-21T00:00:00.000",76538.55,"North",1.81
2259,"Assignment_2259","2020-04-05T00:00:00.000","2020-09-04T00:00:00.000",54448.55,"North",2.18
2260,"Assignment_2260","2020-01-21T00:00:00.000","2020-09-07T00:00:00.000",4948.66,"North",8.34
2261,"Assignment_2261","2020-09-29T00:00:00.000","2020-01-11T00:00:00.000",29376.14,"South",4.32
2262,"Assignment_2262","2020-01-17T00:00:00.000","2020-10-31T00:00:00.000",31420.97,"North",6.42
2263,"Assignment_2263","2020-05-17T00:00:00.000","2021-04-23T00:00:00.000",57108.07,"North",3.63
2264,"Assignment_2264","2020-11-09T00:00:00.000","2020-12-21T00:00:00.000",27483.39,"West",9.02
2265,"Assignment_2265","2021-04-23T00:00:00.000","2022-01-18T00:00:00.000",-30038.6,"North",9.24
2266,"Assignment_2266","2021-06-20T00:00:00.000","2021-10-17T00:00:00.000",66018.2,"West",9.6
2267,"Assignment_2267","2021-05-22T00:00:00.000","2022-04-12T00:00:00.000",10940.87,"South",9.36
2268,"Assignment_2268","2021-11-27T00:00:00.000","2022-08-21T00:00:00.000",94464.08,"North",6.08
2269,"Assignment_2269","2020-11-01T00:00:00.000","2020-05-15T00:00:00.000",-7472.93,"North",6.42
2270,"Assignment_2270","2020-07-09T00:00:00.000","2021-06-06T00:00:00.000",-10538.18,"South",9.66
2271,"Assignment_2271","2020-12-20T00:00:00.000","2021-06-05T00:00:00.000",26.11,"North",4.35
2272,"Assignment_2272","2021-09-06T00:00:00.000","2022-01-22T00:00:00.000",35847.55,"West",6.68
2273,"Assignment_2273","2021-03-06T00:00:00.000","2022-12-02T00:00:00.000",84230.46,"West",4.96
2274,"Assignment_2274","2021-08-02T00:00:00.000","2022-05-21T00:00:00.000",-23557.75,"East",4.1
2275,"Assignment_2275","2021-11-08T00:00:00.000","2022-01-22T00:00:00.000",-8048.18,"North",9.36
2276,"Assignment_2276","2021-06-23T00:00:00.000","2022-05-08T00:00:00.000",37251.98,"East",6.13
2277,"Assignment_2277","2021-01-20T00:00:00.000","2021-02-04T00:00:00.000",18150.14,"North",5.19
2278,"Assignment_2278","2021-01-05T00:00:00.000","2021-12-28T00:00:00.000",17098.43,"West",1.49
2279,"Assignment_2279","2020-03-03T00:00:00.000","2020-12-24T00:00:00.000",73110.14,"North",2.4
2280,"Assignment_2280","2021-10-28T00:00:00.000","2022-03-23T00:00:00.000",88581.75,"South",5.87
2281,"Assignment_2281","2020-02-10T00:00:00.000","2020-04-14T00:00:00.000",22196.04,"East",9.95
2282,"Assignment_2282","2021-02-20T00:00:00.000","2021-06-10T00:00:00.000",53102.77,"North",5.13
2283,"Assignment_2283","2021-10-31T00:00:00.000","2022-08-19T00:00:00.000",70158.81,"West",6.63
2284,"Assignment_2284","2020-11-08T00:00:00.000","2021-10-17T00:00:00.000",27754.96,"West",8.67
2285,"Assignment_2285","2021-06-09T00:00:00.000","2022-09-02T00:00:00.000",-5852.54,"North",9.27
2286,"Assignment_2286","2021-08-31T00:00:00.000","2021-12-04T00:00:00.000",45712.69,"West",4.3
2287,"Assignment_2287","2021-10-28T00:00:00.000","2021-12-14T00:00:00.000",37766.37,"North",2.47
2288,"Assignment_2288","2021-12-19T00:00:00.000","2022-04-04T00:00:00.000",85234.42,"West",9.74
2289,"Assignment_2289","2020-07-22T00:00:00.000","2020-10-11T00:00:00.000",-42138.94,"North",5.75
2290,"Assignment_2290","2020-01-22T00:00:00.000","2020-03-14T00:00:00.000",86519.71,"North",8.97
2291,"Assignment_2291","2021-05-18T00:00:00.000","2022-03-04T00:00:00.000",30164.8,"West",3.69
2292,"Assignment_2292","2021-04-02T00:00:00.000","2021-10-08T00:00:00.000",-47648.58,"East",1.8
2293,"Assignment_2293","2020-03-15T00:00:00.000","2020-05-02T00:00:00.000",1705.33,"South",8.91
2294,"Assignment_2294","2021-11-10T00:00:00.000","2022-06-19T00:00:00.000",58650.03,"South",4.75
2295,"Assignment_2295","2021-10-04T00:00:00.000","2022-09-16T00:00:00.000",23264.96,"East",4.97
2296,"Assignment_2296","2020-03-03T00:00:00.000","2020-12-30T00:00:00.000",97023.86,"South",9.85
2297,"Assignment_2297","2020-09-16T00:00:00.000","2021-07-31T00:00:00.000",13391.51,"South",4.68
2298,"Assignment_2298","2020-10-05T00:00:00.000","2021-04-27T00:00:00.000",-1004.72,"West",6.16
2299,"Assignment_2299","2020-03-17T00:00:00.000","2020-07-07T00:00:00.000",73250.79,"East",7.64
2300,"Assignment_2300","2021-01-01T00:00:00.000","2021-02-02T00:00:00.000",32186,"South",3.03
2301,"Assignment_2301","2020-01-26T00:00:00.000","2020-05-27T00:00:00.000",52348.99,"North",3.43
2302,"Assignment_2302","2020-04-29T00:00:00.000","2020-05-29T00:00:00.000",70855.35,"South",7.65
2303,"Assignment_2303","2021-12-07T00:00:00.000","2022-06-17T00:00:00.000",50714.13,"South",8.26
2304,"Assignment_2304","2021-02-05T00:00:00.000","2021-11-17T00:00:00.000",13361.12,"North",2.81
2305,"Assignment_2305","2021-04-30T00:00:00.000","2022-03-19T00:00:00.000",-31280.53,"West",3.78
2306,"Assignment_2306","2021-09-17T00:00:00.000","2022-03-11T00:00:00.000",37037.22,"East",1.08
2307,"Assignment_2307","2020-08-10T00:00:00.000","2021-07-16T00:00:00.000",84615,"West",4.46
2308,"Assignment_2308","2020-01-29T00:00:00.000","2020-03-31T00:00:00.000",12833.86,"North",9.11
2309,"Assignment_2309","2020-01-01T00:00:00.000","2020-06-14T00:00:00.000",86608.79,"East",4.61
2310,"Assignment_2310","2020-10-19T00:00:00.000","2021-01-21T00:00:00.000",25529.17,"West",7.83
2311,"Assignment_2311","2020-09-19T00:00:00.000","2020-10-20T00:00:00.000",43126.23,"North",1.52
2312,"Assignment_2312","2020-05-01T00:00:00.000","2020-07-18T00:00:00.000",74948.27,"East",6.29
2313,"Assignment_2313","2021-03-01T00:00:00.000","2021-11-07T00:00:00.000",34689.57,"West",9.59
2314,"Assignment_2314","2021-06-24T00:00:00.000","2022-05-20T00:00:00.000",-36354.6,"North",9.86
2315,"Assignment_2315","2020-04-24T00:00:00.000","2021-02-11T00:00:00.000",97146.91,"North",6.21
2316,"Assignment_2316","2020-04-05T00:00:00.000","2020-09-11T00:00:00.000",-13122.6,"North",1.13
2317,"Assignment_2317","2020-05-15T00:00:00.000","2021-02-28T00:00:00.000",56575.8,"East",8.56
2318,"Assignment_2318","2021-08-28T00:00:00.000","2022-07-02T00:00:00.000",25767.02,"West",7.61
2319,"Assignment_2319","2021-12-16T00:00:00.000","2022-11-03T00:00:00.000",21815.9,"East",1.22
2320,"Assignment_2320","2020-03-05T00:00:00.000","2020-12-22T00:00:00.000",-13408.88,"East",7.81
2321,"Assignment_2321","2021-05-12T00:00:00.000","2022-04-03T00:00:00.000",58322.61,"South",7.48
2322,"Assignment_2322","2021-06-12T00:00:00.000","2021-08-22T00:00:00.000",-33081.76,"South",1.87
2323,"Assignment_2323","2020-07-07T00:00:00.000","2020-12-10T00:00:00.000",98568,"North",5.83
2324,"Assignment_2324","2021-11-13T00:00:00.000","2022-02-03T00:00:00.000",76806.03,"West",5.94
2325,"Assignment_2325","2021-12-26T00:00:00.000","2022-10-18T00:00:00.000",30176.34,"North",9.05
2326,"Assignment_2326","2021-04-30T00:00:00.000","2021-09-25T00:00:00.000",13682.94,"North",4.99
2327,"Assignment_2327","2020-09-11T00:00:00.000","2021-05-18T00:00:00.000",-7030.31,"North",6.03
2328,"Assignment_2328","2020-01-19T00:00:00.000","2020-08-16T00:00:00.000",25238.72,"North",5.96
2329,"Assignment_2329","2021-01-10T00:00:00.000","2022-10-01T00:00:00.000",81912.62,"South",5.67
2330,"Assignment_2330","2021-11-20T00:00:00.000","2022-05-18T00:00:00.000",-8749.04,"North",8.68
2331,"Assignment_2331","2021-05-01T00:00:00.000","2021-08-22T00:00:00.000",25080.62,"South",9.52
2332,"Assignment_2332","2021-06-10T00:00:00.000","2021-11-08T00:00:00.000",-14817.51,"West",9.23
2333,"Assignment_2333","2020-11-05T00:00:00.000","2021-07-24T00:00:00.000",572.37,"South",2.77
2334,"Assignment_2334","2020-02-04T00:00:00.000","2020-03-07T00:00:00.000",-21460.92,"North",8.81
2335,"Assignment_2335","2020-06-24T00:00:00.000","2021-05-10T00:00:00.000",98580.88,"East",3.86
2336,"Assignment_2336","2020-07-05T00:00:00.000","2020-10-19T00:00:00.000",35724.62,"West",1.12
2337,"Assignment_2337","2021-05-08T00:00:00.000","2021-04-09T00:00:00.000",59922.27,"South",5.8
2338,"Assignment_2338","2020-08-06T00:00:00.000","2021-07-31T00:00:00.000",-35262.51,"South",1.85
2339,"Assignment_2339","2020-09-12T00:00:00.000","2021-08-02T00:00:00.000",4917.63,"East",5.49
2340,"Assignment_2340","2020-05-12T00:00:00.000","2020-10-14T00:00:00.000",83895.97,"South",7.66
2341,"Assignment_2341","2020-07-04T00:00:00.000","2021-04-15T00:00:00.000",-37334.25,"East",8.61
2342,"Assignment_2342","2020-09-30T00:00:00.000","2021-06-06T00:00:00.000",-25177.52,"North",3.91
2343,"Assignment_2343","2020-06-24T00:00:00.000","2020-08-22T00:00:00.000",43812.64,"North",8.55
2344,"Assignment_2344","2020-05-07T00:00:00.000","2021-02-18T00:00:00.000",43418.35,"North",1.51
2345,"Assignment_2345","2021-11-13T00:00:00.000","2022-06-21T00:00:00.000",75734.06,"South",6.54
2346,"Assignment_2346","2020-11-22T00:00:00.000","2021-11-02T00:00:00.000",90323.91,"East",4.15
2347,"Assignment_2347","2020-12-25T00:00:00.000","2021-12-16T00:00:00.000",-28702.03,"West",5.94
2348,"Assignment_2348","2020-10-09T00:00:00.000","2021-09-17T00:00:00.000",-11093.93,"East",2.73
2349,"Assignment_2349","2021-11-11T00:00:00.000","2021-12-15T00:00:00.000",14119.21,"South",3.08
2350,"Assignment_2350","2021-03-15T00:00:00.000","2021-11-29T00:00:00.000",-49864.51,"East",8.53
2351,"Assignment_2351","2020-04-17T00:00:00.000","2020-08-31T00:00:00.000",-39527.85,"South",8.18
2352,"Assignment_2352","2020-10-27T00:00:00.000","2021-05-06T00:00:00.000",-16026.31,"South",8.69
2353,"Assignment_2353","2021-03-14T00:00:00.000","2022-01-18T00:00:00.000",22165.29,"South",5.31
2354,"Assignment_2354","2021-08-21T00:00:00.000","2021-11-10T00:00:00.000",-12271.59,"West",6.96
2355,"Assignment_2355","2020-11-01T00:00:00.000","2020-09-13T00:00:00.000",81502.28,"North",5.12
2356,"Assignment_2356","2020-05-05T00:00:00.000","2020-07-21T00:00:00.000",-1359.07,"West",3.24
2357,"Assignment_2357","2021-12-23T00:00:00.000","2022-04-06T00:00:00.000",88693.42,"East",1.06
2358,"Assignment_2358","2021-03-29T00:00:00.000","2021-11-09T00:00:00.000",96218.09,"East",9.28
2359,"Assignment_2359","2020-01-05T00:00:00.000","2020-05-25T00:00:00.000",17479.23,"West",7.27
2360,"Assignment_2360","2021-06-17T00:00:00.000","2022-01-06T00:00:00.000",-15930.68,"West",8.04
2361,"Assignment_2361","2020-10-29T00:00:00.000","2021-01-05T00:00:00.000",-6250.08,"South",1.67
2362,"Assignment_2362","2021-07-12T00:00:00.000","2021-10-20T00:00:00.000",66450.05,"North",8.95
2363,"Assignment_2363","2021-09-14T00:00:00.000","2022-02-28T00:00:00.000",-8997.54,"South",2.32
2364,"Assignment_2364","2020-05-13T00:00:00.000","2020-09-03T00:00:00.000",7087.43,"South",8.59
2365,"Assignment_2365","2020-04-25T00:00:00.000","2020-03-07T00:00:00.000",21786.38,"South",7.88
2366,"Assignment_2366","2020-01-16T00:00:00.000","2020-06-19T00:00:00.000",36266.67,"East",7.65
2367,"Assignment_2367","2020-01-20T00:00:00.000","2020-05-06T00:00:00.000",99415.07,"West",7.18
2368,"Assignment_2368","2021-10-02T00:00:00.000","2022-06-16T00:00:00.000",-15168.54,"East",2.82
2369,"Assignment_2369","2020-09-08T00:00:00.000","2020-10-23T00:00:00.000",3013.56,"North",6.92
2370,"Assignment_2370","2021-01-31T00:00:00.000","2021-12-09T00:00:00.000",-10566.32,"South",1.98
2371,"Assignment_2371","2020-01-03T00:00:00.000","2020-05-21T00:00:00.000",4167.02,"South",8.74
2372,"Assignment_2372","2020-01-30T00:00:00.000","2020-12-17T00:00:00.000",-34879.32,"East",2.8
2373,"Assignment_2373","2020-06-02T00:00:00.000","2020-12-24T00:00:00.000",3971.47,"West",4.96
2374,"Assignment_2374","2021-08-26T00:00:00.000","2022-02-02T00:00:00.000",83179.75,"South",9.15
2375,"Assignment_2375","2021-12-19T00:00:00.000","2022-11-09T00:00:00.000",-5211.52,"North",8.16
2376,"Assignment_2376","2020-03-27T00:00:00.000","2020-10-10T00:00:00.000",5790.22,"North",1.34
2377,"Assignment_2377","2021-03-21T00:00:00.000","2022-01-19T00:00:00.000",91671.12,"West",5.4
2378,"Assignment_2378","2021-04-19T00:00:00.000","2021-11-03T00:00:00.000",59256.85,"North",5.73
2379,"Assignment_2379","2020-04-24T00:00:00.000","2020-12-30T00:00:00.000",27510.81,"South",8.52
2380,"Assignment_2380","2021-08-27T00:00:00.000","2022-05-01T00:00:00.000",66578.91,"East",6.37
2381,"Assignment_2381","2020-04-28T00:00:00.000","2021-02-12T00:00:00.000",-31523.05,"East",1.59
2382,"Assignment_2382","2021-06-07T00:00:00.000","2022-05-13T00:00:00.000",19673.55,"South",4.78
2383,"Assignment_2383","2021-09-03T00:00:00.000","2021-10-08T00:00:00.000",-32264.58,"South",6.94
2384,"Assignment_2384","2020-10-22T00:00:00.000","2020-11-25T00:00:00.000",-14957.28,"East",9.89
2385,"Assignment_2385","2021-03-09T00:00:00.000","2022-02-26T00:00:00.000",-28719.91,"West",4.46
2386,"Assignment_2386","2020-01-21T00:00:00.000","2020-06-07T00:00:00.000",4270.19,"West",9.86
2387,"Assignment_2387","2020-11-21T00:00:00.000","2021-05-28T00:00:00.000",7245.9,"North",5.94
2388,"Assignment_2388","2020-04-12T00:00:00.000","2021-04-27T00:00:00.000",92096.29,"North",5.17
2389,"Assignment_2389","2021-03-17T00:00:00.000","2022-02-26T00:00:00.000",-10381.14,"North",4.74
2390,"Assignment_2390","2021-12-10T00:00:00.000","2022-06-13T00:00:00.000",20864.33,"West",6.21
2391,"Assignment_2391","2021-06-17T00:00:00.000","2022-01-21T00:00:00.000",71706.91,"North",4.86
2392,"Assignment_2392","2020-09-15T00:00:00.000","2021-05-05T00:00:00.000",72342.64,"West",4.45
2393,"Assignment_2393","2021-06-07T00:00:00.000","2022-06-27T00:00:00.000",62551.48,"West",9.8
2394,"Assignment_2394","2020-11-07T00:00:00.000","2020-08-16T00:00:00.000",-6824.94,"South",5.45
2395,"Assignment_2395","2021-12-17T00:00:00.000","2022-01-30T00:00:00.000",24245.74,"North",8.02
2396,"Assignment_2396","2020-04-17T00:00:00.000","2021-03-22T00:00:00.000",-22068.26,"East",5.56
2397,"Assignment_2397","2020-10-09T00:00:00.000","2021-01-09T00:00:00.000",-21740.07,"West",3.09
2398,"Assignment_2398","2021-01-31T00:00:00.000","2021-10-10T00:00:00.000",15376.18,"East",9.54
2399,"Assignment_2399","2020-06-17T00:00:00.000","2021-06-17T00:00:00.000",60788.83,"East",8.93
2400,"Assignment_2400","2021-02-18T00:00:00.000","2021-03-11T00:00:00.000",28987.64,"East",2.28
2401,"Assignment_2401","2020-06-11T00:00:00.000","2021-06-28T00:00:00.000",-83002.48,"North",8.96
2402,"Assignment_2402","2020-02-26T00:00:00.000","2021-07-02T00:00:00.000",74636.32,"East",2.77
2403,"Assignment_2403","2020-04-10T00:00:00.000","2020-05-21T00:00:00.000",-45259.18,"North",6.12
2404,"Assignment_2404","2020-11-12T00:00:00.000","2021-06-17T00:00:00.000",35262.86,"North",9.38
2405,"Assignment_2405","2021-03-15T00:00:00.000","2021-09-30T00:00:00.000",41374.19,"South",6.08
2406,"Assignment_2406","2021-05-26T00:00:00.000","2022-02-16T00:00:00.000",94236.27,"East",2.9
2407,"Assignment_2407","2020-09-29T00:00:00.000","2021-06-14T00:00:00.000",-46514.51,"North",3.38
2408,"Assignment_2408","2020-03-15T00:00:00.000","2020-11-21T00:00:00.000",29665.57,"North",7.11
2409,"Assignment_2409","2020-12-01T00:00:00.000","2021-07-09T00:00:00.000",-19282.8,"East",7.72
2410,"Assignment_2410","2021-11-26T00:00:00.000","2022-05-26T00:00:00.000",-41950.56,"East",6.33
2411,"Assignment_2411","2020-04-12T00:00:00.000","2021-04-10T00:00:00.000",38123.28,"West",3.53
2412,"Assignment_2412","2020-07-09T00:00:00.000","2021-05-23T00:00:00.000",65890.62,"East",2.68
2413,"Assignment_2413","2020-12-31T00:00:00.000","2021-04-28T00:00:00.000",66229.82,"West",6.89
2414,"Assignment_2414","2020-10-23T00:00:00.000","2020-11-30T00:00:00.000",-45456.74,"East",3.06
2415,"Assignment_2415","2020-06-23T00:00:00.000","2020-07-25T00:00:00.000",11041.96,"South",2.47
2416,"Assignment_2416","2021-12-12T00:00:00.000","2022-04-02T00:00:00.000",-43323.56,"West",2.18
2417,"Assignment_2417","2020-02-11T00:00:00.000","2021-08-31T00:00:00.000",-12824.2,"North",7.65
2418,"Assignment_2418","2020-05-07T00:00:00.000","2021-03-22T00:00:00.000",-21067.89,"North",7.41
2419,"Assignment_2419","2021-05-16T00:00:00.000","2022-04-20T00:00:00.000",-17722.61,"East",9.35
2420,"Assignment_2420","2021-08-01T00:00:00.000","2021-04-15T00:00:00.000",867.76,"West",3.36
2421,"Assignment_2421","2020-11-04T00:00:00.000","2021-06-30T00:00:00.000",-8387.29,"North",6.31
2422,"Assignment_2422","2021-12-15T00:00:00.000","2022-10-08T00:00:00.000",94341.99,"North",9.28
2423,"Assignment_2423","2021-03-27T00:00:00.000","2022-01-26T00:00:00.000",2861.07,"South",3.01
2424,"Assignment_2424","2020-02-23T00:00:00.000","2020-08-01T00:00:00.000",84125.88,"South",5.09
2425,"Assignment_2425","2021-11-10T00:00:00.000","2022-07-26T00:00:00.000",-22843.75,"West",9.69
2426,"Assignment_2426","2020-07-15T00:00:00.000","2020-04-11T00:00:00.000",64562.03,"North",9.59
2427,"Assignment_2427","2020-08-02T00:00:00.000","2021-02-16T00:00:00.000",-40798.17,"South",5.6
2428,"Assignment_2428","2021-11-18T00:00:00.000","2022-01-30T00:00:00.000",19414.18,"East",5.04
2429,"Assignment_2429","2021-02-13T00:00:00.000","2021-03-30T00:00:00.000",-49173.43,"West",9.5
2430,"Assignment_2430","2020-10-15T00:00:00.000","2021-01-02T00:00:00.000",71543.61,"South",6.4
2431,"Assignment_2431","2021-02-25T00:00:00.000","2021-10-01T00:00:00.000",92572.91,"South",3.22
2432,"Assignment_2432","2020-01-17T00:00:00.000","2020-07-27T00:00:00.000",-44733.89,"East",5.66
2433,"Assignment_2433","2021-04-14T00:00:00.000","2021-07-06T00:00:00.000",90076.95,"West",6.15
2434,"Assignment_2434","2021-04-20T00:00:00.000","2021-08-13T00:00:00.000",66078.08,"East",5.97
2435,"Assignment_2435","2021-08-28T00:00:00.000","2021-12-11T00:00:00.000",3829.24,"West",4.65
2436,"Assignment_2436","2021-03-01T00:00:00.000","2021-11-11T00:00:00.000",86331.48,"South",2.32
2437,"Assignment_2437","2021-11-11T00:00:00.000","2022-05-02T00:00:00.000",-5561.41,"West",8.81
2438,"Assignment_2438","2020-03-07T00:00:00.000","2021-02-12T00:00:00.000",11394.3,"West",2.01
2439,"Assignment_2439","2020-08-02T00:00:00.000","2021-03-22T00:00:00.000",-35493.31,"South",2.26
2440,"Assignment_2440","2020-01-02T00:00:00.000","2020-05-10T00:00:00.000",48540.84,"West",2.34
2441,"Assignment_2441","2021-04-19T00:00:00.000","2022-11-03T00:00:00.000",-45559.88,"South",1.35
2442,"Assignment_2442","2020-09-06T00:00:00.000","2020-12-20T00:00:00.000",22735.79,"South",8.72
2443,"Assignment_2443","2021-11-04T00:00:00.000","2022-03-29T00:00:00.000",52478.78,"West",9.03
2444,"Assignment_2444","2021-11-09T00:00:00.000","2022-06-26T00:00:00.000",73185.64,"West",2.1
2445,"Assignment_2445","2020-10-30T00:00:00.000","2021-03-11T00:00:00.000",-27508.79,"East",5.15
2446,"Assignment_2446","2021-05-01T00:00:00.000","2021-04-09T00:00:00.000",63113.55,"North",4.54
2447,"Assignment_2447","2020-03-23T00:00:00.000","2020-04-23T00:00:00.000",57861.55,"West",2.14
2448,"Assignment_2448","2021-02-19T00:00:00.000","2021-09-30T00:00:00.000",33935.58,"North",8.78
2449,"Assignment_2449","2021-11-12T00:00:00.000","2022-06-30T00:00:00.000",37696.69,"East",8.78
2450,"Assignment_2450","2021-10-24T00:00:00.000","2022-07-30T00:00:00.000",-36309.39,"South",7.67
2451,"Assignment_2451","2020-02-07T00:00:00.000","2020-12-05T00:00:00.000",40070.66,"South",2.5
2452,"Assignment_2452","2020-04-22T00:00:00.000","2020-04-11T00:00:00.000",7228.33,"West",3.37
2453,"Assignment_2453","2021-08-07T00:00:00.000","2021-10-29T00:00:00.000",80137.13,"North",2.73
2454,"Assignment_2454","2020-10-31T00:00:00.000","2021-09-19T00:00:00.000",-3035.17,"West",8.49
2455,"Assignment_2455","2020-01-21T00:00:00.000","2020-06-17T00:00:00.000",36489.26,"North",5.21
2456,"Assignment_2456","2021-08-19T00:00:00.000","2021-12-17T00:00:00.000",13985.71,"South",2.35
2457,"Assignment_2457","2020-11-23T00:00:00.000","2021-07-06T00:00:00.000",81439.29,"East",1.09
2458,"Assignment_2458","2021-07-21T00:00:00.000","2022-04-19T00:00:00.000",-11912.5,"West",3.51
2459,"Assignment_2459","2021-11-06T00:00:00.000","2022-03-20T00:00:00.000",-38179.65,"East",9.77
2460,"Assignment_2460","2020-11-01T00:00:00.000","2021-06-18T00:00:00.000",62298.36,"East",1.29
2461,"Assignment_2461","2020-12-02T00:00:00.000","2021-03-25T00:00:00.000",11934.49,"South",9.2
2462,"Assignment_2462","2021-12-19T00:00:00.000","2022-02-11T00:00:00.000",38364.75,"South",1.52
