case_id,jurisdiction,officer_id,reporting_district,chp_shift,population,county_city_location,county_location,special_condition,beat_type,chp_beat_type,city_division_lapd,chp_beat_class,beat_number,primary_road,secondary_road,distance,direction,intersection,weather_1,weather_2,state_highway_indicator,caltrans_county,caltrans_district,state_route,route_suffix,postmile_prefix,postmile,location_type,ramp_intersection,side_of_highway,tow_away,collision_severity,killed_victims,injured_victims,party_count,primary_collision_factor,pcf_violation_code,pcf_violation_category,pcf_violation,pcf_violation_subsection,hit_and_run,type_of_collision,motor_vehicle_involved_with,pedestrian_action,road_surface,road_condition_1,road_condition_2,lighting,control_device,chp_road_type,pedestrian_collision,bicycle_collision,motorcycle_collision,truck_collision,not_private_property,alcohol_involved,statewide_vehicle_type_at_fault,chp_vehicle_type_at_fault,severe_injury_count,other_visible_injury_count,complaint_of_pain_injury_count,pedestrian_killed_count,pedestrian_injured_count,bicyclist_killed_count,bicyclist_injured_count,motorcyclist_killed_count,motorcyclist_injured_count,primary_ramp,secondary_ramp,latitude,longitude,collision_date,collision_time,process_date
4003319,4403,7128,113,not chp,25000 to 50000,4403,santa cruz,0,not chp,not chp,,not chp,001,E BEACH ST,EATON AV,60.0,west,0,raining,,1,santa cruz,5,152,,,1.12,highway,,westbound,0,property damage only,0,0,2,vehicle code violation,,unsafe starting or backing,22106,,not hit and run,other,other motor vehicle,no pedestrian involved,wet,normal,,daylight,none,0,0,0,0,1,1,,truck or truck tractor,truck tractor,0,0,0,0,0,0,0,0,0,,,,,2009-01-21,15:50:00,2009-10-06
4003320,9770,17409,,0600 thru 1359,100000 to 250000,5607,ventura,0,chp state highway,us highway,,chp other,075,RT 101,CONEJO SCHOOL RD,1000.0,north,0,clear,,1,ventura,7,101,,,2.46,highway,,southbound,0,property damage only,0,0,2,other than driver,,other than driver (or pedestrian),,,not hit and run,hit object,other object,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,1,1,,,,0,0,0,0,0,0,0,0,0,,,34.16985,-118.844,2009-01-09,07:25:00,2009-10-02
4003323,105,2498,159,not chp,100000 to 250000,0105,alameda,0,not chp,not chp,,not chp,002,DEEP CREEK RD,FOREST HILLS COM,83.0,north,0,clear,,0,,,,,,,,,,1,severe injury,0,1,2,other than driver,,other than driver (or pedestrian),,,not hit and run,broadside,parked motor vehicle,no pedestrian involved,dry,normal,,dark with street lights,none,0,0,0,0,0,1,,,,1,0,0,0,0,0,0,0,0,,,,,2009-01-20,19:27:00,2009-08-24
4003324,9770,14454,,2200 thru 0559,100000 to 250000,5607,ventura,0,chp state highway,us highway,,chp other,072,RT 101,ARROYO CONEJO SIDEHILL VIADUCT,528.0,south,0,clear,,1,ventura,7,101,,,4.48,highway,,northbound,1,other injury,0,1,2,vehicle code violation,,speeding,22350,,not hit and run,rear end,other motor vehicle,no pedestrian involved,dry,normal,,dark with no street lights,none,1,0,0,0,1,1,,passenger car,"passenger car, station",0,1,0,0,0,0,0,0,0,,,34.1792,-118.8828,2009-01-14,05:09:00,2010-01-20
4003327,9830,13132,,1400 thru 2159,unincorporated,1500,kern,0,chp county roadarea,county road area,,chp other,003,RT 14,ROSAMOND BL,20.0,north,0,clear,,0,,,,,,,,,,0,property damage only,0,0,2,vehicle code violation,,speeding,22350,,not hit and run,rear end,other motor vehicle,no pedestrian involved,dry,normal,,daylight,functioning,0,0,0,0,1,1,,passenger car,sport utility vehicle,0,0,0,0,0,0,0,0,0,,,34.86431,-118.17528,2009-01-17,15:35:00,2009-08-31
4003328,9770,14454,,2200 thru 0559,100000 to 250000,5607,ventura,0,chp state highway,us highway,,chp other,072,RT 101,ARROYO CONEJO SIDEHILL VIADUCT,528.0,south,0,clear,,1,ventura,7,101,,,4.48,highway,,northbound,1,other injury,0,3,4,vehicle code violation,,dui,23152,A,not hit and run,rear end,other motor vehicle,no pedestrian involved,dry,normal,,dark with street lights not functioning,none,1,0,0,1,1,1,1,passenger car,sport utility vehicle,0,3,0,0,0,0,0,0,1,,,34.1792,-118.8829,2009-01-14,05:10:00,2010-01-20
4003332,9340,17931,,2200 thru 0559,>250000,4313,santa clara,0,chp state highway,interstate,,chp other,089,RT 880,OLD BAYSHORE HWY,1200.0,south,0,clear,,1,santa clara,4,880,,,4.05,highway,,northbound,0,property damage only,0,0,2,vehicle code violation,,unsafe lane change,21658,A,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,dark with no street lights,none,1,0,0,0,1,1,,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,37.36467,-121.90139,2009-01-12,05:55:00,2009-09-21
4003359,9580,17929,,1400 thru 2159,>250000,1942,los angeles,0,chp state highway,interstate,,chp other,405,RT 405,MULHOLLAND DR,300.0,south,0,clear,,1,los angeles,7,405,,,36.97,highway,,southbound,0,property damage only,0,0,2,vehicle code violation,,improper turning,22107,,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,1,1,,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,34.12889,-118.47431,2009-01-18,14:40:00,2009-10-05
4003362,1942,35481,1777,not chp,>250000,1942,los angeles,0,not chp,not chp,Q,not chp,17TL17,PLUMMER ST,HAYVENHURST AV,0.0,west,0,clear,,0,,,,,,,,,,0,other injury,0,1,2,vehicle code violation,,improper turning,22100,A,not hit and run,broadside,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,0,1,,passenger car,"passenger car, station",0,1,0,0,0,0,0,0,0,,,,,2009-01-17,12:55:00,2009-08-25
4003364,3012,568,45,not chp,50000 to 100000,3012,orange,0,not chp,not chp,,not chp,004,EUCLID ST,IMPERIAL HWY,135.0,north,0,clear,,0,,,,,,,,,,1,property damage only,0,0,2,vehicle code violation,,improper turning,22107,,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,functioning,0,0,0,0,0,1,,other bus,other commercial,0,0,0,0,0,0,0,0,0,,,,,2009-01-13,11:29:00,2010-01-11
4003365,5704,00161,,not chp,25000 to 50000,5704,yolo,0,not chp,not chp,,not chp,,GALVESTON ST,HOUSTON ST,1000.0,south,0,clear,,0,,,,,,,,,,0,property damage only,0,0,2,vehicle code violation,,unsafe starting or backing,22106,,not hit and run,broadside,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,1,1,,truck or truck tractor,truck tractor,0,0,0,0,0,0,0,0,0,,,,,2009-01-12,11:30:00,2009-08-26
4003366,1942,36755,2136,not chp,>250000,1942,los angeles,0,not chp,not chp,,not chp,35T90,CANOGA AV,SHERMAN WY,100.0,north,0,clear,,0,,,,,,,,,,0,property damage only,0,0,2,unknown,,unknown,,,misdemeanor,broadside,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,1,1,,,,0,0,0,0,0,0,0,0,0,,,,,2009-01-13,10:30:00,2009-08-25
4003368,9430,16825,,0600 thru 1359,unincorporated,1500,kern,0,chp county roadarea,county road area,,chp other,004,LAVAL RD,RT 5,150.0,east,0,clear,,1,kern,6,5,,,13.386,ramp,"not state highway, ramp-related, within 100 feet",northbound,1,property damage only,0,0,2,vehicle code violation,,automobile right of way,21802,A,not hit and run,broadside,other motor vehicle,no pedestrian involved,dry,normal,,daylight,functioning,1,0,0,0,1,1,,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,34.9888,-118.9434,2009-01-12,12:34:00,2009-09-22
4003369,404,72,OROVI,not chp,10000 to 25000,0404,butte,0,not chp,not chp,,not chp,00E,WASHINGTON AV,MITCHELL AV,0.0,,1,clear,,0,,,,,,,,,,0,pain,0,1,2,vehicle code violation,,traffic signals and signs,21453,A,not hit and run,head-on,other motor vehicle,no pedestrian involved,dry,normal,,daylight,functioning,0,0,0,0,1,1,,passenger car with trailer,"passenger car, station",0,0,1,0,0,0,0,0,0,,,,,2009-01-01,14:29:00,2009-08-26
4003370,1942,33502,1449,not chp,>250000,1942,los angeles,0,not chp,not chp,N,not chp,14TL47,MCLAUGHLIN AV,VENICE BL,0.0,,1,fog,,0,,,,,,,,,,1,pain,0,2,2,vehicle code violation,,traffic signals and signs,21453,A,not hit and run,broadside,other motor vehicle,no pedestrian involved,wet,normal,,dusk or dawn,functioning,0,0,0,0,0,1,,,,0,0,2,0,0,0,0,0,0,,,,,2009-01-02,06:15:00,2009-08-25
4003372,9430,15992,,1400 thru 2159,unincorporated,1500,kern,0,chp state highway,interstate,,chp other,052,RT 5,LEBEC RD,2112.0,south,0,clear,,1,kern,6,5,,,3.48,highway,,northbound,1,severe injury,0,2,3,vehicle code violation,,unsafe lane change,21658,A,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,1,1,,pickup or panel truck,pickups & panels,1,1,0,0,0,0,0,0,0,,,34.8598,-118.8777,2009-01-17,14:13:00,2009-09-22
4003373,1942,30452,1445,not chp,>250000,1942,los angeles,0,not chp,not chp,N,not chp,14TL47,BARBARA AV,WASATCH AV,0.0,,0,clear,,0,,,,,,,,,,0,property damage only,0,0,2,other than driver,,other than driver (or pedestrian),,,not hit and run,sideswipe,parked motor vehicle,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,1,1,,,,0,0,0,0,0,0,0,0,0,,,,,2009-01-15,08:00:00,2009-08-25
4003374,1942,R2138,1494,not chp,>250000,1942,los angeles,0,not chp,not chp,N,not chp,34TF34,WORLD WAY NORTH,EAST WY,150.0,west,0,clear,,0,,,,,,,,,,0,other injury,0,1,3,vehicle code violation,,improper turning,22107,,not hit and run,pedestrian,pedestrian,in road,dry,normal,,daylight,none,0,1,0,0,0,1,,passenger car,sport utility vehicle,0,1,0,0,1,0,0,0,0,,,,,2009-01-11,14:35:00,2009-08-25
4003376,9430,15992,,1400 thru 2159,unincorporated,1900,los angeles,0,chp state highway,interstate,,chp other,051,RT 5,GORMAN SCHOOL RD,40.0,south,0,clear,wind,1,los angeles,7,5,,R,85.79,highway,,northbound,1,property damage only,0,0,1,other than driver,,other than driver (or pedestrian),,,not hit and run,overturned,non-collision,no pedestrian involved,dry,normal,,dark with street lights,none,1,0,0,0,1,1,,,,0,0,0,0,0,0,0,0,0,,,34.7951,-118.8517,2009-01-08,20:28:00,2009-10-08
4003377,9221,11614,221,0600 thru 1359,unincorporated,3100,placer,0,chp state highway,interstate,,chp other,388,RT 80,CISCO GROVE,500.0,east,0,clear,,1,placer,3,80,,R,63.61,highway,,westbound,1,property damage only,0,0,2,vehicle code violation,,improper turning,22107,,not hit and run,rear end,other motor vehicle,no pedestrian involved,dry,normal,,daylight,functioning,1,0,0,0,1,1,,passenger car,sport utility vehicle,0,0,0,0,0,0,0,0,0,,,,,2009-01-16,13:00:00,2009-09-18
4003378,1942,33191,1443,not chp,>250000,1942,los angeles,0,not chp,not chp,N,not chp,14TL47,ABBOT KINNEY BL,WASHINGTON WY,0.0,,1,clear,,0,,,,,,,,,,0,pain,0,1,2,vehicle code violation,,following too closely,21703,,not hit and run,rear end,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,0,1,,passenger car,"passenger car, station",0,0,1,0,0,0,0,0,0,,,,,2009-01-13,11:50:00,2009-08-26
4003379,9670,17022,,1400 thru 2159,10000 to 25000,3006,orange,0,chp state highway,state route,,chp other,091,RT 91,ORANGETHORPE AV,250.0,east,0,clear,,1,orange,12,91,,R,0.54,highway,,westbound,1,pain,0,1,2,vehicle code violation,,unsafe lane change,21658,A,felony,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,dark with street lights,none,1,0,0,0,0,1,,,unknown hit and run vehicle involvement,0,0,1,0,0,0,0,0,0,,,33.8584,-118.03247,2009-01-13,20:47:00,2009-10-07
4003380,9430,15992,,1400 thru 2159,unincorporated,1900,los angeles,0,chp state highway,interstate,,chp other,051,RT 5,GORMAN CREEK CHANNEL,400.0,north,0,cloudy,,1,los angeles,7,5,,R,85.9,highway,,southbound,1,pain,0,1,2,vehicle code violation,,improper turning,22107,,not hit and run,broadside,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,1,1,,passenger car,sport utility vehicle,0,0,1,0,0,0,0,0,0,,,,,2009-01-05,14:50:00,2010-01-06
4003381,3906,1243,92,not chp,50000 to 100000,3906,san joaquin,0,not chp,not chp,,not chp,003,HIGHLAND AV,HOLLY DR,23.0,west,0,raining,,0,,,,,,,,,,0,property damage only,0,0,2,vehicle code violation,,unsafe starting or backing,22106,,not hit and run,rear end,other motor vehicle,no pedestrian involved,wet,normal,,dark with street lights,functioning,0,0,0,0,1,1,,truck or truck tractor,two axle truck,0,0,0,0,0,0,0,0,0,,,,,2009-01-23,18:34:00,2009-09-14
4003382,1942,33191,1489,not chp,>250000,1942,los angeles,0,not chp,not chp,N,not chp,8TL35,ARBOR VITAE ST,BELLANCA AV,100.0,west,0,clear,,0,,,,,,,,,,0,property damage only,0,0,1,vehicle code violation,,improper turning,22102,,not hit and run,other,fixed object,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,1,1,,truck or truck tractor with trailer,truck tractor,0,0,0,0,0,0,0,0,0,,,,,2009-01-12,12:40:00,2009-09-05
4003383,5600,3331,8214,not chp,50000 to 100000,5601,ventura,0,not chp,not chp,,not chp,08D,SANTA ROSA RD,ADOBE WY,0.0,,1,,,0,,,,,,,,,,1,other injury,0,1,2,vehicle code violation,,speeding,22350,,not hit and run,,other motor vehicle,no pedestrian involved,,,,daylight,,0,0,0,0,1,1,,truck or truck tractor,two axle truck,0,1,0,0,0,0,0,0,0,,,,,2009-01-17,13:25:00,2009-09-17
4003384,9340,18317,,0600 thru 1359,>250000,4313,santa clara,0,chp state highway,interstate,,chp other,089,RT 880,MONTAGUE EXPWY,45.0,south,0,clear,,1,santa clara,4,880,,,6.972,ramp,mid-ramp,northbound,1,pain,0,1,2,vehicle code violation,,speeding,22350,,not hit and run,overturned,non-collision,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,1,1,,truck or truck tractor with trailer,truck tractor,0,0,1,0,0,0,0,0,0,,,37.40116,-121.90868,2009-01-14,09:25:00,2009-10-27
4003385,9330,18628,,0600 thru 1359,25000 to 50000,4305,santa clara,0,chp state highway,interstate,,chp other,074,RT 280,MAGDALENA AV,1056.0,south,0,clear,,1,santa clara,4,280,,,13.9,highway,,southbound,1,pain,0,1,2,vehicle code violation,,unsafe lane change,21658,A,not hit and run,rear end,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,0,1,,passenger car,"passenger car, station",0,0,1,0,0,0,0,0,0,,,,,2009-01-10,13:00:00,2009-10-07
4003387,109,8898,,not chp,>250000,0109,alameda,0,not chp,not chp,,not chp,23X,35TH AV,E 18TH ST,30.0,north,0,clear,,0,,,,,,,,,,0,property damage only,0,0,2,vehicle code violation,,improper turning,22107,,not hit and run,sideswipe,parked motor vehicle,no pedestrian involved,dry,normal,,dusk or dawn,none,0,0,0,0,0,1,,other bus,paratransit,0,0,0,0,0,0,0,0,0,,,,,2009-01-16,17:00:00,2009-09-17
4003388,9340,019043,,2200 thru 0559,>250000,4313,santa clara,0,chp state highway,interstate,,chp other,089,RT 880,OLD BAYSHORE HWY,30.0,north,0,clear,,1,santa clara,4,880,,,4.32,highway,,northbound,0,property damage only,0,0,2,vehicle code violation,,unsafe lane change,21658,A,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,dark with street lights,none,1,0,0,0,0,1,,passenger car,mini-vans,0,0,0,0,0,0,0,0,0,,,37.36959,-121.90129,2009-01-14,22:15:00,2009-10-07
4003389,5704,173,,not chp,25000 to 50000,5704,yolo,0,not chp,not chp,,not chp,002,INDUSTRIAL BL,HARBOR BL,0.0,,1,clear,,0,,,,,,,,,,0,property damage only,0,0,2,vehicle code violation,,improper turning,22101,D,not hit and run,broadside,other motor vehicle,no pedestrian involved,dry,normal,,dark with street lights,functioning,0,0,0,0,1,1,,truck or truck tractor with trailer,three or more axle truck: hazardous material,0,0,0,0,0,0,0,0,0,,,,,2009-01-09,19:20:00,2009-08-26
4003391,5600,2821,8251,not chp,50000 to 100000,5601,ventura,0,not chp,not chp,,not chp,8B01,VENTURA BL,RT 34,36.0,west,0,cloudy,,1,ventura,7,34,,R,13.541,intersection,"not state highway, intersection-related, within 250 feet",westbound,0,property damage only,0,0,1,vehicle code violation,,improper turning,22107,,not hit and run,sideswipe,fixed object,no pedestrian involved,dry,normal,,daylight,functioning,0,0,0,0,1,1,,truck or truck tractor with trailer,two axle tank truck,0,0,0,0,0,0,0,0,0,,,,,2009-01-21,11:22:00,2010-01-15
4003392,3801,2382,TARAV,not chp,>250000,3801,san francisco,0,not chp,not chp,,not chp,3I13,SUNSET BL,JUDAH ST,0.0,,1,clear,cloudy,0,,,,,,,,,,0,pain,0,1,2,vehicle code violation,,traffic signals and signs,21453,A,felony,broadside,other motor vehicle,no pedestrian involved,wet,normal,,daylight,functioning,0,0,0,0,0,1,,other bus,other commercial,0,0,1,0,0,0,0,0,0,,,,,2009-01-24,09:02:00,2009-09-18
4003393,3906,1333,15,not chp,50000 to 100000,3906,san joaquin,0,not chp,not chp,,not chp,001,SCHULTE RD,LARRIANA LN,0.0,,0,clear,,0,,,,,,,,,,0,property damage only,0,0,2,vehicle code violation,,following too closely,21703,,misdemeanor,rear end,other motor vehicle,no pedestrian involved,dry,normal,,daylight,functioning,0,0,0,0,0,1,,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,,,2009-01-20,07:54:00,2009-08-26
4003395,3009,2790,WEST1,not chp,100000 to 250000,3009,orange,0,not chp,not chp,,not chp,011,VALLEY VIEW ST,RT 22,39.0,south,0,clear,,1,orange,12,22,,R,1.202,ramp,"not state highway, ramp-related, within 100 feet",westbound,0,pain,0,1,2,vehicle code violation,,speeding,22350,,not hit and run,rear end,non-collision,no pedestrian involved,,,,daylight,functioning,0,0,0,0,1,1,,truck or truck tractor with trailer,truck tractor,0,0,1,0,0,0,0,0,0,,southbound off-ramp,,,2009-01-19,13:20:00,2010-02-09
4003396,9135,09082,,0600 thru 1359,unincorporated,4500,shasta,0,chp county roadarea,county road area,,chp other,003,PLATINA RD,RAINBOW LAKE RD,5280.0,west,0,clear,,0,,,,,,,,,,1,property damage only,0,0,2,vehicle code violation,,wrong side of road,21460,A,not hit and run,broadside,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,1,1,,passenger car,sport utility vehicle,0,0,0,0,0,0,0,0,0,,,40.4909,-122.529,2009-01-13,09:00:00,2009-09-09
4003397,9130,15225,,1400 thru 2159,unincorporated,5200,tehama,0,chp state highway,interstate,,chp other,052,RT 5,LIBERAL AV,2640.0,south,0,clear,,1,tehama,2,5,,R,4.93,highway,,northbound,1,property damage only,0,0,2,other than driver,,other than driver (or pedestrian),,,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,1,1,,,,0,0,0,0,0,0,0,0,0,,,,,2009-01-16,14:22:00,2009-09-22
4003399,1005,P713,NE175,not chp,>250000,1005,fresno,0,not chp,not chp,,not chp,00C,BLACKSTONE AV,GETTYSBURG AV,166.0,south,0,clear,,0,,,,,,,,,,0,property damage only,0,0,2,vehicle code violation,,following too closely,21703,,not hit and run,rear end,other motor vehicle,no pedestrian involved,dry,normal,,dark with street lights,none,0,0,0,0,0,1,,other bus,public transit authority,0,0,0,0,0,0,0,0,0,,,,,2009-01-16,18:33:00,2009-09-21
4003400,3801,351,SOUTH,not chp,>250000,3801,san francisco,0,not chp,not chp,,not chp,3B90,VALENCIA ST,DUBOCE AV,0.0,,1,cloudy,,0,,,,,,,,,,0,other injury,0,1,2,vehicle code violation,,improper turning,22107,,not hit and run,sideswipe,bicycle,no pedestrian involved,wet,normal,,dark with street lights,functioning,0,0,1,0,0,1,,bicycle,bicycle,0,1,0,0,0,0,1,0,0,,,,,2009-01-21,18:50:00,2009-10-05
4003401,9146,15592,,0600 thru 1359,unincorporated,4700,siskiyou,0,chp county roadarea,county road area,,chp other,001,DEETZ RD,OLD STAGE RD,52.0,east,0,clear,,0,,,,,,,,,,0,property damage only,0,0,2,vehicle code violation,,unsafe starting or backing,22106,,not hit and run,rear end,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,1,1,,truck or truck tractor,three or more axle truck,0,0,0,0,0,0,0,0,0,,,41.3635,-122.37593,2009-01-12,10:10:00,2009-08-26
4003404,9135,12978,,2200 thru 0559,unincorporated,4500,shasta,0,chp state highway,interstate,,chp other,056,RT 5,MOUNTAIN GATE,250.0,north,0,clear,,1,shasta,2,5,,R,24.13,highway,,northbound,0,property damage only,0,0,2,vehicle code violation,,unsafe lane change,21658,A,not hit and run,sideswipe,other motor vehicle,no pedestrian involved,dry,normal,,dark with no street lights,none,1,0,0,0,1,1,,,,0,0,0,0,0,0,0,0,0,,,,,2009-01-18,01:40:00,2009-09-22
4003405,9240,15532,,0600 thru 1359,unincorporated,0400,butte,0,chp county roadarea,county road area,,chp other,010,GRUBBS RD,COCO LN,528.0,west,0,clear,,0,,,,,,,,,,0,property damage only,0,0,1,vehicle code violation,,improper turning,22107,,not hit and run,hit object,fixed object,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,1,1,,truck or truck tractor,truck tractor,0,0,0,0,0,0,0,0,0,,,39.43475,-121.48207,2009-01-14,12:30:00,2009-08-26
4003408,9135,12209,,0600 thru 1359,unincorporated,4500,shasta,0,chp state highway,interstate,,chp other,054,RT 5,KNIGHTON RD,300.0,south,0,clear,,1,shasta,2,5,,R,9.64,highway,,southbound,1,property damage only,0,0,2,vehicle code violation,,following too closely,21703,,not hit and run,rear end,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,1,0,0,0,1,1,,passenger car,"passenger car, station",0,0,0,0,0,0,0,0,0,,,40.47977,-122.31905,2009-01-20,08:05:00,2009-09-22
4003409,9240,12511,,0600 thru 1359,unincorporated,0400,butte,0,chp county roadarea,county road area,,chp other,020,GRIDLEY/COLUSA HWY,LEWIS OAK RD,0.0,,1,clear,,0,,,,,,,,,,1,pain,0,1,2,vehicle code violation,,automobile right of way,21802,A,not hit and run,broadside,other motor vehicle,no pedestrian involved,dry,normal,,daylight,functioning,0,0,0,0,1,1,,passenger car,"passenger car, station",0,0,1,0,0,0,0,0,0,,,,,2009-01-13,10:25:00,2009-09-09
4003411,1005,P960,SE296,not chp,>250000,1005,fresno,0,not chp,not chp,,not chp,00E,SOUTH MAPLE AV,EAST KINGS CYN RD,45.0,south,0,cloudy,,0,,,,,,,,,,1,property damage only,0,0,2,vehicle code violation,,speeding,22350,,not hit and run,rear end,other motor vehicle,no pedestrian involved,dry,normal,,daylight,none,0,0,0,0,1,1,,truck or truck tractor,two axle tank truck,0,0,0,0,0,0,0,0,0,,,,,2009-01-21,12:23:00,2009-09-17
