weight,id,name,gender,height,age
73.0,98937,Danas Rapys,M,186.0,21
52.0,98983,Diana Rasimoviit,F,164.0,29
84.0,99057,Kristf Rasovszky,M,190.0,19
70.0,99075,Andrejs Rastorgujevs,M,180.0,25
80.0,99091,"Martina ""Martinka"" Ratej",F,178.0,34
65.0,99094,Claudia Rath (-Salman),F,175.0,30
56.0,99267,Alina Sergeyevna Raykova,F,168.0,22
49.0,99280,Jos Mara Raymundo Cox,M,156.0,22
58.0,99314,Nika Razinger,F,163.0,20
59.0,99325,Bianca Denisa Rzor,F,170.0,21
76.0,99331,Ale Razm,M,182.0,27
88.0,99334,Giuliano Razzoli,M,182.0,29
62.0,99361,Brendon Reading,M,183.0,27
67.0,99394,Viktoria Rebensburg,F,170.0,24
54.0,99444,Rita Rcsei,F,168.0,20
61.0,99538,Brittney Davon Reese,F,173.0,29
58.0,99616,Maya Rehberg,F,170.0,22
74.0,99623,Aivar Rehemaa,M,194.0,31
83.0,99671,Christian Reichert,M,188.0,31
98.0,99690,Christopher Patrick Reid,M,198.0,20
55.0,99889,Ins Remersaro Coronel,F,167.0,23
49.0,99907,Ourania Rempouli,F,164.0,27
70.0,99921,Ren Long,M,175.0,25
66.0,99922,Ren Mengqian,F,175.0,22
64.0,99966,James Aurelio Rendn Villegas,M,170.0,31
60.0,99972,Marvin Ren,M,177.0,21
75.0,99995,Robert Renner,M,182.0,22
51.0,100008,Els Rens,F,160.0,33
65.0,100018,Molly Renshaw,F,175.0,20
80.0,100032,"Robert Peter ""Robbie"" Renwick",M,184.0,28
72.0,100045,Jozef Repk,M,190.0,30
50.0,100047,Polina Viktorovna Repina,F,170.0,26
76.0,100140,Julian Reus,M,176.0,28
56.0,100143,Cllia Reuse-Rard,F,170.0,28
79.0,100161,Ernesto Rev Serrano,M,182.0,24
77.0,100174,Irak'li Revishvili,M,178.0,26
60.0,100181,Quentin Rew,M,174.0,32
53.0,100281,Farzaneh Reza Soltani,F,157.0,28
54.0,100351,Ri Se-Gwang,M,155.0,31
63.0,100374,Aona Ribakova,F,176.0,25
69.0,100379,Ricardo Domingos Pires Ribas,M,179.0,38
81.0,100407,Leandro de Carvalho Pinto Ribela,M,184.0,33
120.0,100501,O'Dayne Richards,M,177.0,27
85.0,100568,Jan Olof Daniel Richardsson,M,192.0,31
74.0,100735,Jonathan Riekmann,M,192.0,28
61.0,100741,Mariya Vitalivna Riemien,F,171.0,29
46.0,100777,Sofia Riga,F,154.0,28
80.0,100778,Kevin Esteve Rigail,M,180.0,24
53.0,100784,Elisa Rigaudo,F,168.0,36
67.0,100836,Frank Rijken,M,169.0,19
82.0,100853,Andrew Riley,M,185.0,27
59.0,100876,Hari Kumar Rimal,M,166.0,29
66.0,100883,Michael John Rimmer,M,182.0,30
,100912,Elise Ringen,F,169.0,24
62.0,100913,Richard Ringer,M,182.0,27
74.0,101004,"Jeffrey ""Jeff"" Riseley",M,192.0,29
84.0,101031,Antonio Ristevski,M,180.0,24
83.0,101033,Milan Risti,M,188.0,24
78.0,101035,Anelko Ristievi,M,191.0,30
72.0,101041,va Risztov,F,173.0,30
66.0,101114,Yeison Javier Rivas Rivas,M,173.0,28
80.0,101120,Edgar Alejandro Rivera Morales,M,191.0,25
54.0,101123,Evelin Rivera Blanquet,F,157.0,18
66.0,101158,Karen Nathalia Riveros Schulz,F,170.0,21
83.0,101178,Matteo Rivolta,M,193.0,24
47.0,101196,Martina Rizzelli,F,153.0,18
85.0,101273,Mlina Robert-Michon,F,180.0,37
82.0,101292,Gil Roberts,M,188.0,27
90.0,101298,James Roberts,M,194.0,25
70.0,101308,Kelsey-Lee Roberts,F,175.0,24
64.0,101322,Samantha Roberts,F,172.0,16
74.0,101332,Wesley Tikiariki Roberts,M,188.0,19
75.0,101381,Ricky Robertson,M,180.0,25
62.0,101388,Zane Robertson,M,185.0,26
60.0,101419,Brett Robinson,M,176.0,25
75.0,101421,Byron Robinson,M,175.0,21
72.0,101435,Emma Robinson,F,180.0,21
92.0,101452,"Joshua ""Josh"" Robinson",M,187.0,30
46.0,101531,Carla Salom Rocha,F,157.0,26
65.0,101540,Solonei Rocha da Silva,M,172.0,34
83.0,101607,Roberts Rode,M,182.0,26
55.0,101608,Ana Veronica Rodean,F,170.0,32
68.0,101628,Sebastian William Gregory Rodger,M,180.0,25
81.0,101632,"Michael ""Mike"" Rodgers",M,175.0,31
80.0,101660,Brendon Rodney,M,195.0,24
57.0,101678,Danny Pinheiro Rodrigues,M,161.0,31
88.0,101680,Henrique Cavalcanti Rodrigues,M,194.0,25
61.0,101734,Dborah Lizeth Rodrguez Guelmo,F,175.0,23
59.0,101747,Erick Rodrguez Lezcano,M,173.0,26
66.0,101815,Marco Antonio Rodrguez Pardo,M,180.0,22
75.0,101841,Rafith Rodrguez Lleneres,M,190.0,27
88.0,101850,Rosa Andrena Rodrguez Pargas,F,178.0,30
62.0,101863,Yorgelis Rodrguez Garca,F,173.0,21
46.0,101945,Brittany Rogers,F,157.0,23
69.0,101954,Jason Aliston Rogers,M,173.0,24
58.0,101997,Stepan Valeryevich Rogovtsov,M,174.0,30
92.0,102024,Thomas Rhler,M,192.0,24
72.0,102089,Yulimar del Valle Rojas Rodrguez,F,192.0,20
70.0,102098,Imanol Rojo,M,178.0,23
70.0,102132,Cindy Roleder,F,178.0,26
70.0,102165,Jamial St. John Rolle,M,174.0,36
59.0,102175,Brianna Rollins,F,165.0,24
58.0,102182,Annika Roloff,F,166.0,25
82.0,102220,Mykhailo Mykhailovych Romanchuk,M,190.0,19
90.0,102230,Darlan Romani,M,187.0,25
74.0,102237,Anthony Michael Romaniw,M,180.0,24
65.0,102238,Maria Romanjuk,F,169.0,19
58.0,102258,Aleksandra Valeryevna Romanova,F,168.0,25
61.0,102260,Yana Sergeyevna Romanova,F,166.0,30
46.0,102329,Marisol Guadalupe Romero Rosales,F,155.0,33
57.0,102330,Natalia del Carmen Romero Jaramillo,F,163.0,36
60.0,102388,Gabrielle Gonalves Roncatto,F,165.0,18
81.0,102439,Martyn Joseph Rooney,M,198.0,29
63.0,102463,Albert Kibichii Rop,M,177.0,24
60.0,102505,Vitria Cristina Silva Rosa,F,170.0,20
,102546,Alex Rose,M,,24
56.0,102633,Tatyana Andreyevna Roshchina-Osipova,F,171.0,26
68.0,102698,Laurenne Ross,F,173.0,25
75.0,102749,Eugenio Rossi,M,192.0,24
53.0,102781,Desiree Rossit,F,181.0,22
76.0,102783,Jan Rossiter,M,183.0,26
57.0,102828,Alina Rotaru,F,175.0,23
65.0,102886,Abraham Kipchirchir Rotich,M,183.0,22
74.0,102888,Ferguson Cheruiyot Rotich,M,185.0,26
45.0,102890,Lydia Chebet Rotich,F,157.0,27
86.0,102980,Sebastien Daniel Rousseau,M,190.0,25
52.0,103025,Shannon Nicole Rowbury,F,166.0,31
,103085,Thamsanqa Jacob Rozani,M,,28
73.0,103138,Eldar Rnning,M,178.0,31
,103148,Sjur Rthe,M,171.0,25
58.0,103188,"Anneliese ""Annie"" Rubie",F,171.0,24
60.0,103225,Taylor Madison Ruck,F,180.0,16
69.0,103265,Yekaterina Olegovna Rudenko,F,180.0,21
82.0,103271,Marko Rudi,M,184.0,24
76.0,103274,David Lekuta Rudisha,M,190.0,27
64.0,103288,an Rudolf,M,184.0,23
,103328,Naomi Ruele,F,,19
67.0,103342,Simone Ruffini,M,173.0,26
64.0,103379,Andrs Ruz Malaver,M,164.0,28
63.0,103384,Carolina Vernica Ruiz Castillo,F,165.0,32
77.0,103386,Csar Yuniel Ruz Speck,M,184.0,21
67.0,103394,Flor Denis Ruz Hurtado,F,172.0,25
58.0,103408,Jorge Armando Ruz Fajardo,M,168.0,27
63.0,103460,Arnis Rumbenieks,M,175.0,28
85.0,103490,Cierra Runge,F,193.0,20
58.0,103495,Alexia Runggaldier,F,171.0,22
61.0,103528,Galen Rupp,M,181.0,30
62.0,103592,Ihor Pavlovych Russ,M,174.0,27
68.0,103597,Alonzo Russell,M,174.0,24
64.0,103616,Janieve Russell,F,175.0,22
61.0,103640,Alexander Russo,M,173.0,22
92.0,103686,"Gregory James ""Greg"" Rutherford",M,188.0,29
64.0,103720,John Ruuka,M,164.0,20
86.0,103723,Antti Hermanni Ruuskanen,M,189.0,32
56.0,103760,elena Rabowa,F,170.0,25
77.0,103801,Sean Ryan,M,191.0,23
89.0,103802,Shane Ryan,M,198.0,22
74.0,103851,"James David ""Dave"" Ryding",M,180.0,27
69.0,103877,Yevgeny Mikhaylovich Rylov,M,184.0,19
62.0,103888,Olga Sergeyevna Rypakova (Alekseyeva-),F,183.0,31
62.0,103927,"Elizaveta Vladimirova ""Lisa"" Ryzih",F,179.0,27
57.0,103943,Atef Saad,M,176.0,28
60.0,103958,Hassan Saaid,M,157.0,24
70.0,103961,Kristna Saalov,F,171.0,22
58.0,103975,Aino-Kaisa Saarinen,F,166.0,35
79.0,104028,Simone Sabbioni,M,185.0,19
52.0,104094,Evi Sachenbacher-Stehle,F,162.0,33
59.0,104130,Grit adeiko,F,172.0,27
56.0,104135,Hakim Sadi,M,176.0,23
56.0,104155,Besu Sado Beko,F,172.0,20
85.0,104160,Aleksandr Sergeyevich Sadovnikov,M,193.0,19
54.0,104176,Alia Saeed Mohammed,F,158.0,22
74.0,104222,zzet Safer,M,178.0,26
69.0,104231,Sean Nana A. K. Safo-Antwi,M,171.0,25
103.0,104239,Kateina afrnkov,F,193.0,27
64.0,104290,"Khadijatou  Victoria ""Khaddi"" Sagnia",F,173.0,22
90.0,104322,Oussama Sahnoune,M,190.0,24
46.0,104323,Marie Eliane Saholinirina,F,154.0,34
120.0,104330,Tue ahutolu,F,180.0,28
73.0,104360,Jaysuma Saidy Ndure,M,191.0,32
47.0,104382,Betsy Saina,F,168.0,28
77.0,104486,Masato Sakai,M,181.0,21
63.0,104487,Natsumi Sakai,F,172.0,15
57.0,104588,Olha Valerivna Saladukha (-Kostyuk),F,176.0,33
54.0,104641,Tamara Salaki,F,165.0,27
60.0,104656,Julio Csar Salazar Enrquez,M,176.0,23
52.0,104663,Yerenman Asdrbal Salazar Guzmn,M,165.0,37
75.0,104884,Karl Robert Saluri,M,178.0,22
75.0,104929,Ruswahl Samaai,M,185.0,24
61.0,104947,Matea Samardi,F,177.0,21
74.0,104952,Fatoumata Samasskou,F,168.0,28
91.0,104982,Panagiotis Samilidis,M,187.0,22
90.0,104985,Mahmoud Samimi,M,186.0,27
67.0,105024,Alexander Lerionka Sampao,M,,19
86.0,105037,Dalibor amal,M,183.0,28
59.0,105056,Jamile Sara Samuel,F,168.0,24
82.0,105060,"Daniele ""Dani"" Samuels (-Stevens)",F,182.0,28
47.0,105064,Sonia Samuels,F,162.0,37
75.0,105209,Marc Snchez Torrens,M,188.0,23
48.0,105215,Mara Guadalupe Snchez Magaa,F,165.0,20
52.0,105217,Mariely Snchez Hichez,F,168.0,27
85.0,105265,Alexei Sancov,M,188.0,16
62.0,105289,Linda Maria Sandblom,F,176.0,26
83.0,105303,Marcus Johan Sandell,M,177.0,26
82.0,105393,Leevan Sands,M,191.0,34
81.0,105430,Donald Eugene Sanford,M,196.0,29
58.0,105444,Stefan Bellore Sangala,F,165.0,21
77.0,105479,Pavel Pavlovich Sankovich,M,182.0,26
58.0,105485,Jamila Keizia Sanmoogan,F,143.0,19
60.0,105494,Yelena Sergeyevna Sannikova,F,174.0,33
61.0,105535,Anna Santamans,F,177.0,23
43.0,105546,Graciete Feira de Santana,F,155.0,35
90.0,105551,Matheus Paulo de Santana,M,189.0,20
48.0,105597,Yusneysi Santiusti Caballero,F,163.0,31
70.0,105613,Alexis Manaas da Silva Santos,M,185.0,24
83.0,105624,Gabriel da Silva Santos,M,184.0,20
50.0,105632,Juliana Paula Gomes dos Santos (de Azevedo-),F,165.0,33
58.0,105640,Lugueln Miguel Santos Aquino,M,173.0,22
64.0,105655,Rosangela Cristina Oliveira Santos,F,166.0,25
82.0,105666,Michele Santucci,M,188.0,27
61.0,105716,Jaime Rolando Saquipay Pai,M,165.0,37
67.0,105719,Tmea Sra,F,177.0,21
31.0,105727,Flvia Lopes Saraiva,F,133.0,16
57.0,105736,Riikka Johanna Sarasoja-Lilja,F,164.0,31
60.0,105773,Caitlin Sargent-Jones,F,171.0,24
55.0,105774,Ida Sargent,F,163.0,26
56.0,105849,Patricia Sarrapio Martn,F,165.0,33
81.0,105904,Akira Sasaki,M,181.0,32
56.0,105916,Satoru Sasaki,M,171.0,30
64.0,105918,Srgio Yoshio Sasaki Jnior,M,161.0,24
109.0,106138,Raven Saunders,F,165.0,20
70.0,106187,Vladimir Savanovi,M,180.0,31
54.0,106188,Katerine Savard,F,167.0,23
75.0,106207,Hossein Saveh Shemshaki,M,180.0,28
70.0,106214,Marius avelskis,M,179.0,22
70.0,106281,Yan Anatolyevich Savitsky,M,175.0,26
68.0,106310,Chlo Marie Hlne Savourel,F,166.0,16
93.0,106326,Tindwende Thierry Sawadogo,M,199.0,21
74.0,106334,Daichi Sawano,M,183.0,35
75.0,106346,Mateusz Jakub Sawrymowicz,M,185.0,29
61.0,106354,Jazmin Jayne Sawyers,F,160.0,22
111.0,106355,Roberto Sawyers Furtado,M,182.0,29
55.0,106401,Irina Sazonova,F,160.0,24
60.0,106420,Hassanine Al-Sbai,M,176.0,32
63.0,106494,Denisa erbova-Rosolov,F,175.0,29
78.0,106497,Roman Schaad,M,187.0,20
65.0,106542,Carolin Schfer,F,178.0,24
55.0,106553,Pauline Sieglinde Schfer,F,162.0,19
56.0,106646,Sophie Celina Scheder,F,167.0,19
68.0,106721,Simon Schempp,M,178.0,25
60.0,106750,Jeanelle Scheper,F,177.0,21
87.0,106759,Tobias Scherbarth,M,195.0,30
48.0,106770,Anja Scherl,F,160.0,30
55.0,106859,Bernadette Schild,F,164.0,24
66.0,106861,Marlies Schild (-Raich),F,172.0,32
70.0,106907,Dafne Schippers,F,179.0,24
62.0,106999,Fabienne Schlumpf,F,183.0,25
61.0,107165,Paulina Schmiedel,F,175.0,23
75.0,107185,Allison Rodgers Schmitt,F,185.0,26
74.0,107436,Joseph Isaac Schooling,M,184.0,21
77.0,107456,Philipp Schrghofer,M,176.0,31
90.0,107519,Mikel Schreuders,M,189.0,17
71.0,107570,Beate Schrott,F,177.0,28
83.0,107644,Benjamin Schulte,M,193.0,20
75.0,107763,Brandon Schuster,M,188.0,18
115.0,107834,Christina Schwanitz,F,180.0,30
54.0,107865,Nathalie Schwarz,F,161.0,20
83.0,107924,Ben Schwietert,M,192.0,19
52.0,107988,Dominique Scott,F,165.0,24
72.0,107993,Duncan William MacNaughton Scott,M,190.0,19
63.0,108023,Sharolyn Shantell Scott Norman,F,168.0,32
61.0,108080,Katy Sealy,F,172.0,25
,108097,Sisilia Anisa Levu Seavula,F,,20
59.0,108098,Kevin Seaward,M,175.0,32
70.0,108105,Julia Sebastin,F,178.0,22
67.0,108114,Dalma Sebestyn,F,176.0,19
66.0,108125,Tafese Seboka,M,177.0,22
69.0,108132,Andrea Seccafien,F,152.0,25
74.0,108180,Serhiy Anatoliyovych Sednev,M,180.0,30
65.0,108181,Naomi Sedney,F,170.0,21
70.0,108198,Emily Jane Seebohm,F,180.0,24
56.0,108212,Barbora Seemanov,F,175.0,16
60.0,108241,Janja egel,F,177.0,15
63.0,108302,Laraba Gnon Cessy Seibou,F,173.0,15
57.0,108365,Elisabeth Seitz,F,162.0,22
,108378,Lotte Smiseth Sejersted,F,169.0,18
43.0,108400,Hanami Sekine,F,156.0,20
86.0,108484,Siim Sellis,M,188.0,26
,108486,Tsepang Gladys Sello,F,,19
65.0,108493,Erika Seltenreich-Hodgson,F,170.0,21
53.0,108496,Federica Selva,F,166.0,17
120.0,108528,Oleksiy Serhiyovych Semenov,M,198.0,34
69.0,108529,Serhiy Oleksandrovych Semenov,M,179.0,25
70.0,108532,Mokgadi Caster Semenya,F,178.0,25
54.0,108540,"Valentyna Oleksandrivna ""Valj"" Semerenko",F,161.0,28
58.0,108541,"Viktoriya Oleksandrivna ""Vita"" Semerenko",F,162.0,28
63.0,108544,Maksym Oleksandrovych Semiankiv,M,178.0,24
66.0,108576,Mikhail Alekseyevich Semyonov,M,168.0,28
50.0,108585,Dara Semonowa,F,170.0,14
95.0,108600,Zinaida Sendrit,F,188.0,31
80.0,108601,Amy Sne,F,175.0,30
59.0,108745,Hanna-Maria Seppl,F,174.0,31
62.0,108784,Kateryna Serdyuk,F,173.0,24
76.0,108787,Arman Serebrakyan,M,176.0,26
61.0,108811,Olga Aleksandrovna Sergeyenko-Sudareva,F,176.0,32
72.0,108960,Daiya Seto,M,174.0,22
60.0,108968,Benson Kiplagat Seurei,M,175.0,32
49.0,109011,Dawit Seyaum Biratu,F,161.0,20
68.0,109015,Seyed Sattar Seyd,M,175.0,26
75.0,109031,Pedrya Seymour,F,165.0,21
79.0,109053,Mohamed Al-Sghaier,M,185.0,28
73.0,109082,Andrey Dmitriyevich Shabasov,M,180.0,22
50.0,109152,Aminath Shajan,F,157.0,22
105.0,109171,Babur Shakirdzhanov,M,195.0,25
34.0,109218,Shang Chunsong,F,143.0,20
79.0,109219,Shang Keyuan,M,183.0,21
56.0,109221,Lebogang Shange,M,160.0,26
57.0,109256,Yevgeniya Anatolyevna Shapovalova,F,168.0,27
,109286,Nigina Sharipova,F,,20
75.0,109295,Ankit Sharma,M,177.0,24
56.0,109309,Amaliya Sharoyan,F,170.0,28
58.0,109318,Lynsey Sharp,F,174.0,26
56.0,109344,Mariya Yurivna Shatalova,F,169.0,27
77.0,109346,Aleksandr Shatilov,M,182.0,29
62.0,109470,Yared Neda Shegumo,M,178.0,33
60.0,109513,Michael Shelley,M,183.0,32
72.0,109533,Shen Duo,F,180.0,19
,109566,Nirmala Sheoran,F,,21
70.0,109612,Dachhiri Dawa Sherpa,M,170.0,44
51.0,109653,Valentyna Yevhenivna Shevchenko,F,165.0,38
68.0,109664,Georgy Nikolayevich Sheyko,M,184.0,26
68.0,109676,Shi Jinglin,F,175.0,23
86.0,109727,"Thomas Allen ""Tom"" Shields",M,193.0,25
64.0,109730,Mikaela Pauline Shiffrin,F,170.0,18
61.0,109744,Zohar Hen Shikler,F,178.0,19
58.0,109757,Shim Jung-Sub,M,168.0,25
61.0,109788,Pilar Shimizu,F,168.0,20
50.0,109790,Sakiko Shimizu,F,156.0,24
55.0,109810,Shin Dong-Hyen,M,168.0,26
53.0,109850,Kazuya Shiojiri,M,170.0,19
89.0,109854,Shinri Shioura,M,188.0,24
82.0,109863,Anton Vladimirovich Shipulin,M,185.0,26
51.0,109869,Kenzo Shirai,M,162.0,19
48.0,109909,Yuta Shitara,M,167.0,24
66.0,109922,Mariya Igorevna Shkanova,F,166.0,24
53.0,109929,Oksana Yurivna Shkurat,F,170.0,23
57.0,110077,Yekaterina Yevgenyevna Shumilova,F,173.0,27
72.0,110098,"Timothy ""Tim"" Shuttleworth",M,192.0,19
70.0,110138,Karabo Sibanda,M,185.0,18
76.0,110193,Fadwa Sidi Madane,F,175.0,21
77.0,110201,Andrius idlauskas,M,187.0,19
68.0,110252,Keren Michaela Siebner,F,180.0,26
62.0,110298,Andriy Oleksiyovych Sienichkin,M,175.0,25
55.0,110330,Nicole Sifuentes (Edwards-),F,177.0,30
68.0,110420,Isaac Phillipjunio Silafau,M,175.0,25
77.0,110429,aba Silai,M,185.0,25
60.0,110488,Altobeli Santos da Silva,M,181.0,25
78.0,110493,Andrs Byron Silva Lemos,M,178.0,30
78.0,110557,Talles Frederico Sousa Silva,M,190.0,24
61.0,110565,Yarisley Silva Rodrguez,F,161.0,29
70.0,110615,Welson Sim,M,181.0,19
64.0,110625,Denis Vaslyevich Simanovich,M,178.0,29
86.0,110630,Cristian Javier Simari Birkner,M,184.0,33
60.0,110631,Macarena Mara Simari Birkner,F,168.0,29
74.0,110639,Akani Simbine,M,176.0,22
55.0,110642,Alphonce Felix Simbu,M,,24
78.0,110658,Richson Simeon,M,155.0,18
58.0,110674,Ana imi,F,178.0,26
49.0,110720,Megan Simmonds,F,157.0,22
66.0,110724,Cale Simmons,M,183.0,25
66.0,110755,gnes Simon,F,171.0,39
93.0,110802,Thiago Teixeira Simon,M,184.0,26
75.0,110808,Davide Simoncelli,M,175.0,35
64.0,110838,Katarina Saa Simonovi,F,164.0,21
78.0,110904,Emre imek,M,178.0,26
58.0,110966,Kenia Marsha Sinclair,F,170.0,36
45.0,111044,Gaurika Singh,F,155.0,13
60.0,111056,Gurmeet Singh,M,172.0,31
65.0,111102,Manish Singh Rawat,M,174.0,25
45.0,111151,Sudha Singh,F,158.0,30
58.0,111237,Nitendra Singh Rawat,M,172.0,29
80.0,111319,Eelco Peter Sintnicolaas,M,186.0,29
,111336,Rosefelo Siosi,M,,19
95.0,111392,Zigismunds Sirmais,M,190.0,24
68.0,111445,Oleksandr Vasylovych Sitkovskiy,M,184.0,38
85.0,111516,Simon Olov Sjdin,M,192.0,29
76.0,111543,Sarah Frederica Sjstrm,F,182.0,22
79.0,111554,Daniel Skaaning,M,180.0,23
114.0,111567,Sven Martin Skagestad,M,201.0,21
49.0,111598,Nadezhda Valeryevna Skardino,F,160.0,28
125.0,111615,Nikolas Skarvelis,M,186.0,23
101.0,111652,Anna Skidan,F,183.0,24
61.0,111681,Stian Skjerahaug,M,168.0,24
74.0,111738,Sofie Natalie Skoog,F,180.0,26
83.0,111853,Roberto Skyers Prez,M,183.0,24
76.0,111939,Michal lesingr,M,180.0,31
55.0,111989,Anastasiya Aleksandrovna Slonova,F,162.0,22
57.0,111995,Sara Slott-Bruun Petersen,F,171.0,29
68.0,112024,ukasz Sonina,M,179.0,24
63.0,112038,"Mostafa Al-Ismaili ""Smaili""",M,174.0,19
86.0,112041,Izmir Smajlaj,M,195.0,23
70.0,112049,Greta Small,F,181.0,18
72.0,112097,Serhiy Volodimirovich Smelyk,M,178.0,29
75.0,112189,Aubrey Smith,M,180.0,28
74.0,112206,Callum Smith,M,180.0,21
90.0,112220,Clark Smith,M,206.0,21
83.0,112223,Daniel Smith,M,190.0,25
82.0,112235,"David Adley Smith Snchez, II",M,192.0,24
57.0,112327,Kierra Smith,F,150.0,22
67.0,112334,Leah Smith,F,178.0,21
73.0,112335,Leanne Smith,F,163.0,26
76.0,112342,Louis Antoine Smith,M,184.0,27
74.0,112361,Nathan Smith,M,176.0,28
,112415,Teray Smith,M,188.0,21
86.0,112421,"Warren Cummings ""Trace"" Smith",M,189.0,21
74.0,112429,Tyrone Mark Eugene Smith,M,183.0,31
72.0,112475,Olivia Smoliga,F,188.0,21
55.0,112488,Irina Smolnikova,F,163.0,36
74.0,112499,Rejhan mrkovi,M,182.0,22
58.0,112509,Katerina Smutna,F,171.0,30
83.0,112595,Glenn Andrew Mark Snyders,M,178.0,29
65.0,112598,Wayne Snyman,M,177.0,31
59.0,112609,Nicolae Alexandru Soare,M,168.0,24
58.0,112611,Augusto Ramos Soares,M,165.0,29
52.0,112617,Nbia Aparecida Soares,F,176.0,20
86.0,112631,Robert Sobera,M,191.0,25
66.0,112635,Alex Sobers,M,188.0,17
87.0,112657,Yelena Soboleva (Novogrodskaya-),F,178.0,23
42.0,112677,Manuela Soccol,F,157.0,28
96.0,112699,David Immanuel Sderberg,M,185.0,36
77.0,112704,Hans Anders Sdergren,M,182.0,36
78.0,112847,Eduardo Ignacio Solaeche Gmez,M,183.0,22
70.0,112891,Synnve Solemdal,F,175.0,24
,112902,Sebastian Foss Solevg,M,182.0,22
73.0,112966,Jarrin Solomon,M,165.0,30
62.0,113080,Son Myeong-Jun,M,181.0,22
60.0,113106,Song Chaoqing,F,170.0,22
60.0,113185,Jannah Sonnenschein,F,168.0,20
68.0,113253,Yon Manuel Soriano,M,170.0,29
62.0,113255,Rondell Kelvin Sorillo,M,178.0,30
62.0,113361,Manuel Esteban Soto Ruz,M,170.0,22
55.0,113374,Nercelys Desire Soto Soto,F,169.0,25
62.0,113417,Gabriela Soukalov (-Koukalov),F,170.0,24
66.0,113421,Jaroslav Soukup,M,183.0,31
55.0,113429,Hassan Ayanleh Souleiman,M,190.0,23
49.0,113434,Laure Souli,F,160.0,26
49.0,113461,Joelma das Neves Sousa,F,172.0,32
89.0,113488,der Antnio de Souza,M,189.0,29
65.0,113517,Mariama Djould Sow,F,165.0,16
55.0,113620,Maria Enrica Spacca,F,164.0,30
65.0,113674,Ivana panovi,F,176.0,26
59.0,113744,Ruth Sophia Spelmeyer,F,173.0,25
91.0,113745,Brad Spence,M,184.0,29
59.0,113763,Ashley Spencer,F,178.0,23
48.0,113781,Levern Donaline Spencer,F,179.0,32
68.0,113878,Vanessa Chefer Spnola,F,178.0,26
45.0,113892,Darya Sergeyevna Spiridonova,F,156.0,18
80.0,113946,Barbora potkov,F,182.0,35
62.0,114002,Ellen Sprunger,F,172.0,29
69.0,114005,La Sprunger,F,183.0,26
59.0,114057,Boonthung Srisung,M,171.0,35
82.0,114071,Mikls Srp,M,200.0,23
50.0,114088,Khalifa St. Fort,F,165.0,18
85.0,114093,"Benjamin ""Ben"" St. Lawrence",M,180.0,34
78.0,114118,Raphal Stacchiotti,M,183.0,24
52.0,114156,Teresa Stadlober,F,168.0,21
53.0,114166,Gabriela Stafford,F,165.0,20
155.0,114180,Daniel Arvid Paavali Sthl,M,200.0,23
79.0,114182,Linda Stahl,F,176.0,30
125.0,114298,Tom Stank,M,190.0,25
47.0,114343,Svitlana Oleksandrivna Stanko (Klymenko-),F,168.0,40
82.0,114358,Matthew Stanley,M,198.0,24
71.0,114406,Brandon Starc,M,188.0,22
76.0,114411,Maciej Starga,M,180.0,24
75.0,114442,Mark Yuryevich Starostin,M,175.0,23
50.0,114448,Anastasiya Nikolayevna Starovoytova-Ivanova,F,162.0,33
83.0,114467,Viktor Vladimirovich Staselovich,M,188.0,22
80.0,114556,Heather Steacy,F,175.0,28
61.0,114618,Marrit Steenbergen,F,178.0,16
58.0,114634,Claudia Nicoleta tef (Iovan-),F,170.0,38
59.0,114658,"Aikaterini ""Ekaterini"" Stefanidi",F,173.0,26
58.0,114788,Jrdis Steinegger,F,172.0,33
56.0,114826,Giulia Steingruber,F,160.0,22
53.0,114859,Kristin Strmer Steira,F,169.0,32
47.0,114880,Hilary Stellingwerff (Edmondson-),F,160.0,34
62.0,114951,"Daryna Viktorivna ""Dar'ia"" Stepaniuk",F,174.0,26
85.0,114963,Christoph Stephan,M,187.0,28
48.0,114976,"Elizabeth ""Liz"" Stephen",F,157.0,27
55.0,115001,Oleq Stepko,M,160.0,22
74.0,115004,Daniil Steptenko,M,182.0,27
65.0,115071,Deajah Stevens,F,175.0,21
81.0,115190,Luke Henri Steyn,M,182.0,20
61.0,115217,Resi Frances Stiegler,F,173.0,28
74.0,115279,Velimir Stjepanovi,M,182.0,22
79.0,115416,Marcin Tomasz Stolarski,M,187.0,20
84.0,115423,Kyle Stolk,M,186.0,20
117.0,115509,David Storl,M,198.0,26
59.0,115574,Desislava Stoyanova,F,169.0,21
57.0,115600,Anthonique Strachan,F,168.0,22
45.0,115649,Valeria Straneo,F,165.0,40
58.0,115690,Brooke Stratton,F,168.0,23
86.0,115717,Jrmy Stravius,M,190.0,28
94.0,115742,Georg Streitberger,M,185.0,32
59.0,115758,Ivan Alekseyevich Stretovich,M,170.0,19
91.0,115772,Otmar Striedinger,M,184.0,22
103.0,115798,Rolands trobinders,M,190.0,24
65.0,115817,Nataliya Yevhenivna Strohova,F,169.0,23
83.0,115821,Vytautas Strolia,M,194.0,21
58.0,115892,Martina Strutz,F,159.0,34
,115922,Bianca Stuart,F,,28
66.0,115949,"Jennifer ""Jenn"" Stuczynski-Suhr",F,183.0,34
59.0,115953,Sara Studebaker (-Hall),F,168.0,29
65.0,115978,Verena Stuffer,F,168.0,29
72.0,115981,Ilka tuhec,F,172.0,23
