CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17526,4586,2,102.30000000000001,1,2,3,123,High Value3
17527,4635,4,158.23,3,1,2,312,3High Value
17528,4583,8,825.72,1,1,1,111,High Value1
17530,4583,7,339.06,1,1,1,111,High Value1
17531,4772,1,57.0,4,3,4,434,Lost4
17534,4635,1,30.0,3,3,4,334,Lost4
17535,4862,1,25.2,4,3,4,434,Lost4
17537,4611,2,280.83,2,2,2,222,Medium Value2
17538,4607,1,23.759999999999998,2,3,4,234,234
17540,4606,2,137.7,2,2,2,222,Medium Value2
17542,4851,1,14.3,4,3,4,434,Lost4
17545,4625,3,93.22999999999999,2,2,3,223,Medium Value3
17548,4815,1,16.5,4,3,4,434,Lost4
17549,4605,2,57.18000000000001,2,2,4,224,Medium Value4
17550,4779,3,50.940000000000005,4,2,4,424,Low Value4
17551,4941,1,82.20000000000002,4,3,3,433,Lost3
17552,4653,1,69.6,3,3,3,333,Lost3
17553,4711,1,1250.0,3,3,1,331,3Medium Value
17554,4583,4,284.17,1,1,2,112,High Value2
17555,4601,2,124.41,2,2,3,223,Medium Value3
17556,4787,1,24.900000000000002,4,3,4,434,Lost4
17557,4596,3,158.05,1,2,2,122,High Value2
17560,4676,3,157.85,3,2,2,322,Medium Value2
17561,4601,1,22.63,2,3,4,234,234
17562,4633,6,204.36,3,1,2,312,3High Value
17564,4606,3,73.1,2,2,3,223,Medium Value3
17566,4590,2,206.87,1,2,2,122,High Value2
17567,4589,7,753.56,1,1,1,111,High Value1
17569,4914,1,44.599999999999994,4,3,4,434,Lost4
17571,4632,3,306.1699999999999,2,2,2,222,Medium Value2
17572,4653,1,13.049999999999999,3,3,4,334,Lost4
17573,4611,2,90.22,2,2,3,223,Medium Value3
17574,4824,1,86.10000000000001,4,3,3,433,Lost3
17576,4590,16,731.28,1,1,1,111,High Value1
17578,4800,1,18.72,4,3,4,434,Lost4
17579,4586,3,127.44000000000001,1,2,3,123,High Value3
17580,4834,3,98.16,4,2,3,423,Low Value3
17581,4582,19,1529.51,1,1,1,111,High Value1
17582,4818,1,87.66000000000001,4,3,3,433,Lost3
17584,4589,2,393.7,1,2,1,121,High Value1
17585,4691,4,224.65,3,1,2,312,3High Value
17588,4682,2,43.7,3,2,4,324,Medium Value4
17589,4642,4,459.38,3,1,1,311,3High Value
17590,4584,3,272.97,1,2,2,122,High Value2
17591,4655,6,252.47000000000003,3,1,2,312,3High Value
17593,4585,5,677.8299999999999,1,1,1,111,High Value1
17594,4667,2,108.0,3,2,3,323,Medium Value3
17595,4594,2,76.57000000000001,1,2,3,123,High Value3
17596,4605,6,613.36,2,1,1,211,2High Value
17597,4795,1,576.1200000000001,4,3,1,431,4Medium Value
17600,4599,1,70.14,1,3,3,133,1Lost
17602,4584,6,840.28,1,1,1,111,High Value1
17603,4660,1,37.379999999999995,3,3,4,334,Lost4
17604,4799,2,77.66999999999999,4,2,3,423,Low Value3
17608,4615,1,32.63,2,3,4,234,234
17609,4622,5,261.33,2,1,2,212,2High Value
17611,4589,14,731.34,1,1,1,111,High Value1
17612,4635,6,671.71,3,1,1,311,3High Value
17613,4604,13,674.0699999999999,2,1,1,211,2High Value
17614,4639,1,80.08,3,3,3,333,Lost3
17615,4785,2,36.7,4,2,4,424,Low Value4
17616,4755,1,163.2,4,3,2,432,4Medium Value
17618,4587,3,293.70000000000005,1,2,2,122,High Value2
17619,4894,1,56.38,4,3,4,434,Lost4
17620,4641,1,40.8,3,3,4,334,Lost4
17621,4603,2,421.2,2,2,1,221,Medium Value1
17623,4614,1,152.61,2,3,2,232,2Medium Value
17624,4596,2,82.0,1,2,3,123,High Value3
17625,4600,4,479.38,1,1,1,111,High Value1
17629,4587,7,419.23,1,1,1,111,High Value1
17630,4751,2,61.599999999999994,4,2,3,423,Low Value3
17631,4583,3,121.25,1,2,3,123,High Value3
17633,4613,4,215.56000000000003,2,1,2,212,2High Value
17634,4618,9,434.7800000000001,2,1,1,211,2High Value
17636,4601,1,71.38,2,3,3,233,2Lost
17637,4613,2,108.19,2,2,3,223,Medium Value3
17639,4858,1,22.5,4,3,4,434,Lost4
17640,4668,1,236.88,3,3,2,332,3Medium Value
17642,4701,2,101.68,3,2,3,323,Medium Value3
17644,4583,9,828.5399999999998,1,1,1,111,High Value1
17646,4801,2,141.9,4,2,2,422,4Medium Value
17648,4642,4,347.45,3,1,1,311,3High Value
17649,4720,1,174.19,3,3,2,332,3Medium Value
17650,4603,1,50.1,2,3,4,234,234
17651,4593,9,773.02,1,1,1,111,High Value1
17652,4607,12,928.8700000000001,2,1,1,211,2High Value
17653,4618,4,371.26,2,1,1,211,2High Value
17655,4592,5,187.39,1,1,2,112,High Value2
17656,4655,5,408.62,3,1,1,311,3High Value
17658,4607,2,232.04000000000002,2,2,2,222,Medium Value2
17659,4599,8,583.0799999999999,1,1,1,111,High Value1
17660,4723,1,71.67,4,3,3,433,Lost3
17663,4607,7,546.99,2,1,1,211,2High Value
17664,4600,2,91.58,1,2,3,123,High Value3
17666,4647,1,25.5,3,3,4,334,Lost4
17667,4648,3,446.77,3,2,1,321,Medium Value1
17668,4583,2,83.1,1,2,3,123,High Value3
17669,4667,5,554.3,3,1,1,311,3High Value
17670,4809,1,50.4,4,3,4,434,Lost4
17671,4597,3,269.4,1,2,2,122,High Value2
17672,4632,2,830.74,2,2,1,221,Medium Value1
17673,4583,6,288.28999999999996,1,1,2,112,High Value2
17674,4656,1,76.92000000000002,3,3,3,333,Lost3
17675,4583,28,3615.1499999999996,1,1,1,111,High Value1
17676,4640,2,101.72,3,2,3,323,Medium Value3
17677,4583,16,2805.1300000000006,1,1,1,111,High Value1
17678,4845,1,42.660000000000004,4,3,4,434,Lost4
17679,4634,2,512.75,3,2,1,321,Medium Value1
17680,4605,1,63.80000000000001,2,3,3,233,2Lost
17682,4592,5,351.09000000000003,1,1,1,111,High Value1
17684,4625,1,78.1,2,3,3,233,2Lost
17685,4598,6,537.3000000000001,1,1,1,111,High Value1
17686,4589,6,1434.96,1,1,1,111,High Value1
17690,4612,10,913.83,2,1,1,211,2High Value
17691,4940,1,15.9,4,3,4,434,Lost4
17692,4709,3,135.07,3,2,3,323,Medium Value3
17693,4719,1,32.4,3,3,4,334,Lost4
17694,4723,1,78.46,4,3,3,433,Lost3
17695,4713,2,93.39999999999999,3,2,3,323,Medium Value3
17696,4620,7,603.8199999999999,2,1,1,211,2High Value
17697,4818,1,42.9,4,3,4,434,Lost4
17700,4598,4,339.03999999999996,1,1,1,111,High Value1
17701,4834,1,98.0,4,3,3,433,Lost3
17702,4612,3,210.44000000000003,2,2,2,222,Medium Value2
17703,4617,3,108.84,2,2,3,223,Medium Value3
17704,4750,2,267.26,4,2,2,422,4Medium Value
17705,4585,8,313.0,1,1,2,112,High Value2
17706,4586,13,2040.7100000000003,1,1,1,111,High Value1
17707,4918,1,15.0,4,3,4,434,Lost4
17708,4769,2,64.3,4,2,3,423,Low Value3
17709,4751,1,39.5,4,3,4,434,Lost4
17711,4871,1,20.28,4,3,4,434,Lost4
17712,4626,1,155.04000000000002,2,3,2,232,2Medium Value
17714,4902,1,15.0,4,3,4,434,Lost4
17716,4611,9,1178.71,2,1,1,211,2High Value
17718,4814,1,63.45,4,3,3,433,Lost3
17719,4619,13,937.9000000000001,2,1,1,211,2High Value
17720,4695,2,341.71,3,2,1,321,Medium Value1
17722,4678,3,526.07,3,2,1,321,Medium Value1
17723,4773,2,474.4000000000001,4,2,1,421,4Medium Value
17724,4653,2,217.7,3,2,2,322,Medium Value2
17725,4598,11,673.0,1,1,1,111,High Value1
17727,4597,1,290.58,1,3,2,132,1Medium Value
17728,4585,3,641.8800000000001,1,2,1,121,High Value1
17730,4585,12,870.9200000000001,1,1,1,111,High Value1
17731,4710,3,138.64000000000001,3,2,2,322,Medium Value2
17733,4620,2,79.78999999999999,2,2,3,223,Medium Value3
17734,4718,2,101.1,3,2,3,323,Medium Value3
17735,4584,18,2306.83,1,1,1,111,High Value1
17736,4695,1,52.48,3,3,4,334,Lost4
17738,4601,4,377.94999999999993,2,1,1,211,2High Value
17739,4593,7,547.4799999999999,1,1,1,111,High Value1
17742,4914,1,76.47,4,3,3,433,Lost3
17744,4585,6,286.59999999999997,1,1,2,112,High Value2
17746,4822,1,31.6,4,3,4,434,Lost4
17749,4760,2,105.34,4,2,3,423,Low Value3
17750,4587,8,385.77,1,1,1,111,High Value1
17754,4582,4,190.67,1,1,2,112,High Value2
17757,4583,27,1215.39,1,1,1,111,High Value1
17758,4601,6,639.83,2,1,1,211,2High Value
17759,4599,3,69.98,1,2,3,123,High Value3
17761,4614,1,104.07,2,3,3,233,2Lost
17764,4632,2,184.23,2,2,2,222,Medium Value2
17765,4792,2,54.169999999999995,4,2,4,424,Low Value4
17767,4597,1,37.1,1,3,4,134,134
17768,4590,3,341.47,1,2,1,121,High Value1
17769,4594,9,739.3199999999999,1,1,1,111,High Value1
17770,4857,2,235.3,4,2,2,422,4Medium Value
17771,4638,2,80.34,3,2,3,323,Medium Value3
17772,4592,1,40.0,1,3,4,134,134
17774,4678,4,177.1,3,1,2,312,3High Value
17777,4606,3,139.48,2,2,2,222,Medium Value2
17779,4603,3,69.72,2,2,3,223,Medium Value3
17781,4741,1,7.95,4,3,4,434,Lost4
17783,4654,2,31.92,3,2,4,324,Medium Value4
17785,4635,1,37.35,3,3,4,334,Lost4
17786,4667,2,78.45,3,2,3,323,Medium Value3
17787,4734,3,175.90000000000003,4,2,2,422,4Medium Value
17788,4655,2,829.45,3,2,1,321,Medium Value1
17789,4863,1,18.9,4,3,4,434,Lost4
17790,4608,12,405.76999999999987,2,1,1,211,2High Value
17793,4607,1,51.29,2,3,4,234,234
17795,4761,2,45.56999999999999,4,2,4,424,Low Value4
17796,4622,3,94.75,2,2,3,223,Medium Value3
17797,4604,3,134.83999999999997,2,2,3,223,Medium Value3
17799,4604,9,520.9300000000001,2,1,1,211,2High Value
17800,4619,8,215.65000000000003,2,1,2,212,2High Value
17802,4664,2,195.68,3,2,2,322,Medium Value2
17805,4655,1,216.66,3,3,2,332,3Medium Value
17806,4593,1,156.70999999999998,1,3,2,132,1Medium Value
17809,4598,5,673.74,1,1,1,111,High Value1
17811,4586,34,1638.25,1,1,1,111,High Value1
17812,4594,3,67.55000000000001,1,2,3,123,High Value3
17813,4596,4,363.76,1,1,1,111,High Value1
17816,4618,2,8.14,2,2,4,224,Medium Value4
17817,4586,2,33.43,1,2,4,124,High Value4
17819,4653,4,516.35,3,1,1,311,3High Value
17824,4633,1,40.08,3,3,4,334,Lost4
17827,4587,5,482.93,1,1,1,111,High Value1
17830,4583,3,151.3,1,2,2,122,High Value2
17832,4631,1,28.78,2,3,4,234,234
17835,4584,3,36.68,1,2,4,124,High Value4
17836,4629,1,23.15,2,3,4,234,234
17837,4624,8,327.71999999999997,2,1,2,212,2High Value
17838,4608,3,410.85,2,2,1,221,Medium Value1
17839,4624,1,77.14,2,3,3,233,2Lost
17841,4583,114,7535.59,1,1,1,111,High Value1
17843,4885,1,21.58,4,3,4,434,Lost4
17848,4663,8,366.93999999999994,3,1,1,311,3High Value
17849,4800,4,63.55,4,1,3,413,Low Value3
17852,4593,2,42.4,1,2,4,124,High Value4
17854,4767,2,37.75,4,2,4,424,Low Value4
17856,4583,1,105.0,1,3,3,133,1Lost
17857,4599,8,4185.5,1,1,1,111,High Value1
17858,4587,10,1038.4,1,1,1,111,High Value1
17859,4886,1,7.52,4,3,4,434,Lost4
17861,4585,7,457.21999999999997,1,1,1,111,High Value1
17862,4905,1,90.0,4,3,3,433,Lost3
17863,4641,5,322.76,3,1,2,312,3High Value
17864,4594,3,123.59,1,2,3,123,High Value3
17865,4612,16,1837.8400000000001,2,1,1,211,2High Value
17867,4612,4,108.77000000000001,2,1,3,213,Medium Value3
17869,4689,3,114.39999999999999,3,2,3,323,Medium Value3
17870,4584,9,255.94,1,1,2,112,High Value2
17871,4786,1,54.480000000000004,4,3,4,434,Lost4
17873,4662,4,436.27000000000004,3,1,1,311,3High Value
17874,4807,3,38.949999999999996,4,2,4,424,Low Value4
17877,4752,1,20.4,4,3,4,434,Lost4
17878,4625,1,54.959999999999994,2,3,4,234,234
17879,4755,1,5.8100000000000005,4,3,4,434,Lost4
17880,4946,1,138.9,4,3,2,432,4Medium Value
17881,4886,1,4.95,4,3,4,434,Lost4
17883,4585,4,146.92,1,1,2,112,High Value2
17884,4585,2,123.5,1,2,3,123,High Value3
17885,4594,1,33.330000000000005,1,3,4,134,134
17886,4613,3,70.97,2,2,3,223,Medium Value3
17887,4711,1,9.2,3,3,4,334,Lost4
17888,4620,5,225.61,2,1,2,212,2High Value
17889,4794,2,32.65,4,2,4,424,Low Value4
17890,4904,2,143.3,4,2,2,422,4Medium Value
17891,4744,1,34.85,4,3,4,434,Lost4
17892,4639,2,32.2,3,2,4,324,Medium Value4
17893,4807,1,15.54,4,3,4,434,Lost4
17894,4653,7,178.41,3,1,2,312,3High Value
17895,4626,1,26.88,2,3,4,234,234
17897,4754,1,40.339999999999996,4,3,4,434,Lost4
17898,4667,2,27.64,3,2,4,324,Medium Value4
17899,4741,1,47.599999999999994,4,3,4,434,Lost4
17900,4772,1,15.0,4,3,4,434,Lost4
17901,4611,1,6.44,2,3,4,234,234
17904,4603,1,51.3,2,3,4,234,234
17905,4738,2,103.44,4,2,3,423,Low Value3
17906,4829,1,9.45,4,3,4,434,Lost4
17911,4591,1,38.16,1,3,4,134,134
17912,4892,5,50.9,4,1,4,414,Low Value4
17913,4640,2,59.25,3,2,3,323,Medium Value3
17914,4585,1,60.09,1,3,3,133,1Lost
17917,4627,3,99.8,2,2,3,223,Medium Value3
17919,4670,1,288.24,3,3,2,332,3Medium Value
17920,4586,15,906.7299999999999,1,1,1,111,High Value1
17921,4646,4,116.05000000000001,3,1,3,313,Medium Value3
17924,4593,3,413.40000000000003,1,2,1,121,High Value1
17926,4715,2,58.39,3,2,4,324,Medium Value4
17928,4627,2,70.53,2,2,3,223,Medium Value3
17929,4694,1,272.0,3,3,2,332,3Medium Value
17930,4617,4,377.64,2,1,1,211,2High Value
17931,4716,2,48.45,3,2,4,324,Medium Value4
17932,4611,2,234.85,2,2,2,222,Medium Value2
17934,4640,1,233.91,3,3,2,332,3Medium Value
17935,4723,1,5.5,4,3,4,434,Lost4
17936,4587,1,104.09,1,3,3,133,1Lost
17937,4590,6,915.0600000000001,1,1,1,111,High Value1
17939,4741,1,38.44,4,3,4,434,Lost4
17940,4746,3,483.34000000000003,4,2,1,421,4Medium Value
17946,4815,2,21.549999999999997,4,2,4,424,Low Value4
17947,4619,1,45.04,2,3,4,234,234
17949,4638,11,6901.580000000001,3,1,1,311,3High Value
17950,4654,1,34.15,3,3,4,334,Lost4
17951,4621,2,241.08000000000004,2,2,2,222,Medium Value2
17954,4587,10,489.93000000000006,1,1,1,111,High Value1
17955,4780,2,212.95,4,2,2,422,4Medium Value
17957,4648,1,22.62,3,3,4,334,Lost4
17958,4698,1,397.79999999999995,3,3,1,331,3Medium Value
17960,4753,1,4.1899999999999995,4,3,4,434,Lost4
17961,4603,22,254.57,2,1,2,212,2High Value
17962,4724,1,24.96,4,3,4,434,Lost4
17964,4613,1,57.28,2,3,4,234,234
17965,4619,11,695.18,2,1,1,211,2High Value
17966,4733,4,105.97999999999999,4,1,3,413,Low Value3
17969,4748,2,36.5,4,2,4,424,Low Value4
17970,4793,1,47.1,4,3,4,434,Lost4
17972,4823,1,28.639999999999997,4,3,4,434,Lost4
17973,4633,1,39.660000000000004,3,3,4,334,Lost4
17974,4606,3,176.73999999999998,2,2,2,222,Medium Value2
17975,4597,11,1154.6200000000001,1,1,1,111,High Value1
17977,4611,1,99.25,2,3,3,233,2Lost
17979,4617,3,115.35000000000001,2,2,3,223,Medium Value3
17980,4786,2,94.70000000000002,4,2,3,423,Low Value3
17984,4727,1,31.15,4,3,4,434,Lost4
17985,4604,1,92.85,2,3,3,233,2Lost
17987,4767,1,41.85,4,3,4,434,Lost4
17988,4593,4,10.509999999999998,1,1,4,114,High Value4
17990,4818,3,213.65,4,2,2,422,4Medium Value
17994,4703,3,223.76999999999998,3,2,2,322,Medium Value2
17997,4656,8,486.24,3,1,1,311,3High Value
17999,4619,1,49.26,2,3,4,234,234
18001,4594,2,163.65,1,2,2,122,High Value2
18004,4944,1,15.95,4,3,4,434,Lost4
18005,4585,2,44.10000000000001,1,2,4,124,High Value4
18006,4605,1,91.45,2,3,3,233,2Lost
18008,4652,3,66.77000000000001,3,2,3,323,Medium Value3
18009,4817,1,54.85,4,3,4,434,Lost4
18010,4838,1,2.5,4,3,4,434,Lost4
18013,4737,2,80.33,4,2,3,423,Low Value3
18014,4610,1,27.65,2,3,4,234,234
18015,4586,1,30.559999999999995,1,3,4,134,134
18016,4614,4,282.41999999999996,2,1,2,212,2High Value
18017,4751,1,179.0,4,3,2,432,4Medium Value
18018,4690,1,6.799999999999999,3,3,4,334,Lost4
18022,4617,1,86.44,2,3,3,233,2Lost
18024,4734,1,179.79,4,3,2,432,4Medium Value
18027,4680,1,46.3,3,3,4,334,Lost4
18030,4586,2,85.05,1,2,3,123,High Value3
18032,4916,1,32.4,4,3,4,434,Lost4
18033,4647,1,10.99,3,3,4,334,Lost4
18034,4603,2,56.080000000000005,2,2,4,224,Medium Value4
18035,4617,3,75.64,2,2,3,223,Medium Value3
18036,4614,3,79.82,2,2,3,223,Medium Value3
18037,4736,4,13.25,4,1,4,414,Low Value4
18040,4827,1,70.80000000000001,4,3,3,433,Lost3
18041,4593,16,1043.13,1,1,1,111,High Value1
18042,4635,1,14.850000000000001,3,3,4,334,Lost4
18043,4606,2,37.87,2,2,4,224,Medium Value4
18044,4586,10,423.41,1,1,1,111,High Value1
18045,4627,1,17.94,2,3,4,234,234
18048,4785,2,17.32,4,2,4,424,Low Value4
18050,4941,1,15.0,4,3,4,434,Lost4
18053,4652,1,86.89999999999999,3,3,3,333,Lost3
18055,4589,8,1503.0299999999997,1,1,1,111,High Value1
18056,4870,1,116.65,4,3,3,433,Lost3
18058,4591,1,81.6,1,3,3,133,1Lost
18059,4626,2,41.120000000000005,2,2,4,224,Medium Value4
18061,4647,6,262.25,3,1,2,312,3High Value
18062,4755,2,47.099999999999994,4,2,4,424,Low Value4
18065,4587,13,568.9100000000001,1,1,1,111,High Value1
18066,4657,1,65.7,3,3,3,333,Lost3
18067,4622,1,70.45,2,3,3,233,2Lost
18069,4608,5,491.66,2,1,1,211,2High Value
18071,4839,1,29.3,4,3,4,434,Lost4
18072,4767,1,12.84,4,3,4,434,Lost4
18073,4696,9,434.34000000000003,3,1,1,311,3High Value
18075,4605,10,540.85,2,1,1,211,2High Value
18077,4590,10,452.96,1,1,1,111,High Value1
18078,4799,2,94.0,4,2,3,423,Low Value3
18079,4627,4,748.2399999999999,2,1,1,211,2High Value
18081,4694,2,47.400000000000006,3,2,4,324,Medium Value4
18082,4607,1,87.78999999999999,2,3,3,233,2Lost
18085,4912,1,63.199999999999996,4,3,3,433,Lost3
18086,4856,1,35.099999999999994,4,3,4,434,Lost4
18088,4643,1,43.42,3,3,4,334,Lost4
18092,4584,8,3084.7200000000003,1,1,1,111,High Value1
18093,4675,4,604.0400000000001,3,1,1,311,3High Value
18094,4663,7,433.86,3,1,1,311,3High Value
18095,4894,2,314.45000000000005,4,2,2,422,4Medium Value
18096,4593,3,291.47,1,2,2,122,High Value2
18097,4589,5,515.58,1,1,1,111,High Value1
18099,4709,1,53.91999999999999,3,3,4,334,Lost4
18101,4593,2,77.75,1,2,3,123,High Value3
18102,4583,38,48060.35,1,1,1,111,High Value1
18104,4619,1,83.75999999999999,2,3,3,233,2Lost
18105,4619,1,13.849999999999998,2,3,4,234,234
18106,4911,1,152.8,4,3,2,432,4Medium Value
18108,4836,1,58.599999999999994,4,3,4,434,Lost4
18109,4583,24,1735.5400000000002,1,1,1,111,High Value1
18110,4601,1,51.2,2,3,4,234,234
18112,4594,2,72.5,1,2,3,123,High Value3
18114,4872,1,50.599999999999994,4,3,4,434,Lost4
18116,4649,8,298.12999999999994,3,1,2,312,3High Value
18117,4607,1,60.81,2,3,3,233,2Lost
18118,4592,25,1131.82,1,1,1,111,High Value1
18120,4796,1,22.75,4,3,4,434,Lost4
18121,4736,1,222.47000000000003,4,3,2,432,4Medium Value
18122,4590,6,372.10999999999996,1,1,1,111,High Value1
18123,4606,2,120.66,2,2,3,223,Medium Value3
18125,4611,4,249.28000000000003,2,1,2,212,2High Value
18126,4642,1,76.22000000000001,3,3,3,333,Lost3
18127,4601,3,52.55,2,2,4,224,Medium Value4
18129,4825,1,12.75,4,3,4,434,Lost4
18130,4597,3,229.89,1,2,2,122,High Value2
18135,4611,4,355.98999999999995,2,1,1,211,2High Value
18136,4645,3,162.44,3,2,2,322,Medium Value2
18138,4877,1,9.9,4,3,4,434,Lost4
18139,4599,6,1635.7200000000003,1,1,1,111,High Value1
18142,4739,2,292.92,4,2,2,422,4Medium Value
18143,4698,2,289.39000000000004,3,2,2,322,Medium Value2
18144,4612,6,701.2,2,1,1,211,2High Value
18145,4594,4,491.55,1,1,1,111,High Value1
18146,4802,1,17.700000000000003,4,3,4,434,Lost4
18147,4627,1,39.599999999999994,2,3,4,234,234
18149,4797,1,19.0,4,3,4,434,Lost4
18150,4614,3,154.5,2,2,2,222,Medium Value2
18151,4716,2,185.95,3,2,2,322,Medium Value2
18154,4585,2,88.8,1,2,3,123,High Value3
18155,4657,3,109.4,3,2,3,323,Medium Value3
18156,4594,1,120.91,1,3,3,133,1Lost
18158,4591,2,146.1,1,2,2,122,High Value2
18159,4883,1,33.300000000000004,4,3,4,434,Lost4
18160,4639,2,239.74999999999994,3,2,2,322,Medium Value2
18161,4597,5,271.26000000000005,1,1,2,112,High Value2
18164,4619,1,10.5,2,3,4,234,234
18165,4759,1,113.04,4,3,3,433,Lost3
18167,4617,2,115.5,2,2,3,223,Medium Value3
18168,4758,5,150.61,4,1,2,412,4High Value
18169,4642,1,75.9,3,3,3,333,Lost3
18170,4615,3,184.15,2,2,2,222,Medium Value2
18171,4640,5,319.84999999999997,3,1,2,312,3High Value
18172,4617,11,2034.4999999999998,2,1,1,211,2High Value
18173,4668,4,315.42,3,1,2,312,3High Value
18176,4940,1,17.4,4,3,4,434,Lost4
18177,4613,5,254.54999999999998,2,1,2,212,2High Value
18178,4710,3,332.63000000000005,3,2,2,322,Medium Value2
18179,4591,5,359.0899999999999,1,1,1,111,High Value1
18180,4586,6,353.44,1,1,1,111,High Value1
18181,4606,1,125.60000000000002,2,3,3,233,2Lost
18183,4809,2,102.6,4,2,3,423,Low Value3
18185,4831,1,17.700000000000003,4,3,4,434,Lost4
18188,4597,3,555.36,1,2,1,121,High Value1
18189,4659,2,172.14999999999998,3,2,2,322,Medium Value2
18190,4912,1,37.6,4,3,4,434,Lost4
18192,4653,1,131.0,3,3,3,333,Lost3
18193,4747,1,32.46,4,3,4,434,Lost4
18194,4664,1,653.8399999999999,3,3,1,331,3Medium Value
18196,4677,2,123.2,3,2,3,323,Medium Value3
18198,4586,14,1160.7700000000002,1,1,1,111,High Value1
18200,4688,1,21.88,3,3,4,334,Lost4
18202,4781,3,308.96,4,2,2,422,4Medium Value
18203,4739,1,34.0,4,3,4,434,Lost4
18204,4653,3,496.76000000000005,3,2,1,321,Medium Value1
18205,4618,2,66.45,2,2,3,223,Medium Value3
18210,4583,6,408.83,1,1,1,111,High Value1
18211,4625,4,150.55,2,1,2,212,2High Value
18212,4908,1,95.14999999999999,4,3,3,433,Lost3
18213,4818,1,27.9,4,3,4,434,Lost4
18216,4613,1,111.1,2,3,3,233,2Lost
18217,4611,2,94.7,2,2,3,223,Medium Value3
18218,4863,1,108.96,4,3,3,433,Lost3
18219,4584,7,330.99,1,1,2,112,High Value2
18220,4808,1,152.64000000000001,4,3,2,432,4Medium Value
18221,4604,5,145.08,2,1,2,212,2High Value
18223,4586,13,956.5400000000001,1,1,1,111,High Value1
18225,4585,11,1175.02,1,1,1,111,High Value1
18226,4626,11,1112.9599999999998,2,1,1,211,2High Value
18228,4661,1,105.49000000000001,3,3,3,333,Lost3
18229,4593,17,1626.54,1,1,1,111,High Value1
18230,4591,6,490.44,1,1,1,111,High Value1
18231,4774,5,444.70000000000005,4,1,1,411,4High Value
18232,4663,4,111.19999999999999,3,1,3,313,Medium Value3
18235,4653,3,392.56999999999994,3,2,1,321,Medium Value1
18236,4611,4,140.29999999999998,2,1,2,212,2High Value
18237,4584,5,215.04,1,1,2,112,High Value2
18239,4800,4,232.25,4,1,2,412,4High Value
18240,4628,1,297.0,2,3,2,232,2Medium Value
18241,4591,9,344.98999999999995,1,1,1,111,High Value1
18242,4654,4,682.5699999999999,3,1,1,311,3High Value
18245,4589,7,673.6100000000001,1,1,1,111,High Value1
18248,4704,2,216.90999999999997,3,2,2,322,Medium Value2
18249,4599,1,29.22,1,3,4,134,134
18250,4892,1,130.62,4,3,3,433,Lost3
18251,4669,1,444.96000000000004,3,3,1,331,3Medium Value
18252,4632,2,119.05999999999999,2,2,3,223,Medium Value3
18257,4621,7,394.3900000000001,2,1,1,211,2High Value
18259,4606,2,246.20000000000002,2,2,2,222,Medium Value2
18260,4754,5,571.8900000000001,4,1,1,411,4High Value
18261,4625,2,99.5,2,2,3,223,Medium Value3
18262,4722,1,2.88,4,3,4,434,Lost4
18263,4607,3,206.12,2,2,2,222,Medium Value2
18265,4654,2,157.88,3,2,2,322,Medium Value2
18270,4620,2,50.3,2,2,4,224,Medium Value4
18272,4584,6,642.4399999999999,1,1,1,111,High Value1
18274,4612,1,30.15,2,3,4,234,234
18276,4625,1,67.68,2,3,3,233,2Lost
18277,4640,1,48.779999999999994,3,3,4,334,Lost4
18280,4859,1,38.7,4,3,4,434,Lost4
18281,4762,1,31.799999999999997,4,3,4,434,Lost4
18282,4589,1,30.700000000000003,1,3,4,134,134
18283,4585,15,432.93,1,1,1,111,High Value1
18287,4624,3,395.76000000000005,2,2,1,221,Medium Value1
