tag,date,question_count,question_pct,unanswered_count,unanswered_pct
applepay,2017-05-02,237,1.72e-5,111,2.84e-5
amazon-route53,2017-05-02,687,4.99e-5,233,5.97e-5
osx,2017-05-02,77040,0.005591113,24933,0.006385161
android,2017-05-02,981640,0.071241403,366993,0.093983651
amazon-cloudfront,2017-05-02,1615,1.17207e-4,616,1.57753e-4
amazon-sns,2017-05-02,917,6.66e-5,426,1.09095e-4
stripe-payments,2017-05-02,2981,2.16341e-4,1178,3.01672e-4
amazon-kinesis,2017-05-02,408,2.96e-5,176,4.51e-5
applepayjs,2017-05-02,12,8.71e-7,6,1.54e-6
amazon-sqs,2017-05-02,1051,7.63e-5,338,8.66e-5
amazon-elastic-beanstalk,2017-05-02,399,2.9e-5,198,5.07e-5
amazon-glacier,2017-05-01,140,1.02e-5,39,9.99e-6
windows,2017-05-01,108592,0.007884495,33016,0.008460964
amazon-cognito,2017-05-01,880,6.39e-5,321,8.23e-5
amazon-lambda,2017-05-01,2713,1.96982e-4,2713,6.9526e-4
excel,2017-05-01,118951,0.008636629,41925,0.010744063
amazon-cloudfront,2017-05-01,1614,1.17187e-4,615,1.57606e-4
applepayjs,2017-05-01,12,8.71e-7,6,1.54e-6
amazon-mws,2017-05-01,551,4e-5,228,5.84e-5
citrix,2017-05-01,530,3.85e-5,254,6.51e-5
ios8,2017-05-01,9438,6.85263e-4,3347,8.57734e-4
mongodb,2017-05-01,81349,0.00590646,27930,0.007157576
actionscript,2017-05-01,8979,6.51937e-4,2437,6.24529e-4
sql-server,2017-05-01,198732,0.014429253,47188,0.012092802
amazon,2017-05-01,3584,2.60223e-4,1379,3.53396e-4
ios,2017-05-01,504481,0.036628785,165382,0.042382385
amazon-emr,2017-05-01,756,5.49e-5,342,8.76e-5
amazon-dynamodb,2017-05-01,3629,2.6349e-4,1292,3.31101e-4
amazon-elasticache,2017-05-01,305,2.21e-5,121,3.1e-5
dropbox,2017-05-01,2820,2.0475e-4,1089,2.79076e-4
amazon-vpc,2017-05-01,463,3.36e-5,0,0
ios9,2017-05-01,4227,3.06909e-4,1763,4.51803e-4
google-spreadsheet,2017-05-01,10560,7.66726e-4,4204,0.001077355
amazon-cloudformation,2017-05-01,960,6.97e-5,306,7.84e-5
actionscript-3,2017-05-01,40614,0.002948854,11035,0.002827935
applepay,2017-05-01,237,1.72e-5,111,2.84e-5
amazon-ses,2017-05-01,613,4.45e-5,211,5.41e-5
paypal,2017-05-01,16733,0.001214925,7941,0.002035029
amazon-s3,2017-05-01,18097,0.001313966,7009,0.001796195
amazon-sqs,2017-05-01,1051,7.63e-5,339,8.69e-5
dropbox-api,2017-05-01,1858,1.34903e-4,755,1.93483e-4
amazon-kinesis,2017-05-01,408,2.96e-5,177,4.54e-5
amazon-route53,2017-05-01,687,4.99e-5,233,5.97e-5
amazon-rds,2017-05-01,1543,1.12032e-4,585,1.49918e-4
amazon-swf,2017-05-01,192,1.39e-5,60,1.54e-5
amazon-cloudwatch,2017-05-01,575,4.17e-5,222,5.69e-5
osx,2017-05-01,77012,0.005591599,24921,0.006386491
amazon-web-services,2017-05-01,39837,0.002892438,15185,0.003891457
amazon-ebs,2017-05-01,285,2.07e-5,45,1.15e-5
amazon-ecs,2017-05-01,348,2.53e-5,143,3.66e-5
amazon-redshift,2017-05-01,1984,1.44052e-4,732,1.8759e-4
cognos,2017-05-01,759,5.51e-5,338,8.66e-5
amazon-elb,2017-05-01,749,5.44e-5,270,6.92e-5
stripe-payments,2017-05-01,2978,2.16222e-4,1176,3.01371e-4
amazon-rds-aurora,2017-05-01,114,8.28e-6,52,1.33e-5
android,2017-05-01,981231,0.071243912,366759,0.093989003
azure,2017-05-01,41355,0.003002644,13974,0.003581094
android-pay,2017-05-01,448,3.25e-5,207,5.3e-5
amazon-ec2,2017-05-01,17171,0.001246732,6190,0.00158631
amazon-elastic-beanstalk,2017-05-01,396,2.88e-5,197,5.05e-5
amazon-simpledb,2017-05-01,383,2.78e-5,75,1.92e-5
amazon-sns,2017-05-01,916,6.65e-5,426,1.09171e-4
amazon-data-pipeline,2017-05-01,264,1.92e-5,130,3.33e-5
amazon-cloudsearch,2017-05-01,262,1.9e-5,110,2.82e-5
applepayjs,2017-04-30,12,8.71e-7,6,1.54e-6
amazon-mws,2017-04-30,551,4e-5,228,5.84e-5
amazon-emr,2017-04-30,756,5.49e-5,342,8.76e-5
amazon-dynamodb,2017-04-30,3629,2.63498e-4,1292,3.31115e-4
applepay,2017-04-30,237,1.72e-5,111,2.84e-5
osx,2017-04-30,77012,0.00559176,24922,0.006387051
amazon-route53,2017-04-30,687,4.99e-5,233,5.97e-5
azure,2017-04-30,41353,0.003002594,13973,0.003581005
amazon-ec2,2017-04-30,17168,0.00124655,6187,0.001585612
amazon-elastic-beanstalk,2017-04-30,396,2.88e-5,197,5.05e-5
amazon-simpledb,2017-04-30,383,2.78e-5,75,1.92e-5
excel,2017-04-30,118948,0.008636681,41924,0.0107443
mongodb,2017-04-30,81345,0.005906357,27929,0.007157632
actionscript,2017-04-30,8979,6.51956e-4,2437,6.24558e-4
ios8,2017-04-30,9438,6.85283e-4,3347,8.57775e-4
citrix,2017-04-30,530,3.85e-5,254,6.51e-5
amazon-cloudfront,2017-04-30,1614,1.17191e-4,615,1.57613e-4
amazon-cognito,2017-04-30,880,6.39e-5,321,8.23e-5
amazon-glacier,2017-04-30,140,1.02e-5,39,9.99e-6
windows,2017-04-30,108587,0.007884378,33014,0.008460839
amazon-cloudsearch,2017-04-30,262,1.9e-5,110,2.82e-5
amazon-data-pipeline,2017-04-30,264,1.92e-5,130,3.33e-5
amazon-sns,2017-04-30,916,6.65e-5,426,1.09176e-4
android-pay,2017-04-30,448,3.25e-5,207,5.31e-5
android,2017-04-30,981216,0.071245016,366754,0.093992009
amazon-rds-aurora,2017-04-30,114,8.28e-6,52,1.33e-5
stripe-payments,2017-04-30,2978,2.16229e-4,1177,3.01641e-4
amazon-elb,2017-04-30,749,5.44e-5,270,6.92e-5
cognos,2017-04-30,759,5.51e-5,338,8.66e-5
amazon-redshift,2017-04-30,1984,1.44056e-4,732,1.87598e-4
amazon-ecs,2017-04-30,348,2.53e-5,143,3.66e-5
amazon-ebs,2017-04-30,285,2.07e-5,45,1.15e-5
amazon-web-services,2017-04-30,39832,0.002892158,15181,0.003890606
amazon-cloudwatch,2017-04-30,575,4.18e-5,222,5.69e-5
amazon-swf,2017-04-30,192,1.39e-5,60,1.54e-5
amazon-rds,2017-04-30,1543,1.12036e-4,585,1.49925e-4
amazon-kinesis,2017-04-30,408,2.96e-5,177,4.54e-5
dropbox-api,2017-04-30,1858,1.34907e-4,755,1.93491e-4
amazon-sqs,2017-04-30,1051,7.63e-5,339,8.69e-5
amazon-s3,2017-04-30,18094,0.001313786,7006,0.001795506
paypal,2017-04-30,16732,0.001214891,7940,0.002034866
amazon-ses,2017-04-30,613,4.45e-5,211,5.41e-5
actionscript-3,2017-04-30,40614,0.002948939,11035,0.002828066
amazon-cloudformation,2017-04-30,960,6.97e-5,306,7.84e-5
google-spreadsheet,2017-04-30,10558,7.66605e-4,4202,0.001076891
ios9,2017-04-30,4227,3.06918e-4,1763,4.51824e-4
amazon-vpc,2017-04-30,463,3.36e-5,147,3.77e-5
dropbox,2017-04-30,2820,2.04757e-4,1089,2.79088e-4
ios,2017-04-30,504469,0.036628967,165379,0.042383626
amazon,2017-04-30,3584,2.6023e-4,1379,3.53412e-4
sql-server,2017-04-30,198727,0.014429342,47185,0.012092588
amazon-lambda,2017-04-30,2713,1.96988e-4,2713,6.95291e-4
amazon-elasticache,2017-04-30,305,2.21e-5,121,3.1e-5
amazon-sqs,2017-04-29,1052,7.64e-5,340,8.7e-5
applepayjs,2017-04-29,12,8.71e-7,6,1.54e-6
amazon-dynamodb,2017-04-29,3629,2.63439e-4,1298,3.3212e-4
excel,2017-04-29,118880,0.008637019,41881,0.010745182
sql-server,2017-04-29,198652,0.014432716,47148,0.01209651
dropbox,2017-04-29,2816,2.04591e-4,1087,2.78885e-4
stripe-payments,2017-04-29,2974,2.1607e-4,1173,3.0095e-4
amazon-swf,2017-04-29,192,1.39e-5,60,1.54e-5
amazon-cloudwatch,2017-04-29,575,4.17e-5,222,5.68e-5
amazon-elastic-beanstalk,2017-04-29,396,2.88e-5,198,5.07e-5
amazon-glacier,2017-04-29,141,1.02e-5,40,1.02e-5
amazon-cloudfront,2017-04-29,1614,1.17165e-4,616,1.57616e-4
amazon-ec2,2017-04-29,17168,0.001246274,6196,0.001585375
amazon-rds,2017-04-29,1542,1.11938e-4,584,1.49428e-4
amazon-elb,2017-04-29,746,5.42e-5,268,6.86e-5
amazon-data-pipeline,2017-04-29,265,1.92e-5,131,3.36e-5
android-pay,2017-04-29,448,3.25e-5,207,5.31e-5
amazon-elasticache,2017-04-29,305,2.21e-5,121,3.1e-5
amazon-cognito,2017-04-29,879,6.38e-5,322,8.24e-5
windows,2017-04-29,108544,0.007886076,32979,0.008461246
azure,2017-04-29,41327,0.003002541,13956,0.003580614
android,2017-04-29,980530,0.071238744,366325,0.093986216
amazon-mws,2017-04-29,552,4.01e-5,229,5.86e-5
ios,2017-04-29,504653,0.0366342,165586,0.042368649
ios8,2017-04-29,9441,6.85349e-4,3350,8.57167e-4
dropbox-api,2017-04-29,1854,1.34699e-4,754,1.93449e-4
ios9,2017-04-29,4231,3.0714e-4,1767,4.52124e-4
amazon-vpc,2017-04-29,461,3.35e-5,148,3.79e-5
amazon-sns,2017-04-29,917,6.66e-5,427,1.09257e-4
cognos,2017-04-29,759,5.51e-5,338,8.6700000000000007e-05
google-spreadsheet,2017-04-29,10547,7.66274e-4,4194,0.001076033
amazon-simpledb,2017-04-29,383,2.78e-5,75,1.92e-5
amazon,2017-04-29,3586,2.60318e-4,1380,3.53102e-4
amazon-cloudformation,2017-04-29,961,6.98e-5,309,7.91e-5
amazon-emr,2017-04-29,757,5.5e-5,343,8.78e-5
amazon-cloudsearch,2017-04-29,263,1.91e-5,111,2.84e-5
actionscript-3,2017-04-29,40630,0.002949447,11051,0.002827629
applepay,2017-04-29,237,1.72e-5,111,2.84e-5
mongodb,2017-04-29,81257,0.005903578,27879,0.007152753
amazon-s3,2017-04-29,18099,0.001313858,7022,0.001796724
amazon-route53,2017-04-29,686,4.98e-5,233,5.96e-5
amazon-redshift,2017-04-29,1983,1.43952e-4,732,1.87297e-4
citrix,2017-04-29,530,3.85e-5,254,6.51e-5
amazon-rds-aurora,2017-04-29,113,8.21e-6,52,1.33e-5
osx,2017-04-29,77034,0.005592117,24957,0.006385772
amazon-ses,2017-04-29,611,4.44e-5,211,5.4e-5
paypal,2017-04-29,16729,0.001215416,7939,0.002036865
actionscript,2017-04-29,8983,6.52101e-4,2441,6.24581e-4
amazon-ecs,2017-04-29,347,2.52e-5,142,3.64e-5
amazon-ebs,2017-04-29,285,2.07e-5,45,1.15e-5
amazon-kinesis,2017-04-29,409,2.97e-5,178,4.56e-5
amazon-web-services,2017-04-29,39812,0.002890066,15195,0.003887956
amazon-lambda,2017-04-29,2702,1.96227e-4,2702,6.92277e-4
amazon-sqs,2017-04-28,1051,7.63e-5,339,8.68e-5
amazon-cloudwatch,2017-04-28,574,4.17e-5,223,5.71e-5
dropbox-api,2017-04-28,1853,1.34592e-4,753,1.92847e-4
amazon-kinesis,2017-04-28,408,2.96e-5,177,4.53e-5
amazon-swf,2017-04-28,191,1.39e-5,59,1.51e-5
ios8,2017-04-28,9441,6.85747e-4,3350,8.57966e-4
amazon-cloudsearch,2017-04-28,263,1.91e-5,111,2.84e-5
mongodb,2017-04-28,81259,0.005902198,27905,0.007146609
amazon-lambda,2017-04-28,2694,1.95678e-4,2694,6.89957e-4
actionscript,2017-04-28,8981,6.52335e-4,2439,6.24651e-4
amazon-rds,2017-04-28,1541,1.1193e-4,583,1.49312e-4
amazon-elastic-beanstalk,2017-04-28,397,2.88e-5,200,5.12e-5
sql-server,2017-04-28,198624,0.014426975,47187,0.012084893
applepayjs,2017-04-28,12,8.72e-7,6,1.54e-6
amazon-data-pipeline,2017-04-28,265,1.92e-5,131,3.36e-5
android-pay,2017-04-28,448,3.25e-5,207,5.3e-5
amazon-ec2,2017-04-28,17152,0.001245834,6186,0.001584291
amazon-elasticache,2017-04-28,305,2.22e-5,121,3.1e-5
ios,2017-04-28,504439,0.036639917,165484,0.042381991
amazon-simpledb,2017-04-28,383,2.78e-5,75,1.92e-5
amazon-route53,2017-04-28,685,4.98e-5,232,5.94e-5
amazon-sns,2017-04-28,916,6.65e-5,426,1.09102e-4
azure,2017-04-28,41327,0.003001768,13974,0.003578825
amazon-cognito,2017-04-28,876,6.36e-5,319,8.17e-5
excel,2017-04-28,118928,0.008638292,41965,0.010747519
amazon-emr,2017-04-28,757,5.5e-5,344,8.81e-5
amazon-rds-aurora,2017-04-28,113,8.21e-6,52,1.33e-5
amazon-dynamodb,2017-04-28,3619,2.62866e-4,1293,3.31149e-4
dropbox,2017-04-28,2817,2.04611e-4,1089,2.78898e-4
amazon-cloudfront,2017-04-28,1614,1.17233e-4,616,1.57763e-4
amazon-mws,2017-04-28,552,4.01e-5,229,5.86e-5
stripe-payments,2017-04-28,2975,2.16087e-4,1174,3.00667e-4
windows,2017-04-28,108585,0.00788703,33035,0.00846048
amazon-elb,2017-04-28,745,5.41e-5,267,6.84e-5
amazon-glacier,2017-04-28,141,1.02e-5,40,1.02e-5
amazon-vpc,2017-04-28,460,3.34e-5,148,3.79e-5
ios9,2017-04-28,4230,3.07246e-4,1766,4.52289e-4
osx,2017-04-28,76998,0.005592748,24947,0.006389159
cognos,2017-04-28,759,5.51e-5,338,8.66e-5
google-spreadsheet,2017-04-28,10577,7.68258e-4,4228,0.001082823
applepay,2017-04-28,237,1.72e-5,111,2.84e-5
amazon-cloudformation,2017-04-28,958,6.96e-5,307,7.86e-5
actionscript-3,2017-04-28,40627,0.002950941,11048,0.002829496
amazon-s3,2017-04-28,18090,0.001313966,7017,0.001797118
amazon,2017-04-28,3579,2.5996e-4,1373,3.51638e-4
amazon-redshift,2017-04-28,1980,1.43817e-4,731,1.87216e-4
citrix,2017-04-28,531,3.86e-5,255,6.53e-5
paypal,2017-04-28,16746,0.001216338,7961,0.002038861
amazon-ses,2017-04-28,610,4.43e-5,210,5.38e-5
android,2017-04-28,981080,0.0712605,367049,0.094003987
amazon-ecs,2017-04-28,347,2.52e-5,143,3.66e-5
amazon-ebs,2017-04-28,285,2.07e-5,45,1.15e-5
amazon-web-services,2017-04-28,39770,0.002888692,15173,0.003885943
amazon-cloudsearch,2017-04-27,262,1.9e-5,110,2.82e-5
amazon-simpledb,2017-04-27,383,2.78e-5,75,1.92e-5
amazon-data-pipeline,2017-04-27,265,1.93e-5,131,3.36e-5
amazon-mws,2017-04-27,551,4e-5,229,5.87e-5
amazon-elastic-beanstalk,2017-04-27,396,2.88e-5,200,5.13e-5
android-pay,2017-04-27,448,3.26e-5,207,5.31e-5
azure,2017-04-27,41279,0.003000321,13954,0.003577796
amazon-ec2,2017-04-27,17138,0.001245664,6177,0.001583794
amazon-rds-aurora,2017-04-27,112,8.14e-6,51,1.31e-5
stripe-payments,2017-04-27,2969,2.15798e-4,1172,3.00499e-4
amazon-elb,2017-04-27,744,5.41e-5,266,6.82e-5
cognos,2017-04-27,758,5.51e-5,338,8.6700000000000007e-05
amazon-sns,2017-04-27,915,6.65e-5,426,1.09227e-4
amazon-redshift,2017-04-27,1976,1.43624e-4,727,1.86404e-4
amazon-ecs,2017-04-27,343,2.49e-5,139,3.56e-5
amazon-web-services,2017-04-27,39717,0.002886803,15152,0.003885001
amazon-ebs,2017-04-27,284,2.06e-5,45,1.15e-5
amazon-cloudwatch,2017-04-27,573,4.16e-5,223,5.72e-5
amazon-swf,2017-04-27,191,1.39e-5,59,1.51e-5
amazon-kinesis,2017-04-27,406,2.95e-5,175,4.49e-5
dropbox-api,2017-04-27,1848,1.3432e-4,748,1.91786e-4
amazon-sqs,2017-04-27,1050,7.63e-5,339,8.69e-5
amazon-s3,2017-04-27,18062,0.001312824,7002,0.001795326
amazon-ses,2017-04-27,610,4.43e-5,210,5.38e-5
paypal,2017-04-27,16734,0.001216293,7949,0.002038117
amazon,2017-04-27,3575,2.59846e-4,1369,3.51014e-4
actionscript-3,2017-04-27,40629,0.002953093,11051,0.0028335
amazon-cloudformation,2017-04-27,956,6.95e-5,307,7.87e-5
applepay,2017-04-27,237,1.72e-5,111,2.85e-5
google-spreadsheet,2017-04-27,10569,7.68198e-4,4223,0.00108278
amazon-vpc,2017-04-27,459,3.34e-5,147,3.77e-5
osx,2017-04-27,76956,0.005593498,24923,0.006390308
ios9,2017-04-27,4231,3.07528e-4,1767,4.53063e-4
amazon-route53,2017-04-27,684,4.97e-5,233,5.97e-5
dropbox,2017-04-27,2814,2.04532e-4,1086,2.78448e-4
amazon-dynamodb,2017-04-27,3613,2.62608e-4,1289,3.30502e-4
amazon-emr,2017-04-27,755,5.49e-5,342,8.77e-5
ios,2017-04-27,504209,0.036648116,165372,0.042401729
amazon-elasticache,2017-04-27,305,2.22e-5,121,3.1e-5
applepayjs,2017-04-27,12,8.72e-7,6,1.54e-6
sql-server,2017-04-27,198483,0.014426533,47132,0.012084598
amazon-rds,2017-04-27,1540,1.11934e-4,582,1.49226e-4
mongodb,2017-04-27,81173,0.005899957,27855,0.007141965
amazon-lambda,2017-04-27,2685,1.95157e-4,2685,6.88437e-4
actionscript,2017-04-27,8981,6.52778e-4,2439,6.25365e-4
ios8,2017-04-27,9440,6.8614e-4,3349,8.5869e-4
citrix,2017-04-27,531,3.86e-5,255,6.54e-5
amazon-glacier,2017-04-27,141,1.02e-5,40,1.03e-5
amazon-cloudfront,2017-04-27,1613,1.1724e-4,615,1.57687e-4
android,2017-04-27,980520,0.071268235,366760,0.094037457
amazon-cognito,2017-04-27,874,6.35e-5,319,8.18e-5
excel,2017-04-27,118810,0.008635586,41915,0.010746976
windows,2017-04-27,108530,0.007888392,33005,0.008462452
amazon-web-services,2017-04-26,39654,0.002884256,15125,0.003882573
dropbox,2017-04-26,2815,2.04749e-4,1088,2.79287e-4
amazon-cloudfront,2017-04-26,1613,1.17322e-4,616,1.58127e-4
android-pay,2017-04-26,448,3.26e-5,207,5.31e-5
dropbox-api,2017-04-26,1848,1.34414e-4,748,1.9201e-4
amazon-data-pipeline,2017-04-26,265,1.93e-5,131,3.36e-5
amazon-redshift,2017-04-26,1971,1.43362e-4,724,1.8585e-4
amazon-elasticache,2017-04-26,305,2.22e-5,121,3.11e-5
amazon-rds-aurora,2017-04-26,112,8.15e-6,51,1.31e-5
excel,2017-04-26,118677,0.008632013,41850,0.010742807
amazon,2017-04-26,3568,2.59521e-4,1364,3.50137e-4
ios,2017-04-26,503918,0.036652783,165249,0.042419266
amazon-emr,2017-04-26,755,5.49e-5,343,8.8e-5
amazon-cognito,2017-04-26,871,6.34e-5,316,8.11e-5
osx,2017-04-26,76925,0.005595187,24922,0.006397454
amazon-ec2,2017-04-26,17124,0.001245524,6176,0.001585373
android,2017-04-26,979935,0.071275957,366460,0.094069605
actionscript-3,2017-04-26,40624,0.002954811,11051,0.002836782
amazon-cloudformation,2017-04-26,952,6.92e-5,307,7.88e-5
amazon-ecs,2017-04-26,343,2.49e-5,141,3.62e-5
amazon-cloudsearch,2017-04-26,262,1.91e-5,110,2.82e-5
amazon-sns,2017-04-26,915,6.66e-5,426,1.09354e-4
amazon-vpc,2017-04-26,459,3.34e-5,148,3.8e-5
amazon-ses,2017-04-26,610,4.44e-5,210,5.39e-5
google-spreadsheet,2017-04-26,10550,7.67358e-4,4213,0.001081469
ios8,2017-04-26,9440,6.86624e-4,3350,8.59942e-4
amazon-kinesis,2017-04-26,404,2.94e-5,175,4.49e-5
applepay,2017-04-26,237,1.72e-5,111,2.85e-5
cognos,2017-04-26,758,5.51e-5,338,8.68e-5
paypal,2017-04-26,16725,0.001216498,7945,0.002039466
citrix,2017-04-26,531,3.86e-5,255,6.55e-5
amazon-swf,2017-04-26,191,1.39e-5,59,1.51e-5
ios9,2017-04-26,4231,3.07744e-4,1766,4.53331e-4
amazon-cloudwatch,2017-04-26,570,4.15e-5,220,5.65e-5
applepayjs,2017-04-26,12,8.73e-7,6,1.54e-6
amazon-sqs,2017-04-26,1048,7.62e-5,337,8.65e-5
amazon-dynamodb,2017-04-26,3608,2.6243e-4,1286,3.30115e-4
actionscript,2017-04-26,8981,6.53238e-4,2440,6.26346e-4
amazon-lambda,2017-04-26,2672,1.94349e-4,2672,6.85898e-4
mongodb,2017-04-26,81097,0.005898599,27811,0.00713901
amazon-ebs,2017-04-26,284,2.07e-5,45,1.16e-5
amazon-mws,2017-04-26,550,4e-5,227,5.83e-5
amazon-elastic-beanstalk,2017-04-26,393,2.86e-5,198,5.08e-5
windows,2017-04-26,108466,0.00788931,32972,0.008463845
amazon-elb,2017-04-26,744,5.41e-5,266,6.83e-5
amazon-route53,2017-04-26,684,4.98e-5,234,6.01e-5
amazon-s3,2017-04-26,18037,0.001311932,6983,0.001792529
amazon-simpledb,2017-04-26,383,2.79e-5,75,1.93e-5
amazon-rds,2017-04-26,1540,1.12013e-4,583,1.49655e-4
amazon-glacier,2017-04-26,141,1.03e-5,40,1.03e-5
sql-server,2017-04-26,198320,0.014424869,47077,0.01208457
azure,2017-04-26,41211,0.002997495,13927,0.003575036
stripe-payments,2017-04-26,2966,2.15732e-4,1173,3.01106e-4
dropbox,2017-04-25,2815,2.04891e-4,1090,2.80124e-4
amazon-mws,2017-04-25,549,4e-5,226,5.81e-5
paypal,2017-04-25,16715,0.001216613,7937,0.002039777
amazon-sns,2017-04-25,913,6.65e-5,425,1.09224e-4
amazon-cloudsearch,2017-04-25,262,1.91e-5,110,2.83e-5
amazon-web-services,2017-04-25,39583,0.002881087,15099,0.003880411
azure,2017-04-25,41150,0.002995132,13902,0.003572764
amazon-redshift,2017-04-25,1970,1.43388e-4,725,1.86323e-4
android-pay,2017-04-25,448,3.26e-5,207,5.32e-5
citrix,2017-04-25,530,3.86e-5,254,6.53e-5
amazon-cloudwatch,2017-04-25,568,4.13e-5,218,5.6e-5
dropbox-api,2017-04-25,1848,1.34508e-4,749,1.92489e-4
amazon-data-pipeline,2017-04-25,264,1.92e-5,130,3.34e-5
stripe-payments,2017-04-25,2958,2.153e-4,1168,3.0017e-4
amazon-s3,2017-04-25,18011,0.001310948,6968,0.001790762
amazon-swf,2017-04-25,191,1.39e-5,59,1.52e-5
ios9,2017-04-25,4230,3.07885e-4,1765,4.53602e-4
mongodb,2017-04-25,81020,0.005897082,27778,0.007138798
applepayjs,2017-04-25,12,8.73e-7,7,1.8e-6
amazon-simpledb,2017-04-25,383,2.79e-5,76,1.95e-5
amazon-elasticache,2017-04-25,304,2.21e-5,120,3.08e-5
applepay,2017-04-25,234,1.7e-5,108,2.78e-5
amazon-rds-aurora,2017-04-25,111,8.08e-6,50,1.28e-5
amazon-cloudfront,2017-04-25,1609,1.17113e-4,612,1.57283e-4
amazon-route53,2017-04-25,682,4.96e-5,232,5.96e-5
amazon-glacier,2017-04-25,141,1.03e-5,40,1.03e-5
ios,2017-04-25,503622,0.036656657,165140,0.042440725
excel,2017-04-25,118528,0.008627149,41774,0.010735771
amazon-emr,2017-04-25,753,5.48e-5,342,8.79e-5
android,2017-04-25,979257,0.071276018,366045,0.094072394
amazon-cognito,2017-04-25,870,6.33e-5,315,8.1e-5
sql-server,2017-04-25,198166,0.014423656,47018,0.012083457
amazon-ses,2017-04-25,609,4.43e-5,210,5.4e-5
amazon,2017-04-25,3564,2.59409e-4,1362,3.50031e-4
amazon-ec2,2017-04-25,17113,0.001245587,6173,0.001586448
amazon-sqs,2017-04-25,1047,7.62e-5,337,8.66e-5
amazon-elb,2017-04-25,744,5.42e-5,267,6.86e-5
ios8,2017-04-25,9439,6.87027e-4,3350,8.60945e-4
amazon-vpc,2017-04-25,458,3.33e-5,147,3.78e-5
actionscript-3,2017-04-25,40618,0.002956423,11046,0.002838804
amazon-dynamodb,2017-04-25,3596,2.61738e-4,1280,3.28957e-4
amazon-cloudformation,2017-04-25,948,6.9e-5,305,7.84e-5
amazon-lambda,2017-04-25,2666,1.94047e-4,2666,6.85156e-4
amazon-ecs,2017-04-25,342,2.49e-5,140,3.6e-5
amazon-rds,2017-04-25,1540,1.1209e-4,584,1.50087e-4
osx,2017-04-25,76874,0.005595355,24884,0.006395151
amazon-elastic-beanstalk,2017-04-25,390,2.84e-5,195,5.01e-5
actionscript,2017-04-25,8981,6.53691e-4,2440,6.27076e-4
google-spreadsheet,2017-04-25,10537,7.66944e-4,4210,0.001081957
windows,2017-04-25,108396,0.007889681,32933,0.008463663
amazon-ebs,2017-04-25,284,2.07e-5,45,1.16e-5
amazon-kinesis,2017-04-25,402,2.93e-5,173,4.45e-5
cognos,2017-04-25,758,5.52e-5,339,8.71e-5
amazon-ec2,2017-04-24,17085,0.00124435,6154,0.00158313
amazon-ebs,2017-04-24,284,2.07e-5,45,1.16e-5
amazon-s3,2017-04-24,17996,0.001310701,6959,0.001790218
amazon-web-services,2017-04-24,39520,0.002878355,15068,0.003876276
ios8,2017-04-24,9439,6.8747e-4,3350,8.61797e-4
amazon-ses,2017-04-24,608,4.43e-5,209,5.38e-5
amazon-ecs,2017-04-24,339,2.47e-5,138,3.55e-5
android,2017-04-24,978707,0.071281897,365795,0.094101204
applepayjs,2017-04-24,12,8.74e-7,7,1.8e-6
paypal,2017-04-24,16707,0.001216815,7932,0.0020405140000000002
amazon-kinesis,2017-04-24,402,2.93e-5,174,4.48e-5
amazon-rds,2017-04-24,1540,1.12163e-4,584,1.50235e-4
amazon-redshift,2017-04-24,1968,1.43335e-4,725,1.86508e-4
amazon-vpc,2017-04-24,458,3.34e-5,147,3.78e-5
actionscript,2017-04-24,8980,6.5404e-4,2439,6.27439e-4
amazon-route53,2017-04-24,681,4.96e-5,231,5.94e-5
actionscript-3,2017-04-24,40612,0.00295789,11043,0.002840839
amazon-cloudformation,2017-04-24,946,6.89e-5,303,7.79e-5
amazon,2017-04-24,3564,2.59576e-4,1362,3.50377e-4
excel,2017-04-24,118419,0.008624773,41722,0.010733043
google-spreadsheet,2017-04-24,10524,7.66491e-4,4200,0.001080455
cognos,2017-04-24,757,5.51e-5,338,8.7e-5
citrix,2017-04-24,530,3.86e-5,254,6.53e-5
ios9,2017-04-24,4231,3.08156e-4,1765,4.54051e-4
amazon-sns,2017-04-24,911,6.64e-5,423,1.08818e-4
amazon-dynamodb,2017-04-24,3591,2.61543e-4,1276,3.28254e-4
amazon-cloudsearch,2017-04-24,261,1.9e-5,109,2.8e-5
amazon-mws,2017-04-24,548,3.99e-5,226,5.81e-5
amazon-elb,2017-04-24,743,5.41e-5,266,6.84e-5
dropbox,2017-04-24,2812,2.04805e-4,1088,2.79888e-4
azure,2017-04-24,41102,0.002993566,13888,0.003572704
stripe-payments,2017-04-24,2956,2.15293e-4,1170,3.00982e-4
amazon-rds-aurora,2017-04-24,111,8.08e-6,50,1.29e-5
amazon-cloudfront,2017-04-24,1606,1.1697e-4,609,1.56667e-4
amazon-emr,2017-04-24,752,5.48e-5,344,8.85e-5
amazon-cognito,2017-04-24,869,6.33e-5,314,8.08e-5
ios,2017-04-24,503392,0.036663512,165043,0.042457762
applepay,2017-04-24,234,1.7e-5,109,2.8e-5
android-pay,2017-04-24,448,3.26e-5,207,5.33e-5
amazon-data-pipeline,2017-04-24,263,1.92e-5,129,3.32e-5
amazon-lambda,2017-04-24,2657,1.93517e-4,2657,6.83519e-4
sql-server,2017-04-24,198035,0.014423417,46961,0.012080783
amazon-simpledb,2017-04-24,383,2.79e-5,76,1.96e-5
mongodb,2017-04-24,80929,0.005894254,27741,0.00713636
