"country_name","country_code","indicator_name","indicator_code","debt"
"Montenegro","MNE","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",423157277.6
"Montenegro","MNE","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",69323557.5
"Montenegro","MNE","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",650720957.9
"Montenegro","MNE","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",22165462.6
"Morocco","MAR","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",1971794584.4
"Morocco","MAR","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",988479361.5
"Morocco","MAR","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",153363000
"Morocco","MAR","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",742287180.6
"Morocco","MAR","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",381225311.4
"Morocco","MAR","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",147741097.6
"Morocco","MAR","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",0
"Morocco","MAR","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",270530500
"Morocco","MAR","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",323617953.1
"Morocco","MAR","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",78436344.79999998
"Morocco","MAR","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",115518403.2
"Morocco","MAR","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",1381649282.3
"Morocco","MAR","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",1512132928.2
"Morocco","MAR","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",296913749.4
"Morocco","MAR","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",2123936462.9
"Morocco","MAR","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",1893358239.6
"Morocco","MAR","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",444654847
"Morocco","MAR","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",10291875.1
"Morocco","MAR","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",4412611.3
"Morocco","MAR","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",333909828.2
"Morocco","MAR","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",78436344.79999998
"Morocco","MAR","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",390461514.5
"Morocco","MAR","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",5153430846.8
"Morocco","MAR","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",2695584555.7
"Mozambique","MOZ","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",749659443.7
"Mozambique","MOZ","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",184653722.7
"Mozambique","MOZ","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",307444585.4
"Mozambique","MOZ","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",428319700.7
"Mozambique","MOZ","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",89226721.5
"Mozambique","MOZ","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",0
"Mozambique","MOZ","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",53592000
"Mozambique","MOZ","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",200988925.7
"Mozambique","MOZ","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",46219486.9
"Mozambique","MOZ","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",7893817.2
"Mozambique","MOZ","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",91225626.1
"Mozambique","MOZ","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",275120256.1
"Mozambique","MOZ","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",33911201.5
"Mozambique","MOZ","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",398670211.5
"Mozambique","MOZ","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",703439956.8
"Mozambique","MOZ","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",123137923
"Mozambique","MOZ","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",2270758.9
"Mozambique","MOZ","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",29982.5
"Mozambique","MOZ","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",203259684.6
"Mozambique","MOZ","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",46219486.9
"Mozambique","MOZ","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",61515799.7
"Mozambique","MOZ","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",601929896.1
"Myanmar","MMR","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",1246429044.3
"Myanmar","MMR","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",240557887.7
"Myanmar","MMR","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",86000
"Myanmar","MMR","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",519713545.7
"Myanmar","MMR","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",704626596.3
"Myanmar","MMR","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",217742156
"Myanmar","MMR","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",30569845.2
"Myanmar","MMR","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",541802448
"Myanmar","MMR","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",21203731.7
"Myanmar","MMR","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",550283390.9
"Myanmar","MMR","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",1246429044.3
"Myanmar","MMR","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",238945887.7
"Myanmar","MMR","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",0
"Myanmar","MMR","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",1526000
"Myanmar","MMR","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",0
"Myanmar","MMR","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",1526000
"Myanmar","MMR","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",559727724.2
"Myanmar","MMR","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",9444333.3
"Nepal","NPL","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",854955604
"Nepal","NPL","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",63814504
"Nepal","NPL","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",3143000
"Nepal","NPL","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",48512381.5
"Nepal","NPL","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",211256468.1
"Nepal","NPL","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",8120651.8
"Nepal","NPL","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",163747512.9
"Nepal","NPL","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",643699135.9
"Nepal","NPL","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",52550852.2
"Nepal","NPL","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",212259894.4
"Nepal","NPL","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",854955604
"Nepal","NPL","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",60671504
"Nepal","NPL","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",220142894.4
"Nepal","NPL","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",7883000
"Nicaragua","NIC","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",710353661.5
"Nicaragua","NIC","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",281975237.4
"Nicaragua","NIC","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",165274000
"Nicaragua","NIC","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",33414678.5
"Nicaragua","NIC","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",91410630.2
"Nicaragua","NIC","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",9117269.5
"Nicaragua","NIC","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",105260.3
"Nicaragua","NIC","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",2335037.1
"Nicaragua","NIC","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",69559.4
"Nicaragua","NIC","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",181115898
"Nicaragua","NIC","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",612866514.2
"Nicaragua","NIC","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",107100470.6
"Nicaragua","NIC","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",214530576.5
"Nicaragua","NIC","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",704277144.4
"Nicaragua","NIC","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",116217740.1
"Nicaragua","NIC","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",1739460
"Nicaragua","NIC","""PPG, other private creditors (DIS, current US$)""","DT.DIS.PROP.CD",3741480
"Nicaragua","NIC","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",413937.9
"Nicaragua","NIC","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",1844720.3
"Nicaragua","NIC","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",6076517.1
"Nicaragua","NIC","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",483497.3
"Nicaragua","NIC","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",1185575296.8
"Nicaragua","NIC","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",969200000
"Niger","NER","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",613393210.2
"Niger","NER","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",58798606.4
"Niger","NER","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",38815599.9
"Niger","NER","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",150675402.1
"Niger","NER","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",20553332.6
"Niger","NER","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",115132364.5
"Niger","NER","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",462717808.1
"Niger","NER","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",38245273.8
"Niger","NER","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",153947964.4
"Niger","NER","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",613393210.2
"Niger","NER","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",58798606.4
"Niger","NER","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",153947964.4
"Nigeria","NGA","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",1642510515.7
"Nigeria","NGA","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",1174953817.6
"Nigeria","NGA","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",601884000
"Nigeria","NGA","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",86761615.4
"Nigeria","NGA","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",197807330.6
"Nigeria","NGA","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",69169718.3
"Nigeria","NGA","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",0
"Nigeria","NGA","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",380622000
"Nigeria","NGA","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",297246686.6
"Nigeria","NGA","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",1444703185.1
"Nigeria","NGA","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",123278099.3
"Nigeria","NGA","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",384008302
"Nigeria","NGA","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",1642510515.7
"Nigeria","NGA","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",192447817.6
"Nigeria","NGA","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",0
"Nigeria","NGA","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",380622000
"Nigeria","NGA","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",2957693969.5
"Nigeria","NGA","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",2573685667.5
"Pakistan","PAK","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",5301166769.9
"Pakistan","PAK","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",2018025408.3
"Pakistan","PAK","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",266062000
"Pakistan","PAK","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",2175483884.5
"Pakistan","PAK","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",3281555124
"Pakistan","PAK","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",719897921.2
"Pakistan","PAK","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",2000000000
"Pakistan","PAK","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",466998000
"Pakistan","PAK","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",968637742.9
"Pakistan","PAK","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",46666666.7
"Pakistan","PAK","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",89037000
"Pakistan","PAK","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",1578651453.9
"Pakistan","PAK","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",1972944979.2
"Pakistan","PAK","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",475235487.1
"Pakistan","PAK","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",3754135338.4
"Pakistan","PAK","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",5254500103.2
"Pakistan","PAK","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",1195133408.3
"Pakistan","PAK","""PPG, other private creditors (AMT, current US$)""","DT.AMT.PROP.CD",53000000
"Pakistan","PAK","""PPG, other private creditors (INT, current US$)""","DT.INT.PROP.CD",795000
"Pakistan","PAK","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",3021637742.9
"Pakistan","PAK","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",46666666.7
"Pakistan","PAK","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",556830000
"Pakistan","PAK","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",8336013891.3
"Pakistan","PAK","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",1560240810
"Papua New Guinea","PNG","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",601895761.5
"Papua New Guinea","PNG","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",551188611.7
"Papua New Guinea","PNG","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",474262000
"Papua New Guinea","PNG","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",30768505.2
"Papua New Guinea","PNG","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",272745704.4
"Papua New Guinea","PNG","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",17727088.6
"Papua New Guinea","PNG","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",5617161.4
"Papua New Guinea","PNG","""PPG, commercial banks (DIS, current US$)""","DT.DIS.PCBK.CD",27030914.8
"Papua New Guinea","PNG","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",24544600.8
"Papua New Guinea","PNG","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",78345326
"Papua New Guinea","PNG","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",302119142.3
"Papua New Guinea","PNG","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",34654922.3
"Papua New Guinea","PNG","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",109113831.2
"Papua New Guinea","PNG","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",574864846.7
"Papua New Guinea","PNG","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",52382010.9
"Papua New Guinea","PNG","""PPG, private creditors (AMT, current US$)""","DT.AMT.PRVT.CD",5617161.4
"Papua New Guinea","PNG","""PPG, private creditors (DIS, current US$)""","DT.DIS.PRVT.CD",27030914.8
"Papua New Guinea","PNG","""PPG, private creditors (INT, current US$)""","DT.INT.PRVT.CD",24544600.8
"Papua New Guinea","PNG","""Principal repayments on external debt, long-term (AMT, current US$)""","DT.AMT.DLXF.CD",2842193842.5
"Papua New Guinea","PNG","""Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)""","DT.AMT.DPNG.CD",2727462849.9
"Paraguay","PRY","""Disbursements on external debt, long-term (DIS, current US$)""","DT.DIS.DLXF.CD",477257251.5
"Paraguay","PRY","""Interest payments on external debt, long-term (INT, current US$)""","DT.INT.DLXF.CD",393918250.5
"Paraguay","PRY","""Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)""","DT.INT.DPNG.CD",181087000
"Paraguay","PRY","""PPG, bilateral (AMT, current US$)""","DT.AMT.BLAT.CD",58314162.7
"Paraguay","PRY","""PPG, bilateral (DIS, current US$)""","DT.DIS.BLAT.CD",132431540.4
"Paraguay","PRY","""PPG, bilateral (INT, current US$)""","DT.INT.BLAT.CD",5158922.3
"Paraguay","PRY","""PPG, bonds (AMT, current US$)""","DT.AMT.PBND.CD",0
"Paraguay","PRY","""PPG, bonds (INT, current US$)""","DT.INT.PBND.CD",150500000
"Paraguay","PRY","""PPG, commercial banks (AMT, current US$)""","DT.AMT.PCBK.CD",19355000
"Paraguay","PRY","""PPG, commercial banks (INT, current US$)""","DT.INT.PCBK.CD",411000
"Paraguay","PRY","""PPG, multilateral (AMT, current US$)""","DT.AMT.MLAT.CD",207662030.9
"Paraguay","PRY","""PPG, multilateral (DIS, current US$)""","DT.DIS.MLAT.CD",344825711.1
"Paraguay","PRY","""PPG, multilateral (INT, current US$)""","DT.INT.MLAT.CD",56761328.2
"Paraguay","PRY","""PPG, official creditors (AMT, current US$)""","DT.AMT.OFFT.CD",265976193.6
"Paraguay","PRY","""PPG, official creditors (DIS, current US$)""","DT.DIS.OFFT.CD",477257251.5
"Paraguay","PRY","""PPG, official creditors (INT, current US$)""","DT.INT.OFFT.CD",61920250.5
