id,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults,id
8677,39,214,1992137,1992062,6998,222,119,724819,43,124,1358,0,1,40,0.0574,0.4422,0.4167,0.1289,0.7883,0.5245,0.0,3.845,2.243,1.8751,-0.5833,-0.1908,1.0,0,0,1,0,0,0,0,8677
5728,789,797,506783,506794,45,12,8,6543,105,132,1362,0,1,175,0.8297,0.24,0.875,0.0059,0.6667,1.0,0.0,1.6532,0.9031,0.9031,-0.125,-0.1124,0.1696,0,0,0,0,0,1,0,5728
2823,1069,1092,409491,409539,137,15,13,15646,82,124,1694,1,0,80,0.4327,0.3131,1.0,0.0071,0.8,1.0,0.5,2.1367,1.0792,1.1139,0.0,-0.2456,0.2914,0,0,0,0,0,0,1,2823
4551,14,24,1709640,1709661,91,17,17,9848,91,124,1358,1,0,70,0.0236,0.5457,0.5882,0.0074,0.5882,1.0,1.0,1.959,1.0,1.2305,0.4118,-0.1719,0.2928,0,1,0,0,0,0,0,4551
5336,796,803,1164270,1164302,62,14,12,8047,112,132,1358,0,1,40,0.9192,0.5347,0.375,0.0044,0.6,1.0,1.0,1.7924,0.7782,1.0792,0.625,-0.0251,0.2018,0,0,0,0,0,1,0,5336
4453,396,404,54896,54905,84,13,11,9124,102,132,1690,1,0,60,0.4355,0.24,0.9091,0.0059,0.7692,1.0,1.0,1.9243,1.0,1.0414,0.0909,-0.1038,0.2173,0,0,0,0,0,0,1,4453
8186,535,561,50442,50442,264,40,26,32604,125,143,1664,1,0,100,0.8882,0.4619,1.0,0.0176,0.6154,0.7273,0.5,2.4216,1.3802,1.3802,0.0,0.0479,0.7659,0,0,0,0,0,1,0,8186
11353,41,216,2943077,2943144,6882,280,134,693100,48,124,1358,0,1,40,0.0604,0.413,0.3829,0.1289,0.6387,0.4552,0.0,3.8377,2.243,1.8261,-0.6171,-0.179,1.0,0,0,1,0,0,0,0,11353
3749,1673,1687,1466427,1465360,345,32,42,23207,78,110,1692,1,0,70,0.0024,0.4303,0.3514,0.0089,0.4688,0.9,1.0,2.5378,1.1761,1.6335,0.6486,-0.2938,0.8778,0,0,0,0,0,1,0,3749
14735,967,976,114430,114444,133,21,17,15526,89,126,1360,0,1,175,0.6441,0.4396,0.7059,0.0088,0.5714,1.0,1.0,2.1239,1.0792,1.2305,0.2941,-0.1561,0.3419,0,0,0,0,0,0,1,14735
12507,830,837,612201,612252,132,9,29,14369,97,126,1387,0,1,40,0.9923,0.3487,0.2903,0.005,0.7778,1.0,1.0,2.1206,0.8451,1.4624,0.7097,-0.1485,0.2901,0,0,0,0,0,0,1,12507
8001,41,216,1786253,1786320,6515,274,131,684236,36,124,1358,0,1,40,0.0604,0.413,0.3714,0.1289,0.6387,0.5114,0.0,3.8139,2.243,1.8129,-0.6286,-0.1909,1.0,0,0,1,0,0,0,0,8001
17402,212,222,1682919,1682947,114,14,14,11647,84,118,1354,1,0,70,0.2574,0.25,0.8571,0.0089,0.8571,0.9333,1.0,2.0569,1.0792,1.1461,0.1429,-0.2257,0.2901,0,0,0,0,0,0,1,17402
10986,39,197,1611713,1611861,14346,709,425,1661835,38,141,1400,0,1,40,0.0557,0.4898,0.8216,0.1113,0.1967,0.4167,1.0,4.1567,2.1931,2.2672,0.1784,-0.0944,1.0,0,0,1,0,0,0,0,10986
15556,39,216,1264388,1264403,6426,263,129,674367,45,125,1358,0,0,40,0.0574,0.4569,0.3514,0.1291,0.6604,0.5114,0.0,3.8084,2.243,1.8195,-0.6486,-0.1881,1.0,0,0,1,0,0,0,0,15556
9079,727,739,1346996,1347021,200,18,30,22591,111,127,1373,0,1,40,0.9164,0.4417,0.4,0.0124,0.9444,1.0,1.0,2.301,1.2305,1.4771,0.6,-0.0862,0.5951,0,0,0,0,0,0,1,9079
524,1151,1162,1312943,1312948,128,20,20,15545,110,127,1362,0,1,40,0.5712,0.45,0.4,0.0088,0.75,1.0,1.0,2.1072,1.0792,1.301,0.6,-0.0844,0.3977,0,0,0,0,0,0,1,524
18131,0,9,161008,161069,265,15,38,32705,99,143,1687,0,1,200,0.0,0.2415,0.1842,0.0047,0.5333,1.0,1.0,2.4232,0.9031,1.5798,0.8158,-0.0593,0.5822,0,0,0,0,0,0,1,18131
9139,623,632,1709640,1709661,12,5,4,1537,97,127,1694,0,1,60,0.8809,0.15,0.8,0.0037,1.0,1.0,1.0,1.0792,0.699,0.6021,0.2,-0.1136,0.1322,0,0,0,0,0,0,1,9139
8450,1470,1488,1162279,1162292,108,18,14,10269,59,125,1696,1,0,60,0.271,0.3205,0.9231,0.0071,0.6667,0.9286,1.0,2.0334,1.0792,1.1139,0.0769,-0.2295,0.3479,0,0,0,0,0,1,0,8450
17173,1588,1610,3859251,3859266,111,15,19,12587,104,127,1656,1,0,80,0.0619,0.3905,0.9231,0.0077,0.8667,0.9474,0.0,2.0453,1.1139,1.301,-0.0769,-0.1031,0.2739,0,0,0,0,0,0,1,17173
17679,1321,1332,274608,274631,60,15,3,6116,110,141,1362,0,1,40,0.0279,0.4495,0.0714,0.0248,1.0,0.2727,0.0,1.7781,0.699,0.4771,-0.9286,-0.0358,0.2359,0,0,0,0,1,0,0,17679
13904,507,519,2425687,2425716,184,25,28,18471,82,132,1692,1,0,143,0.0591,0.4177,0.4444,0.01,0.7391,0.913,1.0,2.2648,1.2305,1.4472,0.5556,-0.1394,0.5362,0,0,0,0,0,1,0,13904
122,0,9,252936,252958,114,13,20,11382,71,118,1358,1,0,70,0.1489,0.34,0.5,0.0087,0.9231,1.0,1.0,2.0569,1.0792,1.301,0.5,-0.2402,0.3359,0,0,0,0,0,0,1,122
4366,1606,1614,1733458,1733471,62,10,9,4690,36,86,1686,1,0,60,0.0071,0.4259,1.0,0.0053,0.9,1.0,0.5,1.7924,0.9542,0.9542,0.0,-0.5181,0.1862,0,0,0,0,0,1,0,4366
14914,867,887,754445,754492,574,51,48,64288,96,133,1362,0,1,40,0.7273,0.4206,0.3137,0.0081,0.3137,0.9583,1.0,2.7589,1.0414,1.6812,0.6863,-0.168,0.9769,0,0,0,0,0,1,0,14914
12153,25,37,2433462,2433491,137,23,23,14536,92,117,1356,1,0,70,0.0369,0.4952,0.5385,0.0096,0.5652,0.9565,1.0,2.1367,1.1139,1.3424,0.4615,-0.189,0.6015,0,1,0,0,0,0,0,12153
2302,1251,1274,66522,66578,170,41,29,17042,89,109,1353,0,1,70,0.1418,0.4267,0.4286,0.0126,0.5122,0.9655,1.0,2.2304,1.3222,1.4472,0.5714,-0.2473,0.417,0,1,0,0,0,0,0,2302
7397,995,1006,702370,702405,145,35,21,14875,93,118,1356,1,0,80,0.5839,0.4818,0.4762,0.0155,0.6,0.5238,1.0,2.1614,1.3222,1.3222,0.5238,-0.1851,0.3509,0,0,0,0,0,1,0,7397
16705,1075,1083,113260,113277,53,22,7,5907,108,135,1366,1,0,60,0.4129,0.4593,0.2381,0.0075,0.4722,0.7143,0.0,1.7243,1.2041,0.699,-0.7619,-0.0617,0.2116,0,0,0,1,0,0,0,16705
5820,35,216,726664,726679,16052,853,535,1691554,25,141,1358,0,1,40,0.0557,0.5838,0.1591,0.1252,0.2052,0.3678,0.0,4.2055,2.243,2.2787,-0.8409,-0.0747,1.0,0,0,1,0,0,0,0,5820
9197,652,666,1025376,1025473,119,22,11,12782,96,127,1354,1,0,70,0.7446,0.3901,0.3704,0.0132,0.3273,0.6875,0.0,2.0756,1.2553,1.0414,-0.6296,-0.1163,0.266,0,0,0,0,0,1,0,9197
16041,771,779,1458128,1458136,16,7,4,2015,109,144,1360,0,1,50,0.8838,0.3571,0.5714,0.0052,1.0,1.0,0.0,1.2041,0.8451,0.6021,-0.4286,0.0061,0.1384,0,0,0,1,0,0,0,16041
16675,543,572,693540,693638,471,54,44,49765,159,199,1364,0,1,100,0.7917,0.4871,0.3954,0.0088,0.3684,0.9773,1.0,2.6776,1.0792,1.6335,0.6047,0.4245,0.9848,0,0,0,0,0,0,1,16675
8880,753,762,1740121,1740188,83,10,8,9643,107,125,1360,0,1,50,0.8127,0.3571,0.5,0.0089,1.0,0.875,0.0,1.9191,1.0792,0.8451,-0.5,-0.0809,0.204,0,0,0,1,0,0,0,8880
3055,1317,1324,2513153,2513182,63,12,19,7752,110,132,1352,0,1,40,0.0513,0.3823,0.2632,0.0044,0.4167,1.0,1.0,1.7993,0.7782,1.2787,0.7368,-0.0679,0.2445,0,0,0,0,0,1,0,3055
3566,1108,1120,3778014,3778041,145,25,23,16258,109,133,1360,1,0,300,0.3687,0.5706,0.8421,0.0097,0.64,0.8261,0.0,2.1614,1.2041,1.2787,-0.1579,-0.0684,0.5029,0,0,0,0,0,0,1,3566
48,1065,1084,1593115,1593120,133,33,31,16571,103,132,1360,0,1,175,0.4595,0.6414,0.5,0.0147,0.6452,0.5385,0.0,2.1239,1.301,1.2553,-0.5,-0.078,0.8299,0,1,0,0,0,0,0,48
10324,1175,1187,1292132,1292303,705,65,72,66181,99,134,1687,0,1,200,0.2482,0.2868,0.2632,0.0058,0.2381,1.0,1.0,2.8802,0.9031,1.8513,0.7368,-0.1247,0.9905,0,0,0,0,0,0,1,10324
501,1495,1506,2837245,2837268,196,23,22,18327,77,110,1686,1,0,60,0.2188,0.2597,0.7778,0.0083,0.6087,1.0,1.0,2.2989,1.1461,1.2553,0.2222,-0.2651,0.417,1,0,0,0,0,0,0,501
3185,1089,1098,2598904,2598935,130,16,11,14669,87,132,1366,0,1,60,0.706,0.4205,0.8461,0.0081,0.6875,1.0,0.0,2.1139,1.0414,1.0414,-0.1539,-0.1482,0.257,0,0,0,0,0,1,0,3185
12633,39,187,516427,516436,6137,212,131,637707,39,127,1358,0,1,40,0.0604,0.3855,0.3931,0.1037,0.7489,0.5402,0.0,3.7989,2.1903,1.8129,-0.6069,-0.1861,1.0,0,0,1,0,0,0,0,12633
229,630,649,1211728,1211795,279,35,41,30451,95,126,1354,1,0,70,0.9019,0.3902,0.2857,0.0089,0.3429,1.0,1.0,2.4456,1.0792,1.6233,0.7143,-0.1263,0.7933,0,0,0,0,0,1,0,229
15603,612,634,5331249,5331309,1182,99,110,1315891,107,141,1352,0,1,70,0.9151,0.6341,0.1035,0.042,0.1022,0.6667,1.0,3.0342,1.9191,1.8389,0.8965,-0.0955,1.0,0,1,0,0,0,0,0,15603
2824,1085,1103,2401744,2401760,72,12,12,8477,61,126,1694,1,0,80,0.3685,0.2667,0.8333,0.006,0.8333,1.0,1.0,1.8573,1.0,1.0792,0.1667,-0.2611,0.2288,0,0,0,0,0,1,0,2824
8772,462,472,1346248,1346264,51,9,9,5483,92,118,1690,1,0,70,0.73,0.2975,0.8889,0.0059,0.8889,1.0,1.0,1.7076,0.9031,0.9542,0.1111,-0.1776,0.1773,0,0,0,0,0,1,0,8772
18199,1643,1681,2939205,2939222,461,53,46,49848,77,110,1694,1,0,70,0.105,0.5236,0.5185,0.0115,0.3939,0.931,1.0,2.6628,1.2305,1.6233,0.4815,-0.2703,0.9648,0,0,0,0,0,1,0,18199
3007,619,630,4383724,4383776,112,19,19,12886,111,140,1356,1,0,70,0.9575,0.5497,0.6111,0.0101,0.7368,0.9474,0.0,2.0492,1.2553,1.2553,-0.3889,-0.0137,0.3725,0,1,0,0,0,0,0,3007
4305,1051,1063,92878,92896,68,12,12,8107,160,181,1372,0,1,40,0.6386,0.2988,0.8,0.0058,0.8333,1.0,1.0,1.8325,0.9031,1.0792,0.2,0.2839,0.1852,0,0,1,0,0,0,0,4305
1074,686,692,1333074,1333079,52,12,9,5483,97,126,1358,0,1,50,0.9146,0.4148,0.5,0.0074,0.8333,1.0,0.0,1.716,1.0,0.9542,-0.5,-0.1172,0.1773,0,0,0,1,0,0,0,1074
10942,1138,1149,2887095,2887114,139,19,17,14536,71,126,1362,1,0,120,0.3187,0.3472,0.7368,0.0088,0.6316,1.0,1.0,2.143,1.0792,1.2787,0.2632,-0.176,0.4089,0,0,0,0,0,1,0,10942
13560,844,852,2378173,2378236,146,21,15,16182,103,126,1362,1,0,70,0.7618,0.4286,0.8667,0.0081,0.5294,0.8667,1.0,2.1614,1.0414,1.1139,0.1333,-0.0965,0.3329,0,0,0,0,0,1,0,13560
12097,757,766,4235272,4235283,150,21,17,15147,84,126,1358,0,1,40,0.9383,0.2525,0.3529,0.0066,0.4286,1.0,1.0,2.1761,0.9542,1.2305,0.6471,-0.1626,0.3168,0,0,0,0,0,0,1,12097
7653,39,75,23288,23316,5695,157,85,626586,43,124,1402,0,1,40,0.0721,0.4772,0.0946,0.0526,0.5362,0.5294,0.0,3.7555,1.8633,1.8129,-0.9054,-0.2248,1.0,0,0,1,0,0,0,0,7653
7210,1357,1372,707576,707600,108,20,15,13334,105,124,1358,0,1,40,0.4327,0.5347,0.4706,0.0125,0.7,0.8667,0.0,2.0334,1.2305,1.1761,-0.5294,-0.0903,0.3494,0,0,0,0,0,0,1,7210
2944,1063,1088,1273270,1273281,143,18,16,15785,87,127,1360,0,1,40,0.4898,0.4363,0.6667,0.0125,0.7778,0.625,0.0,2.1553,1.2305,1.0,-0.3333,-0.1535,0.3359,0,0,0,0,0,1,0,2944
17869,1027,1048,128854,128981,184,28,25,22532,99,127,1362,0,1,40,0.4177,0.5552,0.9091,0.014,0.9546,0.8,0.0,2.2648,1.2787,1.301,-0.0909,-0.1162,0.6559,0,0,0,0,0,1,0,17869
10910,15,29,10369596,10369620,308,39,48,30104,47,94,1354,1,0,70,0.0189,0.399,0.1639,0.0081,0.2647,0.9829,1.0,2.5024,1.0414,1.6812,0.8361,-0.3902,0.8336,0,1,0,0,0,0,0,10910
16655,642,658,1543653,1543689,258,27,31,26902,77,127,1364,0,1,100,0.758,0.2431,0.3548,0.0088,0.4444,1.0,1.0,2.4116,1.0792,1.4914,0.6452,-0.1523,0.5642,1,0,0,0,0,0,0,16655
8638,1627,1638,1084661,1084680,83,9,14,9452,128,174,1387,0,1,40,0.0071,0.19,0.6429,0.0065,1.0,1.0,1.0,1.9191,0.9542,1.1461,0.3571,0.0289,0.2359,0,0,1,0,0,0,0,8638
10362,1505,1514,188817,188826,148,18,24,17753,114,132,1658,0,1,100,0.1755,0.3131,0.5556,0.0054,0.6,1.0,1.0,2.1703,0.9542,1.4314,0.4444,-0.0592,0.4025,0,0,0,0,0,0,1,10362
4433,39,56,1447943,1447954,766,93,98,76438,59,125,1402,0,1,40,0.0585,0.4194,0.1111,0.0123,0.3288,0.9917,1.0,2.8733,1.2305,1.9031,0.8889,-0.2239,0.9985,0,0,0,0,0,0,1,4433
16960,27,42,1226170,1226204,180,30,25,19118,67,125,1690,1,0,60,0.0355,0.4055,0.5417,0.0077,0.4333,0.92,1.0,2.2577,1.1139,1.3802,0.4583,-0.2728,0.6221,0,0,0,0,0,0,1,16960
4161,542,548,2023127,2023150,81,12,13,9136,103,132,1687,1,0,80,0.7665,0.32,0.6154,0.0047,0.6667,1.0,1.0,1.9085,0.9031,1.1139,0.3846,-0.0877,0.2105,0,0,0,0,0,0,1,4161
3117,61,90,2368032,2368203,14386,181,348,1577022,19,111,1387,0,1,40,0.0749,0.3404,0.0904,0.1083,0.7956,0.5053,1.0,3.1758,2.1818,2.2227,0.9096,-0.21505,1.0,0,0,0,0,0,0,1,3117
16915,1188,1202,2413168,2413186,190,18,28,21321,99,126,1688,1,0,70,0.0,0.2315,0.4643,0.0066,0.5,1.0,1.0,2.2718,0.9542,1.4472,0.5357,-0.1147,0.4613,1,0,0,0,0,0,0,16915
6878,1090,1129,276547,276554,107,30,23,12615,122,148,1370,1,0,69,0.3603,0.5913,0.1539,0.0191,0.8667,0.6956,0.0,2.0294,1.415,1.0414,-0.8461,0.0325,0.3882,0,0,0,0,0,1,0,6878
16679,41,215,3528981,3529007,6426,266,131,667465,41,124,1356,0,1,40,0.0605,0.4331,0.3886,0.1276,0.6316,0.5114,0.0,3.8077,2.2455,1.8325,-0.6114,-0.1884,1.0,0,0,1,0,0,0,0,16679
10260,1043,1102,334925,334972,771,109,51,84461,95,135,1666,0,1,40,0.6327,0.5232,0.5714,0.0581,0.6915,0.5882,0.0,2.8733,1.9777,1.3979,-0.4286,-0.1354,0.9999,0,0,0,0,0,0,1,10260
11232,39,212,1418584,1418589,6293,263,131,679238,43,124,1358,0,1,40,0.0574,0.4563,0.4,0.1274,0.6436,0.5349,0.0,3.7977,2.238,1.8129,-0.6,-0.1856,1.0,0,0,1,0,0,0,0,11232
5322,46,184,2150529,2150756,6543,205,138,689961,40,125,1358,0,1,40,0.0604,0.3904,0.3912,0.1044,0.7472,0.5114,0.0,3.8342,2.1523,1.8261,-0.6088,-0.1909,1.0,0,0,1,0,0,0,0,5322
13469,1358,1374,57715,57763,88,19,12,10515,94,117,1373,0,1,130,0.0591,0.3278,1.0,0.0117,0.8421,1.0,0.5,1.9445,1.2041,1.0792,0.0,-0.2004,0.2384,0,0,0,0,0,0,1,13469
12667,39,214,1700639,1700639,6969,288,151,725465,38,124,1362,0,1,40,0.0574,0.4524,0.3771,0.1267,0.6169,0.5149,0.0,3.8412,2.2355,1.8261,-0.6229,-0.1942,1.0,0,0,1,0,0,0,0,12667
2419,733,740,657468,657502,265,14,60,26321,82,119,1362,0,1,175,0.7709,0.2,0.2667,0.0088,0.7143,1.0,1.0,2.4232,1.0792,1.7781,0.7333,-0.1797,0.633,0,0,0,0,0,0,1,2419
16552,21,45,2513153,2513182,161,28,21,16983,49,84,1362,1,0,80,0.0384,0.4159,0.7143,0.011,0.75,0.7143,0.0,2.2068,1.1761,1.1761,-0.2857,-0.4515,0.5212,0,0,0,0,0,1,0,16552
16306,892,927,899390,899399,2160,143,162,292575,75,127,1687,0,1,200,0.9106,0.894,0.0938,0.0096,0.2143,0.9921,1.0,3.463,1.1139,2.2041,0.9063,-0.1492,1.0,0,0,0,0,0,0,1,16306
13816,512,524,240466,240480,114,19,18,11516,91,127,1692,1,0,60,0.7332,0.5182,0.5556,0.0053,0.4737,1.0,1.0,2.0569,0.9542,1.2553,0.4444,-0.1522,0.3068,0,0,0,0,0,1,0,13816
13172,1033,1045,571986,572004,101,33,18,13866,124,143,1372,1,0,100,0.4978,0.411,0.9444,0.0124,0.7188,0.8333,1.0,2.0043,1.2305,1.2551,0.0556,0.0374,0.5063,0,0,0,0,0,0,1,13172
1017,550,567,3711661,3711800,68,20,12,7286,87,127,1687,1,0,60,0.8799,0.2222,0.75,0.0066,0.5,1.0,1.0,1.8325,0.9542,1.0792,0.25,-0.154,0.2469,0,0,0,0,0,1,0,1017
12179,1457,1470,589740,589752,74,24,12,6481,79,101,1630,1,0,100,0.263,0.3392,0.3333,0.0155,0.9583,0.75,0.0,1.8692,1.3222,0.7782,-0.6667,-0.3041,0.2116,0,0,0,0,0,1,0,12179
8540,1080,1090,1508691,1508724,6,4,3,718,104,132,1358,0,1,40,0.4686,0.3333,1.0,0.0029,1.0,1.0,0.5,0.7782,0.4771,0.4771,0.0,-0.1215,0.1292,0,0,0,1,0,0,0,8540
7743,1246,1267,33796,33812,57,19,11,4616,87,124,1360,1,0,300,0.1165,0.4444,0.5556,0.0125,0.8947,0.9091,0.0,1.7559,1.2305,1.0,-0.4444,-0.2489,0.2583,0,0,0,0,0,1,0,7743
1928,6,14,75122,75139,221,13,31,20557,85,118,1687,0,1,90,0.9231,0.3776,0.2727,0.0081,0.9167,0.9412,1.0,2.3284,1.0414,1.4914,0.7273,-0.2339,0.5378,0,0,0,0,0,1,0,1928
17947,828,837,2576296,2576362,123,14,14,11540,99,132,1688,1,0,70,0.9411,0.2778,0.7143,0.0083,0.8571,1.0,1.0,2.0899,1.1461,1.1461,0.2857,-0.1453,0.2901,0,0,0,0,0,1,0,17947
350,799,803,327823,327870,169,26,35,16217,46,117,1648,1,0,80,0.0353,0.5464,0.3684,0.0071,0.3684,1.0,1.0,2.2279,1.0792,1.5441,0.6316,-0.2824,0.5708,0,0,0,0,0,0,1,350
16775,853,861,1327751,1327750,51,9,6,8106,108,125,1387,0,1,50,0.7385,0.3333,0.6667,0.0044,0.6667,1.0,1.0,1.7076,0.7782,0.7782,0.3333,-0.1064,0.1852,0,0,0,1,0,0,0,16775
223,791,804,518468,518483,231,39,36,27597,115,135,1360,0,1,40,0.9266,0.5454,0.4,0.0187,0.5833,0.4444,0.0,2.3636,1.415,1.0792,-0.6,-0.0481,0.7065,0,0,0,0,0,1,0,223
6030,41,216,4235272,4235283,6185,234,131,684236,43,124,1358,0,1,40,0.0604,0.4657,0.3616,0.1291,0.7166,0.5402,0.0,3.8235,2.243,1.716,-0.6384,-0.1785,1.0,0,0,1,0,0,0,0,6030
18625,1120,1145,1319063,1319076,220,38,21,24816,104,119,1358,0,1,175,0.3137,0.5376,0.7368,0.0184,0.5862,0.5714,0.0,2.3424,1.3979,1.1461,-0.2632,-0.1285,0.4399,0,0,0,0,0,0,1,18625
18590,41,181,1566617,1566638,11211,694,387,1270726,33,141,1404,0,1,40,0.0585,0.4331,0.9942,0.107,0.238,0.4465,1.0,4.0343,2.1761,2.2122,0.0058,-0.1098,1.0,0,0,1,0,0,0,0,18590
9179,490,506,5851552,5851560,677,72,61,72312,78,126,1364,0,1,100,0.1215,0.4024,0.2727,0.0081,0.2542,0.9861,1.0,2.7903,1.0414,1.7853,0.7273,-0.2081,0.9979,0,0,0,0,0,0,1,9179
14209,1059,1073,133188,133203,364,26,31,38223,90,126,1690,1,0,70,0.7305,0.2546,0.8421,0.0065,0.5625,1.0,1.0,2.5611,1.0414,1.4914,0.1579,-0.1562,0.7659,0,0,0,0,0,1,0,14209
2500,1604,1629,1689276,1689652,196,25,22,16645,70,103,1692,1,0,300,0.0059,0.3669,0.7059,0.0142,1.0,0.7273,0.0,2.2923,1.3802,1.2553,-0.2941,-0.0994,0.633,0,0,0,0,0,0,1,2500
18331,0,9,9228,9246,1590,52,93,138184,83,116,1353,0,1,185,0.0,0.265,0.3548,0.0072,0.2353,1.0,1.0,3.1861,1.0,1.9294,0.6452,-0.2076,1.0,1,0,0,0,0,0,0,18331
19063,4,15,2691161,2691189,652,34,30,61753,77,116,1687,0,1,90,0.0071,0.3558,0.3,0.0066,0.2857,1.0,1.0,2.8176,1.0414,1.4771,0.7,-0.1903,0.9917,1,0,0,0,0,0,0,19063
564,1245,1254,6571361,6571375,101,15,13,11439,87,126,1626,1,0,70,0.1581,0.3619,0.7692,0.0096,0.8667,1.0,0.0,2.0043,1.1139,1.1139,-0.2308,-0.1686,0.2408,0,0,0,0,0,1,0,564
9774,1451,1466,618457,618502,212,25,38,23207,77,119,1652,1,0,80,0.2127,0.2589,0.4211,0.0071,0.4,1.0,1.0,2.3263,1.0792,1.5798,0.5789,-0.2362,0.4729,0,0,0,0,0,1,0,9774
10367,1285,1293,367429,367455,192,25,38,19435,74,126,1362,0,1,50,0.0947,0.513,0.3529,0.0081,0.44,1.0,1.0,2.2833,1.0414,1.5441,0.6471,-0.2035,0.5362,1,0,0,0,0,0,0,10367
15457,1048,1058,86812,86815,52,13,11,4557,86,103,1692,1,0,300,0.0047,0.4271,0.5833,0.0041,0.5385,1.0,1.0,1.716,0.8451,1.0414,0.4167,-0.2623,0.204,0,0,0,0,0,0,1,15457
14966,1031,1056,4348498,4348516,1176,109,106,92750,36,133,1362,0,1,200,0.6305,0.5397,0.2391,0.0206,0.2319,0.9394,1.0,3.0394,1.4472,1.9685,0.7609,-0.2603,0.9999,0,0,0,0,0,0,1,14966
13729,1259,1271,1798152,1798172,153,31,34,18625,86,127,1387,0,1,50,0.1431,0.2941,0.3333,0.0089,0.4063,0.9605,1.0,2.1847,1.0792,1.5315,0.6667,-0.1252,0.4729,0,0,0,0,0,0,1,13729
3385,39,216,1903355,1903423,6878,248,128,709363,38,126,1358,0,1,40,0.0574,0.4657,0.4104,0.1303,0.6189,0.5177,0.0,3.8375,2.248,1.8325,-0.5896,-0.1875,1.0,0,0,1,0,0,0,0,3385
3933,43,193,908862,908986,11813,821,534,1293558,31,124,1402,0,1,40,0.0613,0.476,0.9238,0.1091,0.2459,0.4363,1.0,4.0722,2.1847,2.2718,0.0762,-0.0931,1.0,0,0,1,0,0,0,0,3933
7959,507,515,1204128,1204136,66,14,12,7502,100,134,1650,1,0,70,0.8479,0.2273,0.9167,0.0088,0.8571,1.0,0.0,1.8195,1.0792,1.0792,-0.0833,-0.0746,0.2432,0,0,0,0,0,0,1,7959
2707,1333,1343,1645544,1645548,16,6,5,2046,109,132,1358,0,1,50,0.0192,0.2,0.8,0.0037,0.8333,1.0,0.0,1.2041,0.699,0.699,-0.2,-0.0723,0.1322,0,0,0,0,0,0,1,2707
2790,536,543,185575,185588,63,19,7,7990,100,132,1687,1,0,100,0.8916,0.3823,0.1852,0.0077,0.8947,1.0,0.0,1.7993,1.1139,0.8451,-0.8148,-0.1033,0.2482,0,0,0,0,0,0,1,2790
3446,1245,1254,178723,178731,198,24,21,19435,104,125,1364,0,1,40,0.051,0.3175,0.6842,0.0077,0.7143,1.0,1.0,2.2967,1.1139,1.3222,0.3158,-0.0935,0.463,0,0,0,0,0,1,0,3446
13871,724,733,3577116,3577127,76,15,11,9124,95,132,1648,1,0,80,0.9585,0.2349,0.9091,0.006,0.6667,1.0,1.0,1.8808,1.0,1.0414,0.0909,-0.1355,0.2173,0,0,0,0,0,1,0,13871
3535,52,173,2098521,2098591,5930,230,131,560118,46,126,1360,0,1,40,0.0749,0.3951,0.3988,0.0956,0.6732,0.5053,0.0,3.7795,2.1173,1.7708,-0.6012,-0.1944,1.0,0,0,1,0,0,0,0,3535
10920,265,276,1385900,1385914,122,16,16,14163,81,133,1692,1,0,300,0.3623,0.2571,0.75,0.0071,0.875,1.0,1.0,2.0899,1.0792,1.2041,0.25,-0.2518,0.3241,0,0,0,0,0,1,0,10920
14575,41,218,1157189,1157378,15896,865,517,1847157,23,143,1400,0,1,40,0.0586,0.494,0.9238,0.1291,0.2058,0.3049,1.0,4.2013,2.243,2.233,0.0762,-0.1059,1.0,0,0,1,0,0,0,0,14575
14021,39,186,1417276,141884,11505,572,356,1320194,38,141,1358,0,1,40,0.0546,0.5822,0.9639,0.1077,0.2444,0.4114,1.0,4.0564,2.179,2.2201,0.0361,-0.1059,1.0,0,0,1,0,0,0,0,14021
19048,3,15,2811785,2811821,264,30,36,24672,66,124,1627,0,1,40,0.0049,0.2571,0.25,0.0074,0.4,1.0,1.0,2.4216,1.0792,1.5563,0.75,-0.2213,0.6514,0,0,0,0,0,0,1,19048
17041,1084,1096,214065,214075,137,22,17,20916,118,140,1362,0,1,40,0.4106,0.6722,0.8421,0.0139,0.9546,0.9412,0.0,2.1335,1.2787,1.2041,-0.1579,0.0161,0.5296,0,0,0,0,0,1,0,17041
7525,1569,1580,5637032,5637050,135,8,22,14533,85,124,1692,1,0,60,0.1071,0.2868,0.8571,0.0059,0.875,1.0,1.0,2.1303,1.0,1.3222,0.1429,-0.2298,0.2901,0,0,0,0,0,0,1,7525
821,1137,1182,396401,396420,860,38,66,90154,104,133,1387,0,1,40,0.2055,0.4444,0.1918,0.0155,0.4286,1.0,1.0,2.9464,1.3222,1.8195,0.8082,-0.096,0.9991,1,0,0,0,0,0,0,821
