id,Sex,Length,Diameter,Height,Whole weight,Whole weight.1,Whole weight.2,Shell weight,Rings
32224,I,0.44,0.33,0.115,0.44,0.194,0.1045,0.1345,8
81070,M,0.51,0.385,0.15,0.742,0.3545,0.1405,0.195,8
39232,I,0.525,0.415,0.135,0.7955,0.3185,0.1855,0.18,9
26934,F,0.545,0.43,0.14,0.778,0.3745,0.214,0.219,8
55995,F,0.65,0.495,0.205,1.337,0.5605,0.2895,0.37,10
74800,M,0.655,0.52,0.175,1.478,0.7455,0.2955,0.36,10
18326,I,0.315,0.23,0.05,0.134,0.0575,0.0285,0.3505,5
17431,M,0.68,0.525,0.19,1.527,0.5755,0.353,0.44,11
48012,F,0.645,0.51,0.175,1.429,0.6885,0.2925,0.3865,10
75572,I,0.33,0.265,0.08,0.196,0.066,0.0365,0.05,6
23951,F,0.525,0.385,0.125,0.607,0.2375,0.125,0.195,11
4768,I,0.425,0.325,0.11,0.4155,0.1685,0.0785,0.12,8
15760,I,0.44,0.34,0.1,0.405,0.1685,0.0865,0.1045,7
42525,M,0.65,0.48,0.16,1.238,0.6165,0.2355,0.3185,10
21880,M,0.78,0.63,0.215,2.505,1.1965,0.513,0.612,13
29361,M,0.575,0.435,0.155,0.844,0.4145,0.1765,0.24,9
45348,I,0.19,0.13,0.05,0.0325,0.0105,0.005,0.01,4
17912,F,0.615,0.495,0.165,1.3165,0.6435,0.3115,0.3585,10
89000,M,0.665,0.505,0.17,1.3695,0.65,0.3055,0.3925,10
16696,I,0.395,0.29,0.09,0.2625,0.115,0.0605,0.085,6
31060,M,0.59,0.465,0.16,0.984,0.4255,0.2445,0.262,8
68037,F,0.6,0.495,0.16,1.2415,0.485,0.2775,0.34,13
20463,I,0.39,0.3,0.095,0.2925,0.1145,0.0455,0.085,7
53366,M,0.385,0.3,0.09,0.3025,0.1205,0.056,0.09,9
5183,F,0.68,0.525,0.195,1.8375,0.8345,0.36,0.43,11
73737,I,0.43,0.325,0.1,0.3675,0.1585,0.0755,0.115,9
46346,I,0.4,0.315,0.1,0.314,0.13,0.073,0.1,10
72292,M,0.575,0.46,0.145,0.96,0.4775,0.2185,0.225,10
12099,M,0.72,0.565,0.18,1.7265,0.7495,0.3525,0.48,14
59703,M,0.635,0.49,0.15,1.151,0.3555,0.291,0.315,16
43897,M,0.17,0.155,0.035,0.0155,0.005,0.0035,0.004,5
88192,M,0.555,0.43,0.2,0.9235,0.2935,0.1805,0.315,19
74771,F,0.555,0.43,0.145,0.8565,0.414,0.1745,0.25,9
58972,F,0.655,0.54,0.19,1.5535,0.583,0.4005,0.385,10
89190,F,0.66,0.515,0.185,1.348,0.5125,0.3375,0.48,17
37549,I,0.55,0.435,0.125,0.804,0.3345,0.1635,0.24,10
90373,F,0.6,0.465,0.155,1.2235,0.4335,0.3045,0.3235,9
5402,M,0.54,0.42,0.14,0.717,0.358,0.153,0.1835,8
29666,F,0.525,0.4,0.125,0.6765,0.32,0.1555,0.189,10
5500,M,0.51,0.395,0.12,0.6665,0.3125,0.127,0.185,9
83579,I,0.405,0.3,0.1,0.2875,0.0875,0.061,0.085,7
53542,M,0.515,0.4,0.135,0.6295,0.279,0.1395,0.24,12
16021,I,0.555,0.395,0.125,0.651,0.2975,0.1265,0.17,9
46564,M,0.58,0.435,0.14,0.839,0.3535,0.208,0.192,8
38569,M,0.58,0.46,0.185,1.1185,0.469,0.2585,0.335,12
53723,F,0.495,0.435,0.155,0.7905,0.3525,0.196,0.24,9
42612,I,0.48,0.325,0.14,0.5415,0.2465,0.096,0.16,8
87597,I,0.54,0.395,0.135,0.7245,0.2645,0.138,0.225,18
36951,I,0.575,0.425,0.145,0.8445,0.369,0.1965,0.2425,10
81675,I,0.575,0.465,0.125,0.9205,0.4655,0.196,0.253,10
19986,I,0.305,0.225,0.08,0.1415,0.0625,0.0335,0.04,6
33334,M,0.68,0.525,0.16,1.613,0.715,0.342,0.41,10
83363,I,0.52,0.38,0.145,0.5825,0.2375,0.125,0.205,9
75698,M,0.55,0.44,0.155,0.9155,0.3645,0.1855,0.25,13
49269,I,0.29,0.235,0.045,0.0845,0.035,0.017,0.019,5
33211,F,0.675,0.525,0.175,1.5545,0.7035,0.3365,0.4,11
88736,I,0.37,0.275,0.085,0.2945,0.1485,0.0595,0.085,7
25021,F,0.58,0.455,0.155,0.8825,0.375,0.1955,0.2515,12
59666,M,0.525,0.44,0.155,0.7865,0.3165,0.159,0.3115,18
82316,I,0.45,0.335,0.11,0.3675,0.1525,0.0735,0.11,7
83364,M,0.595,0.47,0.165,1.1735,0.526,0.2385,0.345,9
26724,M,0.57,0.435,0.14,0.802,0.3475,0.1415,0.2255,8
54297,M,0.635,0.515,0.185,1.3115,0.5645,0.2655,0.49,21
44531,I,0.41,0.315,0.125,0.3865,0.173,0.0935,0.1005,7
59856,M,0.585,0.45,0.165,0.967,0.3855,0.1855,0.26,11
40373,I,0.505,0.4,0.11,0.591,0.2645,0.146,0.18,8
30392,M,0.72,0.565,0.195,1.8275,0.8295,0.4015,0.4825,10
6024,I,0.225,0.17,0.05,0.0565,0.024,0.012,0.016,4
25746,M,0.62,0.51,0.17,1.297,0.566,0.379,0.354,11
73518,F,0.675,0.57,0.185,1.583,0.739,0.3005,0.44,11
48014,F,0.535,0.405,0.14,0.6965,0.3055,0.1495,0.205,10
24711,I,0.4,0.29,0.095,0.268,0.096,0.056,0.08,8
21511,M,0.615,0.455,0.165,1.032,0.4425,0.2065,0.295,10
72014,F,0.435,0.325,0.105,0.4335,0.1815,0.1175,0.12,7
60499,I,0.29,0.2,0.07,0.1225,0.0545,0.0155,0.035,5
67921,I,0.5,0.405,0.145,0.6515,0.2845,0.15,0.167,10
69367,F,0.48,0.365,0.135,0.5465,0.2735,0.0995,0.158,9
61147,M,0.57,0.45,0.14,0.945,0.4425,0.1835,0.22,8
25377,M,0.525,0.42,0.15,0.8105,0.3835,0.137,0.225,8
19772,I,0.245,0.175,0.05,0.0675,0.0385,0.014,0.02,5
74679,M,0.595,0.46,0.145,0.9215,0.3275,0.1905,0.26,11
52401,F,0.43,0.33,0.11,0.3705,0.1525,0.098,0.13,9
32671,F,0.57,0.435,0.155,0.7905,0.394,0.1845,0.2095,9
25729,M,0.595,0.465,0.15,1.0385,0.4915,0.2095,0.305,11
61299,F,0.62,0.51,0.19,1.217,0.6025,0.2145,0.36,11
8686,F,0.59,0.45,0.155,1.077,0.5135,0.2445,0.2595,9
66192,F,0.585,0.465,0.15,0.953,0.3845,0.2255,0.2715,10
45707,M,0.57,0.45,0.14,0.857,0.4045,0.201,0.2615,9
26857,I,0.21,0.18,0.03,0.046,0.019,0.009,0.015,4
73528,I,0.25,0.205,0.08,0.1195,0.0545,0.0215,0.03,5
69405,I,0.55,0.435,0.14,0.844,0.3,0.1785,0.24,10
35589,I,0.4,0.31,0.09,0.2705,0.115,0.0565,0.085,7
14702,I,0.37,0.28,0.09,0.2225,0.093,0.043,0.0655,7
32662,M,0.61,0.47,0.145,1.1155,0.4935,0.2675,0.2785,8
24902,M,0.55,0.44,0.145,0.874,0.3535,0.1735,0.255,14
25152,M,0.76,0.605,0.215,2.226,0.8955,0.405,0.71,17
17386,I,0.265,0.195,0.055,0.094,0.0335,0.02,0.025,5
39892,M,0.53,0.43,0.14,0.739,0.341,0.1525,0.225,9
36245,M,0.52,0.405,0.155,0.9945,0.2635,0.2155,0.315,17
27808,M,0.39,0.29,0.115,0.2555,0.0915,0.05,0.077,11
14433,I,0.45,0.355,0.12,0.478,0.1865,0.0905,0.15,8
65989,M,0.555,0.435,0.155,1.0315,0.4695,0.223,0.274,11
20432,M,0.58,0.445,0.155,0.8795,0.387,0.1725,0.249,9
33843,F,0.625,0.495,0.165,1.1455,0.539,0.2415,0.33,9
90469,M,0.53,0.42,0.135,0.7365,0.3525,0.159,0.195,7
45060,I,0.55,0.435,0.135,0.7315,0.3445,0.1535,0.1715,8
51454,I,0.455,0.355,0.125,0.441,0.167,0.0865,0.145,14
36295,M,0.495,0.43,0.14,0.677,0.2985,0.0965,0.22,12
37742,I,0.255,0.18,0.065,0.073,0.0275,0.0125,0.02,5
59442,M,0.47,0.36,0.105,0.5225,0.237,0.127,0.165,8
66397,F,0.57,0.425,0.13,0.813,0.3875,0.1635,0.22,9
7236,I,0.575,0.455,0.165,0.907,0.356,0.197,0.265,10
14088,F,0.705,0.56,0.175,1.732,0.831,0.381,0.435,10
76245,I,0.485,0.39,0.14,0.6675,0.3145,0.1515,0.1615,8
38721,M,0.745,0.58,0.205,1.9335,0.929,0.429,0.46,12
30961,F,0.62,0.48,0.155,1.0855,0.469,0.1965,0.33,10
33126,F,0.58,0.445,0.13,0.8365,0.4235,0.1625,0.249,8
48553,M,0.615,0.475,0.155,1.0385,0.4435,0.2165,0.36,10
81067,I,0.28,0.21,0.07,0.1055,0.0445,0.024,0.03,3
13081,F,0.615,0.475,0.195,1.0295,0.4635,0.1905,0.305,10
41871,I,0.395,0.33,0.1,0.3045,0.1345,0.0615,0.095,7
65288,F,0.66,0.53,0.17,1.548,0.723,0.322,0.41,10
54934,I,0.43,0.315,0.1,0.3675,0.1865,0.0885,0.09,8
81181,M,0.6,0.485,0.15,1.078,0.5095,0.2745,0.315,9
89349,I,0.29,0.205,0.07,0.096,0.0285,0.0185,0.029,5
50260,M,0.615,0.455,0.15,1.055,0.543,0.246,0.2725,9
48611,M,0.5,0.385,0.13,0.6425,0.3285,0.1205,0.1535,9
73723,I,0.41,0.3,0.09,0.2655,0.1065,0.0585,0.067,8
18121,M,0.565,0.425,0.155,0.9265,0.3485,0.196,0.275,13
23759,I,0.495,0.375,0.125,0.5395,0.2895,0.133,0.157,9
54248,F,0.585,0.455,0.15,1.0765,0.3835,0.2325,0.31,13
2505,M,0.545,0.44,0.145,0.868,0.3585,0.159,0.25,9
9944,F,0.5,0.385,0.145,0.7175,0.261,0.1525,0.25,18
66547,I,0.21,0.15,0.055,0.0375,0.0125,0.0145,0.0105,5
54998,I,0.575,0.445,0.125,0.873,0.4615,0.2195,0.239,10
4868,I,0.485,0.355,0.105,0.4285,0.1965,0.09,0.12,10
27018,M,0.52,0.405,0.14,0.84,0.2405,0.169,0.245,14
24553,F,0.605,0.475,0.175,1.107,0.48,0.2725,0.295,17
76884,M,0.58,0.47,0.165,0.927,0.276,0.1805,0.315,12
57641,M,0.59,0.485,0.15,1.0785,0.4535,0.2245,0.2985,12
51866,I,0.375,0.255,0.09,0.176,0.078,0.0325,0.057,8
53073,F,0.595,0.47,0.175,1.0725,0.3905,0.2245,0.3255,11
42465,M,0.545,0.44,0.12,0.9185,0.429,0.1775,0.29,9
14298,M,0.57,0.45,0.16,1.058,0.3975,0.2485,0.325,17
74110,F,0.64,0.585,0.18,1.539,0.5735,0.2855,0.47,15
21154,F,0.48,0.38,0.125,0.6255,0.2945,0.1515,0.185,10
63039,M,0.655,0.545,0.19,1.6195,0.6325,0.2945,0.58,26
40355,I,0.295,0.215,0.07,0.132,0.0575,0.0285,0.035,6
52908,F,0.56,0.445,0.145,1.0265,0.534,0.2155,0.26,8
20604,M,0.45,0.365,0.125,0.4075,0.1705,0.0985,0.14,12
75152,F,0.57,0.445,0.145,0.9445,0.3665,0.182,0.275,8
75867,M,0.59,0.445,0.17,1.057,0.383,0.216,0.35,16
33727,I,0.525,0.4,0.125,0.6125,0.2955,0.159,0.182,9
5278,I,0.39,0.29,0.075,0.2625,0.122,0.053,0.08,6
89245,F,0.665,0.515,0.165,1.3485,0.55,0.3175,0.3595,11
88735,I,0.515,0.4,0.145,0.8825,0.3495,0.1935,0.265,10
22759,M,0.615,0.47,0.155,0.98,0.504,0.196,0.2505,12
12902,I,0.58,0.455,0.145,0.9175,0.3845,0.1815,0.295,10
18537,M,0.685,0.535,0.17,1.521,0.647,0.3555,0.406,9
90235,M,0.575,0.47,0.175,0.9595,0.3495,0.2165,0.295,12
76227,I,0.36,0.27,0.095,0.196,0.0855,0.0405,0.06,7
15995,F,0.65,0.495,0.15,1.0185,0.3485,0.2235,0.26,10
56810,F,0.72,0.56,0.215,1.791,0.7185,0.4095,0.5015,10
437,F,0.58,0.47,0.155,1.0385,0.4145,0.2345,0.315,19
61560,I,0.54,0.425,0.14,0.8885,0.3815,0.1825,0.221,8
67993,I,0.415,0.315,0.1,0.362,0.1475,0.07,0.085,8
12988,M,0.53,0.425,0.14,0.796,0.3725,0.1845,0.21,8
68642,I,0.435,0.33,0.115,0.4385,0.1955,0.0745,0.1,8
40083,M,0.645,0.5,0.16,1.3685,0.633,0.3375,0.315,11
48945,I,0.42,0.325,0.085,0.313,0.1245,0.063,0.125,8
14094,M,0.725,0.565,0.19,1.7405,0.6705,0.3105,0.505,15
87345,F,0.505,0.39,0.155,0.9715,0.381,0.2355,0.255,8
14850,M,0.57,0.435,0.145,0.8565,0.3725,0.167,0.22,9
53504,M,0.735,0.545,0.185,2.526,0.933,0.59,0.62,17
29407,M,0.4,0.295,0.1,0.282,0.1225,0.057,0.1005,7
61964,M,0.63,0.5,0.18,1.3305,0.5565,0.276,0.3665,10
59264,M,0.63,0.465,0.17,1.1615,0.5815,0.23,0.305,10
5242,M,0.55,0.44,0.15,0.8085,0.2175,0.1555,0.25,13
85246,I,0.575,0.405,0.16,0.9175,0.4075,0.2225,0.24,9
32995,I,0.435,0.33,0.115,0.4335,0.1765,0.0885,0.1285,8
80320,M,0.45,0.355,0.18,0.4865,0.2085,0.142,0.1505,7
82268,F,0.745,0.585,0.205,1.931,0.896,0.5265,0.5,16
79632,I,0.425,0.32,0.085,0.368,0.158,0.07,0.0945,6
76887,I,0.255,0.19,0.065,0.094,0.0345,0.014,0.023,5
58401,F,0.565,0.435,0.185,1.098,0.391,0.2225,0.335,17
87380,I,0.255,0.185,0.06,0.0705,0.039,0.015,0.02,5
47115,F,0.685,0.535,0.175,1.6195,0.7815,0.322,0.465,10
60605,F,0.57,0.445,0.14,0.903,0.3375,0.1835,0.295,19
60953,M,0.575,0.45,0.15,0.99,0.4585,0.2195,0.245,8
66993,F,0.535,0.435,0.135,0.6855,0.2635,0.129,0.2175,9
39009,F,0.72,0.565,0.19,1.9335,0.913,0.3725,0.49,11
11291,I,0.45,0.335,0.105,0.365,0.143,0.0615,0.1175,8
53387,I,0.46,0.365,0.115,0.4215,0.1895,0.0855,0.1135,7
55770,M,0.58,0.45,0.15,0.9815,0.429,0.2145,0.2875,10
85441,I,0.445,0.34,0.1,0.4495,0.2295,0.0965,0.12,7
73131,I,0.315,0.235,0.08,0.1685,0.0685,0.028,0.0465,7
61896,I,0.49,0.37,0.125,0.5825,0.264,0.1155,0.175,7
60158,M,0.515,0.42,0.13,0.722,0.32,0.181,0.2,15
48138,F,0.61,0.48,0.15,1.1415,0.5045,0.2295,0.29,9
11180,M,0.53,0.425,0.145,0.927,0.4035,0.2385,0.26,15
14795,F,0.595,0.455,0.17,1.081,0.4205,0.2315,0.37,16
63341,I,0.32,0.24,0.07,0.1285,0.059,0.028,0.04,5
9409,I,0.39,0.29,0.11,0.3515,0.1895,0.0795,0.09,9
67154,I,0.475,0.335,0.1,0.438,0.215,0.077,0.1175,7
24255,F,0.595,0.47,0.19,1.1345,0.358,0.2385,0.355,16
61787,F,0.655,0.525,0.18,1.741,0.7265,0.3595,0.3965,10
68885,I,0.37,0.295,0.08,0.256,0.1155,0.0485,0.085,6
23683,M,0.655,0.505,0.18,1.764,0.8145,0.3685,0.525,15
48018,M,0.595,0.455,0.15,0.9285,0.4355,0.1825,0.235,10
74665,M,0.385,0.29,0.09,0.2725,0.123,0.037,0.085,10
68018,I,0.345,0.275,0.085,0.2175,0.1005,0.0465,0.0625,6
5826,F,0.59,0.465,0.18,1.0525,0.455,0.2195,0.3025,10
42387,F,0.52,0.41,0.145,0.7,0.295,0.1545,0.225,9
71913,M,0.655,0.525,0.185,1.4525,0.678,0.293,0.45,10
41312,M,0.57,0.44,0.16,0.8085,0.3495,0.2185,0.245,11
6369,F,0.52,0.385,0.125,0.5175,0.2505,0.1095,0.21,9
48230,M,0.73,0.56,0.215,2.4925,1.1455,0.522,0.512,10
90162,I,0.525,0.415,0.13,0.781,0.3905,0.1975,0.175,8
52828,I,0.44,0.345,0.125,0.366,0.1255,0.083,0.125,12
83884,F,0.575,0.46,0.155,0.9715,0.362,0.1585,0.335,17
68332,M,0.6,0.445,0.125,0.997,0.3835,0.2335,0.2265,9
6826,F,0.595,0.48,0.175,1.0725,0.5105,0.2025,0.355,10
2720,M,0.55,0.425,0.15,0.7615,0.3355,0.1605,0.245,9
27641,M,0.575,0.47,0.155,0.9775,0.4755,0.2095,0.275,11
59365,M,0.68,0.53,0.21,1.623,0.7155,0.3935,0.41,13
34184,M,0.605,0.455,0.15,1.073,0.465,0.1905,0.27,9
77544,F,0.55,0.425,0.145,0.8205,0.3645,0.1625,0.245,9
17909,I,0.43,0.325,0.11,0.3675,0.1605,0.0755,0.12,8
55369,I,0.485,0.375,0.125,0.516,0.2185,0.115,0.157,8
89864,I,0.275,0.215,0.065,0.097,0.034,0.0265,0.023,6
9048,M,0.57,0.445,0.14,0.8525,0.3605,0.1685,0.27,9
19006,M,0.615,0.495,0.18,1.2445,0.4445,0.2265,0.39,16
39102,M,0.695,0.55,0.175,1.885,0.813,0.3925,0.445,11
69326,M,0.575,0.44,0.135,0.9955,0.4245,0.23,0.2775,9
69065,F,0.645,0.48,0.16,1.221,0.6215,0.2435,0.3265,9
69774,M,0.66,0.53,0.195,1.5565,0.6345,0.2985,0.52,18
4344,I,0.46,0.365,0.115,0.467,0.1885,0.0985,0.158,9
38719,M,0.51,0.415,0.135,0.7595,0.3475,0.1615,0.193,8
76247,F,0.65,0.515,0.2,1.488,0.621,0.3215,0.4735,11
42478,F,0.56,0.425,0.145,0.8735,0.3775,0.2005,0.255,11
61688,F,0.615,0.495,0.18,1.2415,0.4115,0.2345,0.405,17
13573,M,0.67,0.52,0.17,1.495,0.5845,0.343,0.38,12
58833,F,0.63,0.495,0.2,1.1715,0.4685,0.239,0.4,19
33675,M,0.5,0.39,0.135,0.6335,0.302,0.1325,0.2,8
84680,I,0.34,0.26,0.085,0.1885,0.0815,0.0335,0.055,6
19492,M,0.5,0.395,0.15,0.875,0.258,0.171,0.276,10
1416,F,0.66,0.515,0.2,1.3905,0.5135,0.3535,0.4105,11
27941,M,0.6,0.485,0.165,1.1785,0.533,0.3145,0.32,11
52314,M,0.565,0.425,0.19,1.247,0.4865,0.2445,0.425,19
65954,M,0.48,0.375,0.125,0.487,0.171,0.1025,0.185,10
84093,M,0.405,0.345,0.105,0.3435,0.14,0.0795,0.117,9
45461,M,0.35,0.265,0.09,0.201,0.069,0.045,0.0695,7
74047,I,0.165,0.115,0.035,0.0125,0.0095,0.0045,0.006,4
54495,I,0.43,0.34,0.11,0.3675,0.174,0.0865,0.1045,7
41624,I,0.595,0.45,0.155,0.8565,0.3555,0.171,0.24,11
19879,F,0.685,0.52,0.205,1.764,0.816,0.4095,0.425,10
21613,M,0.555,0.435,0.145,0.8605,0.3795,0.15,0.2425,9
83674,M,0.565,0.46,0.145,0.8115,0.3395,0.1795,0.27,10
37554,I,0.355,0.28,0.095,0.215,0.093,0.0235,0.07,7
56935,I,0.39,0.265,0.085,0.3075,0.1475,0.0545,0.081,7
64487,M,0.625,0.495,0.185,1.1155,0.5105,0.2595,0.35,9
55783,M,0.52,0.4,0.12,0.6145,0.2395,0.1395,0.18,12
73345,M,0.6,0.475,0.19,1.09,0.396,0.2435,0.325,13
31946,I,0.315,0.235,0.075,0.1455,0.0565,0.0285,0.0425,7
39800,F,0.44,0.345,0.12,0.4085,0.1525,0.095,0.115,8
65640,M,0.565,0.435,0.15,0.831,0.3605,0.1535,0.219,9
16173,F,0.475,0.355,0.125,0.4935,0.2125,0.1455,0.135,8
10309,M,0.495,0.375,0.125,0.6015,0.23,0.108,0.25,15
50351,M,0.53,0.415,0.14,0.873,0.3165,0.1785,0.265,15
28224,I,0.29,0.23,0.06,0.1405,0.045,0.0265,0.0245,5
78547,F,0.67,0.525,0.185,1.477,0.6695,0.3565,0.3725,12
11183,F,0.545,0.385,0.16,0.6295,0.2485,0.147,0.156,10
84081,M,0.565,0.445,0.15,0.836,0.3725,0.1815,0.24,11
45199,M,0.57,0.44,0.15,1.1605,0.5405,0.2195,0.2815,8
51933,I,0.35,0.275,0.1,0.187,0.091,0.0425,0.075,11
24107,I,0.38,0.29,0.08,0.2395,0.114,0.054,0.0655,7
48577,M,0.57,0.455,0.14,0.952,0.3895,0.2185,0.2745,9
54735,I,0.385,0.305,0.11,0.2985,0.1175,0.062,0.067,7
13390,F,0.56,0.45,0.14,0.903,0.38,0.2285,0.295,15
10871,I,0.39,0.3,0.095,0.3345,0.1575,0.0645,0.1,7
33310,I,0.285,0.225,0.07,0.1415,0.0545,0.0195,0.045,4
38178,F,0.395,0.3,0.095,0.3025,0.143,0.0635,0.085,9
21434,I,0.37,0.28,0.085,0.2575,0.096,0.0485,0.07,6
39161,F,0.57,0.435,0.16,0.8615,0.3335,0.1615,0.32,11
50414,I,0.435,0.33,0.115,0.4085,0.15,0.086,0.1325,9
65100,F,0.525,0.4,0.115,0.6665,0.3005,0.1645,0.195,8
54825,I,0.435,0.345,0.11,0.4085,0.1695,0.081,0.12,10
2496,F,0.56,0.425,0.145,0.7775,0.3695,0.1565,0.201,8
25514,F,0.61,0.485,0.15,1.29,0.594,0.2785,0.32,12
21399,F,0.56,0.44,0.16,0.86,0.4155,0.2355,0.245,14
39940,M,0.595,0.47,0.155,0.9685,0.4295,0.1725,0.27,11
73862,F,0.505,0.385,0.135,0.646,0.2355,0.1595,0.185,12
43883,F,0.515,0.38,0.14,0.573,0.215,0.1275,0.175,15
49917,M,0.6,0.48,0.155,1.2385,0.6095,0.2705,0.33,10
43252,I,0.18,0.13,0.05,0.042,0.0155,0.0085,0.01,3
55056,M,0.535,0.4,0.13,0.646,0.2875,0.1595,0.175,8
41768,F,0.6,0.48,0.175,1.2665,0.5305,0.2475,0.37,12
38543,I,0.55,0.425,0.13,0.7995,0.3495,0.16,0.22,9
83877,F,0.595,0.48,0.16,1.276,0.622,0.2985,0.36,10
40702,I,0.35,0.26,0.08,0.18,0.073,0.0415,0.055,8
56197,I,0.425,0.31,0.1,0.372,0.1855,0.0735,0.0935,7
60725,I,0.47,0.36,0.11,0.4915,0.2125,0.081,0.1675,8
89168,I,0.39,0.295,0.1,0.2675,0.1205,0.0585,0.085,6
79620,F,0.59,0.45,0.165,1.0565,0.392,0.2555,0.265,12
21532,I,0.465,0.35,0.11,0.4775,0.2025,0.0935,0.14,8
13097,F,0.48,0.38,0.135,0.5265,0.2175,0.0995,0.185,12
48112,I,0.295,0.225,0.075,0.1365,0.0565,0.0295,0.044,6
76995,M,0.615,0.475,0.16,1.0375,0.433,0.203,0.3135,12
60927,M,0.65,0.525,0.165,1.5275,0.6775,0.3875,0.36,19
42491,I,0.355,0.275,0.09,0.2865,0.112,0.0575,0.1005,6
22933,I,0.51,0.4,0.125,0.5725,0.2315,0.1215,0.175,9
52958,I,0.29,0.21,0.06,0.1525,0.077,0.0265,0.03,5
8461,I,0.545,0.43,0.135,0.7245,0.32,0.1545,0.205,9
55850,I,0.38,0.285,0.12,0.2775,0.115,0.055,0.09,8
16340,M,0.615,0.47,0.155,0.9885,0.387,0.174,0.32,10
9658,M,0.515,0.39,0.125,0.744,0.3365,0.156,0.155,9
43762,I,0.465,0.355,0.13,0.5185,0.2,0.0935,0.16,8
36704,F,0.58,0.45,0.15,1.0045,0.4605,0.2195,0.25,9
3106,F,0.635,0.5,0.175,1.2875,0.5865,0.2595,0.295,9
41972,I,0.505,0.375,0.125,0.5665,0.2075,0.1155,0.185,9
43899,F,0.55,0.415,0.155,0.879,0.336,0.2065,0.24,9
63806,I,0.405,0.3,0.09,0.3035,0.1355,0.061,0.09,7
42937,M,0.605,0.48,0.15,1.161,0.707,0.2535,0.275,10
61911,M,0.575,0.45,0.14,0.8395,0.3895,0.1785,0.245,10
1109,I,0.275,0.16,0.065,0.092,0.0265,0.018,0.02,5
35974,M,0.66,0.5,0.17,1.39,0.711,0.3125,0.332,9
52837,F,0.58,0.425,0.155,0.873,0.3615,0.196,0.239,11
47724,M,0.565,0.44,0.14,0.8265,0.341,0.1605,0.22,10
77751,M,0.575,0.46,0.17,0.9885,0.38,0.187,0.285,10
77671,M,0.725,0.575,0.24,2.21,1.351,0.413,0.5015,11
42067,M,0.515,0.41,0.14,0.831,0.3965,0.176,0.16,8
49505,M,0.71,0.565,0.205,1.8275,0.69,0.4095,0.54,13
1133,I,0.29,0.215,0.085,0.1185,0.054,0.0265,0.035,6
47327,F,0.645,0.485,0.19,1.403,0.4335,0.2905,0.52,13
5098,I,0.295,0.215,0.075,0.1285,0.0475,0.0265,0.035,7
64958,M,0.575,0.44,0.155,1.116,0.484,0.238,0.3,10
32916,I,0.315,0.23,0.075,0.134,0.0545,0.0285,0.0445,6
31752,M,0.5,0.4,0.14,0.7635,0.3275,0.1405,0.18,10
10944,F,0.51,0.385,0.12,0.556,0.2795,0.1145,0.15,10
32368,I,0.4,0.29,0.1,0.2665,0.1105,0.0625,0.0885,8
48229,M,0.64,0.525,0.17,1.3645,0.5135,0.349,0.405,11
81361,F,0.59,0.465,0.15,0.974,0.4535,0.2215,0.265,9
52163,I,0.355,0.28,0.09,0.2225,0.104,0.0365,0.07,6
86512,I,0.56,0.41,0.135,0.8215,0.3675,0.207,0.2925,11
88479,F,0.67,0.52,0.19,1.482,0.6075,0.3805,0.395,17
40257,M,0.59,0.455,0.155,0.976,0.45,0.2055,0.275,13
74352,I,0.495,0.38,0.125,0.597,0.2905,0.1275,0.16,8
9229,M,0.645,0.49,0.15,1.25,0.633,0.299,0.325,9
27471,M,0.565,0.45,0.155,1.0765,0.3745,0.246,0.335,13
65892,F,0.46,0.355,0.12,0.4915,0.2205,0.088,0.17,8
39873,F,0.565,0.45,0.175,0.97,0.342,0.207,0.355,11
14444,M,0.595,0.46,0.155,1.003,0.4655,0.1735,0.295,11
62269,F,0.56,0.42,0.155,0.9225,0.371,0.1785,0.28,12
64449,M,0.595,0.495,0.18,1.0825,0.4315,0.2325,0.315,10
85486,I,0.46,0.35,0.135,0.4745,0.2385,0.1015,0.135,8
14627,M,0.56,0.455,0.16,0.9455,0.3555,0.189,0.295,13
80558,M,0.735,0.58,0.22,2.333,1.2395,0.3685,0.5295,11
28651,F,0.665,0.515,0.5,1.7825,0.533,0.334,0.4285,10
29580,F,0.65,0.51,0.175,1.5105,0.7245,0.3725,0.37,12
66995,F,0.575,0.45,0.175,0.939,0.3485,0.194,0.295,12
25505,F,0.665,0.57,0.18,1.533,0.667,0.353,0.43,11
81511,F,0.72,0.565,0.175,1.8795,0.929,0.3195,0.4395,9
25388,I,0.46,0.35,0.11,0.466,0.2375,0.099,0.11,8
86315,F,0.6,0.475,0.155,1.1735,0.59,0.254,0.2825,11
36974,I,0.495,0.375,0.115,0.5205,0.2245,0.1065,0.16,8
26428,M,0.6,0.475,0.165,1.114,0.49,0.257,0.315,9
81341,F,0.585,0.455,0.14,0.906,0.4245,0.214,0.24,9
35374,F,0.61,0.49,0.15,1.259,0.5565,0.3045,0.3275,10
1546,M,0.585,0.45,0.125,0.865,0.37,0.1715,0.225,8
53184,I,0.37,0.28,0.1,0.25,0.109,0.0575,0.075,7
69421,I,0.415,0.32,0.1,0.3795,0.1525,0.0745,0.11,7
13779,M,0.655,0.51,0.16,1.2615,0.567,0.2665,0.354,9
8595,M,0.5,0.385,0.125,0.7995,0.3345,0.1565,0.185,9
2713,M,0.565,0.44,0.15,0.9055,0.3955,0.2355,0.29,10
83954,M,0.57,0.46,0.145,0.952,0.4595,0.1935,0.275,15
